Target_genes	Etv5|Average	SRX3775849|Alveolar_type_II_cells	SRX23761407|Ependymoma	SRX4988100|ES_cells	SRX4988101|ES_cells	SRX4988102|ES_cells	SRX4988103|ES_cells	SRX4988104|ES_cells	SRX4988105|ES_cells	STRING
Ttc25	148.25	1186	0	0	0	0	0	0	0	0
Rps3a1	148.125	987	198	0	0	0	0	0	0	0
Mrpl23	148.0	1032	152	0	0	0	0	0	0	0
Wdr1	147.75	1182	0	0	0	0	0	0	0	0
Mon1b	147.625	1011	170	0	0	0	0	0	0	0
Tmem251	147.0	1176	0	0	0	0	0	0	0	0
Moap1	147.0	1176	0	0	0	0	0	0	0	0
Fkbp1a	147.0	1020	156	0	0	0	0	0	0	0
Nras	146.5	1172	0	0	0	0	0	0	0	0
Ncdn	146.375	1045	126	0	0	0	0	0	0	0
Hnrnpa3	146.375	1171	0	0	0	0	0	0	0	0
AU040320	146.375	1045	126	0	0	0	0	0	0	0
Slc5a6	146.0	1027	141	0	0	0	0	0	0	0
Atraid	146.0	1027	141	0	0	0	0	0	0	0
Jagn1	145.5	1042	122	0	0	0	0	0	0	0
Cenpf	145.5	1164	0	0	0	0	0	0	0	0
Cap1	145.5	1164	0	0	0	0	0	0	0	0
Eif4e2	145.25	1162	0	0	0	0	0	0	0	0
Cul2	145.25	1162	0	0	0	0	0	0	0	0
Yipf3	144.875	1159	0	0	0	0	0	0	0	0
Rnf216	144.875	967	192	0	0	0	0	0	0	0
Polr1c	144.875	1159	0	0	0	0	0	0	0	0
Dph6	144.875	1159	0	0	0	0	0	0	0	0
Snd1	144.625	1019	138	0	0	0	0	0	0	0
Smap2	144.625	1157	0	0	0	0	0	0	0	0
Pex2	144.5	1024	132	0	0	0	0	0	0	0
Trim24	144.375	1155	0	0	0	0	0	0	0	0
Pdcd11	144.375	1155	0	0	0	0	0	0	0	0
Atp5md	144.375	1155	0	0	0	0	0	0	0	0
Vps37c	144.25	1154	0	0	0	0	0	0	0	0
Shc1	144.25	687	467	0	0	0	0	0	0	0
Cks1b	144.25	687	467	0	0	0	0	0	0	0
Ccdc171	144.25	1154	0	0	0	0	0	0	0	0
Uqcrh	144.0	1152	0	0	0	0	0	0	0	0
Lrrc41	144.0	1152	0	0	0	0	0	0	0	0
Kifc5b	144.0	1152	0	0	0	0	0	0	0	0
Stam2	143.875	990	161	0	0	0	0	0	0	0
Srek1	143.875	1151	0	0	0	0	0	0	0	0
Kifap3	143.875	1151	0	0	0	0	0	0	0	0
Tmem62	143.75	1150	0	0	0	0	0	0	0	0
Ppip5k2	143.625	889	260	0	0	0	0	0	0	0
Gin1	143.625	889	260	0	0	0	0	0	0	0
Zfp944	143.5	970	178	0	0	0	0	0	0	0
Zfp758	143.5	970	178	0	0	0	0	0	0	0
U2surp	143.5	995	153	0	0	0	0	0	0	0
Sft2d1	143.5	1042	106	0	0	0	0	0	0	0
Ptpn2	143.5	1148	0	0	0	0	0	0	0	0
Nf1	143.25	1146	0	0	0	0	0	0	0	0
Avl9	143.0	1144	0	0	0	0	0	0	0	0
Dus3l	142.625	1141	0	0	0	0	0	0	0	0
Slc35e2	142.5	1140	0	0	0	0	0	0	0	0
Scyl3	142.25	1138	0	0	0	0	0	0	0	0
Ndc80	142.25	1138	0	0	0	0	0	0	0	0
Ift88	142.25	1006	132	0	0	0	0	0	0	0
Gucy2g	142.25	1138	0	0	0	0	0	0	0	0
Limk2	142.0	1136	0	0	0	0	0	0	0	0
Ptpn12	141.875	939	196	0	0	0	0	0	0	0
Rpsa	141.75	1134	0	0	0	0	0	0	0	0
Psen1	141.75	978	156	0	0	0	0	0	0	0
Smim14	141.625	1133	0	0	0	0	0	0	0	0
Tbrg4	141.5	905	227	0	0	0	0	0	0	0
Prkag1	141.5	954	178	0	0	0	0	0	0	0
Sh3gl1	141.125	1129	0	0	0	0	0	0	0	0
Mief1	141.125	1027	102	0	0	0	0	0	0	0
Chaf1a	141.125	1129	0	0	0	0	0	0	0	0
Xpo6	141.0	1128	0	0	0	0	0	0	0	0
Vps13b	141.0	1051	77	0	0	0	0	0	0	0
Nudt19	141.0	1128	0	0	0	0	0	0	0	0
Pknox1	140.875	1127	0	0	0	0	0	0	0	0
Mettl6	140.625	978	147	0	0	0	0	0	0	0
Eaf1	140.625	978	147	0	0	0	0	0	0	0
Asb6	140.625	977	148	0	0	0	0	0	0	0
Sbno2	140.5	897	227	0	0	0	0	0	0	0
Trim7	140.125	1040	81	0	0	0	0	0	0	0
Ncapg	140.125	1121	0	0	0	0	0	0	0	0
Usp3	140.0	1120	0	0	0	0	0	0	0	0
Tmem41b	140.0	1120	0	0	0	0	0	0	0	0
Patj	140.0	1120	0	0	0	0	0	0	0	0
Trip12	139.875	1119	0	0	0	0	0	0	0	0
Fbxo36	139.875	1119	0	0	0	0	0	0	0	0
Ccnl2	139.875	979	140	0	0	0	0	0	0	0
Zc3h15	139.625	965	152	0	0	0	0	0	0	0
Slc30a9	139.5	1116	0	0	0	0	0	0	0	0
Prkab1	139.5	944	172	0	0	0	0	0	0	0
Ostm1	139.5	1116	0	0	0	0	0	0	0	0
Morc2a	139.5	1116	0	0	0	0	0	0	0	0
Mef2a	139.5	910	206	0	0	0	0	0	0	0
Ttll7	139.25	1114	0	0	0	0	0	0	0	0
Tnpo3	139.25	833	281	0	0	0	0	0	0	0
Ss18l1	139.0	1112	0	0	0	0	0	0	0	0
Serbp1	139.0	1112	0	0	0	0	0	0	0	0
Psma7	139.0	1112	0	0	0	0	0	0	0	0
Exoc1	139.0	1112	0	0	0	0	0	0	0	0
Zfp36l1	138.875	1111	0	0	0	0	0	0	0	0
Nub1	138.875	1111	0	0	0	0	0	0	0	0
Actr3	138.75	1110	0	0	0	0	0	0	0	0
Txnrd2	138.25	1106	0	0	0	0	0	0	0	0
Ubald1	138.125	1105	0	0	0	0	0	0	0	0
Gtf2a1	137.75	1015	87	0	0	0	0	0	0	0
Naa35	137.625	1011	90	0	0	0	0	0	0	0
Vta1	137.375	800	299	0	0	0	0	0	0	0
Lemd3	136.75	1094	0	0	0	0	0	0	0	0
Elp5	136.625	398	0	0	0	238	132	192	133	0
Zfp740	136.125	1089	0	0	0	0	0	0	0	0
Csad	136.125	1089	0	0	0	0	0	0	0	0
Zfp553	136.0	1088	0	0	0	0	0	0	0	0
Ndufs2	136.0	910	178	0	0	0	0	0	0	0
Adamts4	136.0	910	178	0	0	0	0	0	0	0
Tmem185b	135.875	839	248	0	0	0	0	0	0	0
Hdac1	135.875	1087	0	0	0	0	0	0	0	0
Cdh12	135.625	0	0	202	0	177	234	228	244	0
Rps27l	135.5	1084	0	0	0	0	0	0	0	0
Pip4k2b	135.5	1084	0	0	0	0	0	0	0	0
Unc50	135.125	939	142	0	0	0	0	0	0	0
Coa5	135.125	939	142	0	0	0	0	0	0	0
Surf6	135.0	852	228	0	0	0	0	0	0	0
Zfp959	134.875	957	122	0	0	0	0	0	0	0
Vti1b	134.875	782	297	0	0	0	0	0	0	0
Rplp2	134.875	864	215	0	0	0	0	0	0	0
Rab11a	134.875	945	134	0	0	0	0	0	0	0
Pidd1	134.875	864	215	0	0	0	0	0	0	0
Sfr1	134.625	1077	0	0	0	0	0	0	0	0
Exosc10	134.625	1077	0	0	0	0	0	0	0	0
Stpg3	134.5	1076	0	0	0	0	0	0	0	0
Nelfb	134.5	1076	0	0	0	0	0	0	0	0
Dnajc28	134.5	1076	0	0	0	0	0	0	0	0
Atg16l1	134.375	810	265	0	0	0	0	0	0	0
Zgpat	134.25	1074	0	0	0	0	0	0	0	0
Tekt2	134.25	943	131	0	0	0	0	0	0	0
Aspscr1	134.25	1074	0	0	0	0	0	0	0	0
Arfrp1	134.25	1074	0	0	0	0	0	0	0	0
Adprhl2	134.25	943	131	0	0	0	0	0	0	0
Usp32	133.875	1071	0	0	0	0	0	0	0	0
Pdpr	133.875	1071	0	0	0	0	0	0	0	0
Cspp1	133.875	1071	0	0	0	0	0	0	0	0
Cops5	133.875	1071	0	0	0	0	0	0	0	0
Clk3	133.875	1071	0	0	0	0	0	0	0	0
Rnpc3	133.75	951	119	0	0	0	0	0	0	0
Ap1b1	133.625	1069	0	0	0	0	0	0	0	0
Ttll4	133.375	1067	0	0	0	0	0	0	0	0
Tomm20	133.25	1066	0	0	0	0	0	0	0	0
Prrt1	133.125	1065	0	0	0	0	0	0	0	0
Ppt2	133.125	1065	0	0	0	0	0	0	0	0
Zfp943	133.0	910	154	0	0	0	0	0	0	0
Zfp942	133.0	910	154	0	0	0	0	0	0	0
Lor	133.0	1064	0	0	0	0	0	0	0	0
Gosr2	133.0	924	140	0	0	0	0	0	0	0
Med31	132.875	1063	0	0	0	0	0	0	0	0
Htra2	132.875	889	174	0	0	0	0	0	0	0
Dqx1	132.875	889	174	0	0	0	0	0	0	0
4930563E22Rik	132.875	1063	0	0	0	0	0	0	0	0
Slc39a13	132.625	1061	0	0	0	0	0	0	0	0
Rgp1	132.625	1061	0	0	0	0	0	0	0	0
Gba2	132.625	1061	0	0	0	0	0	0	0	0
Polr3b	132.5	832	228	0	0	0	0	0	0	0
Lsm5	132.5	1060	0	0	0	0	0	0	0	0
Ep400	132.375	895	164	0	0	0	0	0	0	0
Ube2f	132.25	913	145	0	0	0	0	0	0	0
Slain2	132.125	1057	0	0	0	0	0	0	0	0
F8a	132.125	982	75	0	0	0	0	0	0	0
Ciao2b	132.125	975	82	0	0	0	0	0	0	0
Nolc1	132.0	935	121	0	0	0	0	0	0	0
Atr	132.0	1056	0	0	0	0	0	0	0	0
1700065D16Rik	132.0	1056	0	0	0	0	0	0	0	0
N4bp3	131.5	1052	0	0	0	0	0	0	0	0
Rps6ka3	131.375	1051	0	0	0	0	0	0	0	0
Agl	131.375	1051	0	0	0	0	0	0	0	0
Zfp119a	131.125	920	129	0	0	0	0	0	0	0
Ssh2	131.0	1048	0	0	0	0	0	0	0	0
Ddx24	131.0	916	132	0	0	0	0	0	0	0
Chordc1	130.875	716	331	0	0	0	0	0	0	0
Por	130.625	1045	0	0	0	0	0	0	0	0
Pdia3	130.625	1045	0	0	0	0	0	0	0	0
Frs2	130.625	1045	0	0	0	0	0	0	0	0
Catsper2	130.625	1045	0	0	0	0	0	0	0	0
Hyal2	130.375	1043	0	0	0	0	0	0	0	0
Atad1	130.25	1042	0	0	0	0	0	0	0	0
Ube3c	129.875	793	246	0	0	0	0	0	0	0
Naa60	129.875	1039	0	0	0	0	0	0	0	0
U2af2	129.75	1038	0	0	0	0	0	0	0	0
Zfp787	129.5	1036	0	0	0	0	0	0	0	0
Septin7	129.5	947	89	0	0	0	0	0	0	0
Rfesd	129.25	861	173	0	0	0	0	0	0	0
Marchf7	129.25	1034	0	0	0	0	0	0	0	0
Pyroxd1	129.125	875	158	0	0	0	0	0	0	0
Mon2	129.125	1033	0	0	0	0	0	0	0	0
Gdi2	128.875	1031	0	0	0	0	0	0	0	0
Snx11	128.75	1030	0	0	0	0	0	0	0	0
4930453N24Rik	128.75	1030	0	0	0	0	0	0	0	0
Umad1	128.5	1028	0	0	0	0	0	0	0	0
Rpa3	128.5	1028	0	0	0	0	0	0	0	0
Cnpy3	128.5	1028	0	0	0	0	0	0	0	0
Tiparp	128.375	1027	0	0	0	0	0	0	0	0
Zbtb2	128.25	1026	0	0	0	0	0	0	0	0
Btf3	128.25	1026	0	0	0	0	0	0	0	0
Srd5a3	128.125	1025	0	0	0	0	0	0	0	0
Zbtb37	128.0	1024	0	0	0	0	0	0	0	0
Eif1	127.875	1023	0	0	0	0	0	0	0	0
Wdr34	127.75	876	146	0	0	0	0	0	0	0
Ptcd3	127.75	1022	0	0	0	0	0	0	0	0
Polr1a	127.75	1022	0	0	0	0	0	0	0	0
Map1lc3b	127.625	867	154	0	0	0	0	0	0	0
Ddx20	127.5	762	258	0	0	0	0	0	0	0
Stag1	127.375	1019	0	0	0	0	0	0	0	0
Letmd1	127.375	1019	0	0	0	0	0	0	0	0
Zranb2	127.25	1018	0	0	0	0	0	0	0	0
Proser1	127.25	854	164	0	0	0	0	0	0	0
Nol12	127.25	805	213	0	0	0	0	0	0	0
Nhlrc3	127.25	854	164	0	0	0	0	0	0	0
Aco1	127.0	1016	0	0	0	0	0	0	0	0
Pold3	126.875	801	214	0	0	0	0	0	0	0
Inpp5k	126.625	1013	0	0	0	0	0	0	0	0
Rad1	126.5	817	195	0	0	0	0	0	0	0
Brix1	126.5	817	195	0	0	0	0	0	0	0
Orc4	126.25	899	111	0	0	0	0	0	0	0
Mbd5	126.25	899	111	0	0	0	0	0	0	0
Rbck1	126.125	1009	0	0	0	0	0	0	0	0
Bcl7b	126.125	855	154	0	0	0	0	0	0	0
Aldh4a1	126.0	1008	0	0	0	0	0	0	0	0
Ttc21a	125.75	919	87	0	0	0	0	0	0	0
Ovca2	125.75	899	107	0	0	0	0	0	0	0
Gorasp1	125.75	919	87	0	0	0	0	0	0	0
Tsga10	125.5	1004	0	0	0	0	0	0	0	0
Trmt10a	125.5	1004	0	0	0	0	0	0	0	0
Rnaseh2b	125.5	1004	0	0	0	0	0	0	0	0
Mttp	125.5	1004	0	0	0	0	0	0	0	0
Sirt6	125.25	826	176	0	0	0	0	0	0	0
Ptpn23	125.25	1002	0	0	0	0	0	0	0	0
Ddx39b	125.25	1002	0	0	0	0	0	0	0	0
Atp6v1g2	125.25	1002	0	0	0	0	0	0	0	0
Ankrd24	125.25	826	176	0	0	0	0	0	0	0
Amz2	125.25	1002	0	0	0	0	0	0	0	0
Armc9	125.0	907	93	0	0	0	0	0	0	0
Ablim1	124.875	999	0	0	0	0	0	0	0	0
Pomp	124.75	802	196	0	0	0	0	0	0	0
Patl1	124.75	998	0	0	0	0	0	0	0	0
Bnip3l	124.75	809	189	0	0	0	0	0	0	0
Tomm22	124.375	844	151	0	0	0	0	0	0	0
Msantd2	124.25	994	0	0	0	0	0	0	0	0
Yipf5	124.125	993	0	0	0	0	0	0	0	0
Tmem222	124.0	902	90	0	0	0	0	0	0	0
Mapk9	124.0	992	0	0	0	0	0	0	0	0
Riok3	123.875	991	0	0	0	0	0	0	0	0
Ing5	123.875	991	0	0	0	0	0	0	0	0
Dtymk	123.875	991	0	0	0	0	0	0	0	0
Mmut	123.75	892	98	0	0	0	0	0	0	0
Cyb5r4	123.75	772	218	0	0	0	0	0	0	0
Cenpq	123.75	892	98	0	0	0	0	0	0	0
Retreg1	123.625	989	0	0	0	0	0	0	0	0
Zfp131	123.375	987	0	0	0	0	0	0	0	0
Zbtb34	123.125	985	0	0	0	0	0	0	0	0
Foxp2	123.0	984	0	0	0	0	0	0	0	0
Mrpl52	122.875	782	201	0	0	0	0	0	0	0
Mmp14	122.875	782	201	0	0	0	0	0	0	0
Setd6	122.75	982	0	0	0	0	0	0	0	0
Kdm4d	122.625	981	0	0	0	0	0	0	0	0
Cwc15	122.625	981	0	0	0	0	0	0	0	0
C77080	122.625	981	0	0	0	0	0	0	0	0
Aldh3a2	122.625	981	0	0	0	0	0	0	0	0
Cenpe	122.5	980	0	0	0	0	0	0	0	0
Ccnt1	122.5	895	85	0	0	0	0	0	0	0
4930415O20Rik	122.5	895	85	0	0	0	0	0	0	0
Ncbp2	122.375	831	148	0	0	0	0	0	0	0
0610012G03Rik	122.375	831	148	0	0	0	0	0	0	0
Usf1	122.125	977	0	0	0	0	0	0	0	0
Timm10b	122.125	977	0	0	0	0	0	0	0	0
Arfip2	122.125	977	0	0	0	0	0	0	0	0
Tuba1c	122.0	976	0	0	0	0	0	0	0	0
Ppp3cb	121.875	975	0	0	0	0	0	0	0	0
Terf2	121.625	973	0	0	0	0	0	0	0	0
Acbd5	121.625	674	299	0	0	0	0	0	0	0
Ubac2	121.5	897	75	0	0	0	0	0	0	0
Trmt2a	121.5	972	0	0	0	0	0	0	0	0
Ranbp1	121.5	972	0	0	0	0	0	0	0	0
Mrps36	121.375	971	0	0	0	0	0	0	0	0
Madd	121.25	970	0	0	0	0	0	0	0	0
Pdik1l	121.125	969	0	0	0	0	0	0	0	0
Tasor	121.0	968	0	0	0	0	0	0	0	0
Dpp8	121.0	968	0	0	0	0	0	0	0	0
Zfp426	120.875	967	0	0	0	0	0	0	0	0
Zcwpw2	120.875	967	0	0	0	0	0	0	0	0
D230025D16Rik	120.875	967	0	0	0	0	0	0	0	0
Azi2	120.875	967	0	0	0	0	0	0	0	0
Acvr2a	120.875	967	0	0	0	0	0	0	0	0
Slc30a7	120.75	966	0	0	0	0	0	0	0	0
Extl2	120.75	966	0	0	0	0	0	0	0	0
Cdk13	120.75	966	0	0	0	0	0	0	0	0
Lsg1	120.5	645	319	0	0	0	0	0	0	0
Btbd19	120.5	521	443	0	0	0	0	0	0	0
Zfp639	120.0	724	236	0	0	0	0	0	0	0
Zbtb5	120.0	960	0	0	0	0	0	0	0	0
Bcl10	119.875	768	191	0	0	0	0	0	0	0
Usp33	119.75	958	0	0	0	0	0	0	0	0
Srebf1	119.75	958	0	0	0	0	0	0	0	0
Zfp62	119.625	864	93	0	0	0	0	0	0	0
Adnp	119.625	634	323	0	0	0	0	0	0	0
Zdhhc13	119.5	956	0	0	0	0	0	0	0	0
Srsf7	119.5	856	100	0	0	0	0	0	0	0
Med10	119.5	956	0	0	0	0	0	0	0	0
Mark3	119.375	955	0	0	0	0	0	0	0	0
Mrpl20	119.25	450	504	0	0	0	0	0	0	0
Clcn4	119.125	953	0	0	0	0	0	0	0	0
Zfp112	118.875	784	167	0	0	0	0	0	0	0
Rexo5	118.875	951	0	0	0	0	0	0	0	0
Eri2	118.875	951	0	0	0	0	0	0	0	0
Ppm1a	118.75	950	0	0	0	0	0	0	0	0
Chaf1b	118.75	950	0	0	0	0	0	0	0	0
Amn1	118.75	950	0	0	0	0	0	0	0	0
Actb	118.75	950	0	0	0	0	0	0	0	0
Tbc1d13	118.5	948	0	0	0	0	0	0	0	0
Cnot8	118.25	946	0	0	0	0	0	0	0	0
Bms1	118.25	801	145	0	0	0	0	0	0	0
Suox	118.125	945	0	0	0	0	0	0	0	0
Ubr5	118.0	944	0	0	0	0	0	0	0	0
Sult2b1	118.0	944	0	0	0	0	0	0	0	0
Ccdc97	117.75	856	86	0	0	0	0	0	0	0
Fam32a	117.625	787	154	0	0	0	0	0	0	0
Ppp1r13l	117.5	940	0	0	0	0	0	0	0	0
Edrf1	117.5	940	0	0	0	0	0	0	0	0
Cd3eap	117.5	940	0	0	0	0	0	0	0	0
Xab2	117.375	939	0	0	0	0	0	0	0	0
Sp2	117.375	939	0	0	0	0	0	0	0	0
Pet100	117.375	939	0	0	0	0	0	0	0	0
Pcp2	117.375	939	0	0	0	0	0	0	0	0
Exoc2	117.375	756	183	0	0	0	0	0	0	0
Hibch	117.25	938	0	0	0	0	0	0	0	0
Wfdc3	117.0	936	0	0	0	0	0	0	0	0
Rusc2	117.0	936	0	0	0	0	0	0	0	0
Hnrnpf	117.0	799	137	0	0	0	0	0	0	0
Eogt	117.0	936	0	0	0	0	0	0	0	0
Dnttip1	117.0	936	0	0	0	0	0	0	0	0
Zfp868	116.875	814	121	0	0	0	0	0	0	0
Ube2j2	116.875	741	194	0	0	0	0	0	0	0
Rpf2	116.75	751	183	0	0	0	0	0	0	0
Insig2	116.75	934	0	0	0	0	0	0	0	0
Tln1	116.625	933	0	0	0	0	0	0	0	0
Elf2	116.625	823	110	0	0	0	0	0	0	0
Creb3	116.625	933	0	0	0	0	0	0	0	0
Rer1	116.5	932	0	0	0	0	0	0	0	0
Nup62	116.5	932	0	0	0	0	0	0	0	0
Morn1	116.5	932	0	0	0	0	0	0	0	0
Il4i1b	116.5	932	0	0	0	0	0	0	0	0
Atf5	116.5	932	0	0	0	0	0	0	0	0
Cttn	116.375	751	180	0	0	0	0	0	0	0
Zfp619	116.125	929	0	0	0	0	0	0	0	0
Srpr	116.125	929	0	0	0	0	0	0	0	0
Foxred1	116.125	929	0	0	0	0	0	0	0	0
Zfyve27	116.0	928	0	0	0	0	0	0	0	0
Tpk1	116.0	761	167	0	0	0	0	0	0	0
Eif4g1	116.0	928	0	0	0	0	0	0	0	0
Eif5a2	115.875	734	193	0	0	0	0	0	0	0
Snrpb	115.75	926	0	0	0	0	0	0	0	0
Nup35	115.625	925	0	0	0	0	0	0	0	0
Il17ra	115.625	925	0	0	0	0	0	0	0	0
Secisbp2	115.5	791	133	0	0	0	0	0	0	0
Rara	115.5	772	152	0	0	0	0	0	0	0
Zbtb17	115.375	923	0	0	0	0	0	0	0	0
Tcp1	115.25	922	0	0	0	0	0	0	0	0
Snrpe	115.25	770	152	0	0	0	0	0	0	0
Mrpl18	115.25	922	0	0	0	0	0	0	0	0
Bcdin3d	115.25	922	0	0	0	0	0	0	0	0
Pik3ca	115.125	921	0	0	0	0	0	0	0	0
Afg1l	115.125	921	0	0	0	0	0	0	0	0
Tssk6	114.875	696	223	0	0	0	0	0	0	0
Phkb	114.875	919	0	0	0	0	0	0	0	0
Ndufa13	114.875	696	223	0	0	0	0	0	0	0
Itfg1	114.875	919	0	0	0	0	0	0	0	0
Cldn7	114.875	919	0	0	0	0	0	0	0	0
Arl8b	114.625	605	312	0	0	0	0	0	0	0
Tprkb	114.375	915	0	0	0	0	0	0	0	0
Nat8f1	114.375	915	0	0	0	0	0	0	0	0
Ciz1	114.125	792	121	0	0	0	0	0	0	0
Zfp687	114.0	829	83	0	0	0	0	0	0	0
Selenoo	114.0	912	0	0	0	0	0	0	0	0
Park7	113.875	837	74	0	0	0	0	0	0	0
Crk	113.875	911	0	0	0	0	0	0	0	0
Ppp1r15b	113.625	788	121	0	0	0	0	0	0	0
Gle1	113.625	834	75	0	0	0	0	0	0	0
Clpp	113.625	733	176	0	0	0	0	0	0	0
Urb1	113.5	908	0	0	0	0	0	0	0	0
Exosc6	113.5	787	121	0	0	0	0	0	0	0
Nudc	113.375	907	0	0	0	0	0	0	0	0
Ercc1	113.375	907	0	0	0	0	0	0	0	0
Smndc1	113.25	906	0	0	0	0	0	0	0	0
Ppat	113.25	906	0	0	0	0	0	0	0	0
Plaa	113.25	803	103	0	0	0	0	0	0	0
Paics	113.25	906	0	0	0	0	0	0	0	0
Orc5	113.25	739	167	0	0	0	0	0	0	0
Myl6b	113.125	905	0	0	0	0	0	0	0	0
Myl6	113.125	905	0	0	0	0	0	0	0	0
Ercc6l2	112.875	903	0	0	0	0	0	0	0	0
Zswim8	112.75	902	0	0	0	0	0	0	0	0
Tmed7	112.75	902	0	0	0	0	0	0	0	0
Rdh14	112.75	748	154	0	0	0	0	0	0	0
Eif1a	112.75	902	0	0	0	0	0	0	0	0
Chchd1	112.75	902	0	0	0	0	0	0	0	0
Setd5	112.625	901	0	0	0	0	0	0	0	0
Nectin3	112.5	900	0	0	0	0	0	0	0	0
Ddost	112.5	900	0	0	0	0	0	0	0	0
Tpgs1	112.375	899	0	0	0	0	0	0	0	0
Sart1	112.375	899	0	0	0	0	0	0	0	0
Madcam1	112.375	899	0	0	0	0	0	0	0	0
Setdb1	112.25	542	356	0	0	0	0	0	0	0
Ccnq	112.125	776	121	0	0	0	0	0	0	0
Slc25a23	112.0	896	0	0	0	0	0	0	0	0
Rnasek	112.0	896	0	0	0	0	0	0	0	0
Mfsd6l	112.0	896	0	0	0	0	0	0	0	0
Dchs2	112.0	0	0	270	0	235	215	0	176	0
Cyb5r3	112.0	896	0	0	0	0	0	0	0	0
Crb3	112.0	896	0	0	0	0	0	0	0	0
0610010K14Rik	112.0	896	0	0	0	0	0	0	0	0
Ttf1	111.875	770	125	0	0	0	0	0	0	0
Reps1	111.875	895	0	0	0	0	0	0	0	0
Ppp3r1	111.875	773	122	0	0	0	0	0	0	0
Eif4a1	111.625	677	216	0	0	0	0	0	0	0
Rrnad1	111.5	892	0	0	0	0	0	0	0	0
Maml3	111.5	892	0	0	0	0	0	0	0	0
Kif5b	111.5	782	110	0	0	0	0	0	0	0
Isg20l2	111.5	892	0	0	0	0	0	0	0	0
Ifnar1	111.5	655	237	0	0	0	0	0	0	0
Adipor1	111.5	892	0	0	0	0	0	0	0	0
Rsph3b	111.25	890	0	0	0	0	0	0	0	0
Ppih	111.125	889	0	0	0	0	0	0	0	0
Anapc11	111.125	889	0	0	0	0	0	0	0	0
Alyref	111.125	889	0	0	0	0	0	0	0	0
Tubb4b	111.0	750	138	0	0	0	0	0	0	0
Cacybp	111.0	770	118	0	0	0	0	0	0	0
Wipi2	110.875	887	0	0	0	0	0	0	0	0
Meiob	110.875	887	0	0	0	0	0	0	0	0
Mob4	110.625	733	0	0	0	87	65	0	0	0
Fbxl21	110.5	884	0	0	0	0	0	0	0	0
Tjp2	110.375	883	0	0	0	0	0	0	0	0
Pkia	110.375	883	0	0	0	0	0	0	0	0
Gtf3c2	110.375	883	0	0	0	0	0	0	0	0
Washc4	110.25	882	0	0	0	0	0	0	0	0
Chmp5	110.25	693	189	0	0	0	0	0	0	0
Bag1	110.25	693	189	0	0	0	0	0	0	0
Tpt1	110.125	881	0	0	0	0	0	0	0	0
Sco1	110.125	776	105	0	0	0	0	0	0	0
Rchy1	110.125	707	174	0	0	0	0	0	0	0
Adprm	110.125	776	105	0	0	0	0	0	0	0
Fem1b	110.0	880	0	0	0	0	0	0	0	0
Thrap3	109.875	765	114	0	0	0	0	0	0	0
Gtf2ird2	109.875	879	0	0	0	0	0	0	0	0
Cdc34	109.875	879	0	0	0	0	0	0	0	0
Rpl30	109.625	877	0	0	0	0	0	0	0	0
Dguok	109.625	633	244	0	0	0	0	0	0	0
Zfp398	109.5	876	0	0	0	0	0	0	0	0
Lsm1	109.125	873	0	0	0	0	0	0	0	0
Bag4	109.125	873	0	0	0	0	0	0	0	0
Thap7	109.0	735	137	0	0	0	0	0	0	0
Pkmyt1	109.0	872	0	0	0	0	0	0	0	0
Ccpg1os	109.0	741	131	0	0	0	0	0	0	0
Ccpg1	109.0	741	131	0	0	0	0	0	0	0
Taok3	108.75	870	0	0	0	0	0	0	0	0
Suds3	108.75	870	0	0	0	0	0	0	0	0
Zdhhc7	108.5	868	0	0	0	0	0	0	0	0
Iba57	108.5	868	0	0	0	0	0	0	0	0
Slc35a5	108.375	867	0	0	0	0	0	0	0	0
Atg3	108.375	867	0	0	0	0	0	0	0	0
Trpm7	108.25	866	0	0	0	0	0	0	0	0
Arhgef1	108.125	865	0	0	0	0	0	0	0	0
Snrpc	108.0	580	284	0	0	0	0	0	0	0
Ski	107.875	863	0	0	0	0	0	0	0	0
Ggcx	107.75	862	0	0	0	0	0	0	0	0
Ythdf2	107.625	734	127	0	0	0	0	0	0	0
Rpf1	107.625	624	237	0	0	0	0	0	0	0
Gnb2	107.625	745	116	0	0	0	0	0	0	0
Vpreb1	107.5	746	114	0	0	0	0	0	0	0
Top3b	107.5	746	114	0	0	0	0	0	0	0
Acbd3	107.5	860	0	0	0	0	0	0	0	0
Hat1	107.25	858	0	0	0	0	0	0	0	0
Asb1	107.25	858	0	0	0	0	0	0	0	0
Nupl1	107.125	763	94	0	0	0	0	0	0	0
Pde12	107.0	856	0	0	0	0	0	0	0	0
Ptrhd1	106.875	703	152	0	0	0	0	0	0	0
Mpzl3	106.875	696	159	0	0	0	0	0	0	0
Kdm3a	106.875	855	0	0	0	0	0	0	0	0
Cenpo	106.875	703	152	0	0	0	0	0	0	0
Hyou1	106.75	854	0	0	0	0	0	0	0	0
Cstf3	106.75	854	0	0	0	0	0	0	0	0
Cep135	106.75	854	0	0	0	0	0	0	0	0
Atp13a1	106.75	720	134	0	0	0	0	0	0	0
Zkscan8	106.625	743	110	0	0	0	0	0	0	0
Phb2	106.625	853	0	0	0	0	0	0	0	0
Lrwd1	106.625	853	0	0	0	0	0	0	0	0
Emg1	106.625	853	0	0	0	0	0	0	0	0
Alkbh4	106.625	853	0	0	0	0	0	0	0	0
