Target_genes	Mafb|Average	SRX1465586|Macrophages	STRING
Smad3	138.0	138	0
Slc12a7	138.0	138	0
S100a8	138.0	138	0
Rpf1	138.0	138	0
Rabif	138.0	138	0
Pgpep1	138.0	138	0
Pcnp	138.0	138	0
Ints13	138.0	138	0
Hspa8	138.0	138	0
Hmga2	138.0	138	0
Fgfr1op2	138.0	138	0
Fancc	138.0	138	0
Dstn	138.0	138	0
Dennd4c	138.0	138	0
Ddx18	138.0	138	0
Cuedc1	138.0	138	0
Cmpk2	138.0	138	0
Cebpa	138.0	138	0
Ccdc107	138.0	138	0
B3galt5	138.0	138	0
Atp6v1c1	138.0	138	0
U2af2	137.0	137	0
Saysd1	137.0	137	0
Saa4	137.0	137	0
Rmnd1	137.0	137	0
Psmb2	137.0	137	0
Prox2	137.0	137	0
Phlpp1	137.0	137	0
Pacs2	137.0	137	0
Ndufab1	137.0	137	0
Ms4a4d	137.0	137	0
Mrpl39	137.0	137	0
Lix1	137.0	137	0
Kmt2c	137.0	137	0
Dlst	137.0	137	0
Ccser2	137.0	137	0
BC052040	137.0	137	0
Armt1	137.0	137	0
Akr1b3	137.0	137	0
Wasf2	136.0	136	0
Ufsp2	136.0	136	0
Ube2n	136.0	136	0
Selenbp2	136.0	136	0
Ppm1d	136.0	136	0
Ophn1	136.0	136	0
Notch1	136.0	136	0
Myb	136.0	136	0
Klhl25	136.0	136	0
Klhl20	136.0	136	0
Kdm6a	136.0	136	0
Ints8	136.0	136	0
Gstm3	136.0	136	0
Dnaja2	136.0	136	0
Clspn	136.0	136	0
Bicral	136.0	136	0
Aldh1b1	136.0	136	0
1700029J07Rik	136.0	136	0
Vmo1	135.0	135	0
Unc13a	135.0	135	0
Taf4	135.0	135	0
Spout1	135.0	135	0
Rab18	135.0	135	0
Plbd1	135.0	135	0
Nsmce1	135.0	135	0
Lrrc59	135.0	135	0
Krt80	135.0	135	0
Kcne3	135.0	135	0
Golph3l	135.0	135	0
Gltpd2	135.0	135	0
Dennd2d	135.0	135	0
Ddx39b	135.0	135	0
Cd300ld	135.0	135	0
Ccdc106	135.0	135	0
Btrc	135.0	135	0
5430403G16Rik	135.0	135	0
Uqcc2	134.0	134	0
Ttll9	134.0	134	0
Tmtc2	134.0	134	0
Syngr3	134.0	134	0
Stk17b	134.0	134	0
Rag2	134.0	134	0
Pdcd1	134.0	134	0
Otos	134.0	134	0
Noxo1	134.0	134	0
Mogat1	134.0	134	0
Lipt2	134.0	134	0
Krt8	134.0	134	0
Klk1b11	134.0	134	0
Ikbkg	134.0	134	0
Iftap	134.0	134	0
Haus7	134.0	134	0
Gpr176	134.0	134	0
Gngt1	134.0	134	0
Gm6710	134.0	134	0
Gm21885	134.0	134	0
Gm14391	134.0	134	0
Gfer	134.0	134	0
Gdf1	134.0	134	0
G6pdx	134.0	134	0
Fyb2	134.0	134	0
Fxyd5	134.0	134	0
Epsti1	134.0	134	0
Dyrk3	134.0	134	0
Dcaf12	134.0	134	0
Commd2	134.0	134	0
Cd46	134.0	134	0
Batf3	134.0	134	0
Tubb4b	133.0	133	0
Ttc7	133.0	133	0
Trmt10c	133.0	133	0
Trappc10	133.0	133	0
Stxbp4	133.0	133	0
Snrnp48	133.0	133	0
Slc52a3	133.0	133	0
Slc2a1	133.0	133	0
Rasa4	133.0	133	0
Rab8a	133.0	133	0
Psip1	133.0	133	0
Phf14	133.0	133	0
Nudt5	133.0	133	0
Ndufa4	133.0	133	0
Nbr1	133.0	133	0
Nbeal1	133.0	133	0
Myo1c	133.0	133	0
Myadm	133.0	133	0
Mrpl30	133.0	133	0
Morf4l2	133.0	133	0
Mitd1	133.0	133	0
Gpn3	133.0	133	0
Gpaa1	133.0	133	0
Fam216a	133.0	133	0
Exosc4	133.0	133	0
Elp5	133.0	133	0
Ctdnep1	133.0	133	0
Cox11	133.0	133	0
Cdkl4	133.0	133	0
Cdc123	133.0	133	0
Cd74	133.0	133	0
Brca1	133.0	133	0
Bbs5	133.0	133	0
Atg16l1	133.0	133	0
Abca8a	133.0	133	0
Zfp433	132.0	132	0
Zfhx3	132.0	132	0
Txndc9	132.0	132	0
Trex1	132.0	132	0
Top1mt	132.0	132	0
Tnrc6b	132.0	132	0
Timm50	132.0	132	0
Snrnp35	132.0	132	0
Shisa5	132.0	132	0
Scd2	132.0	132	0
Retreg1	132.0	132	0
Prss46	132.0	132	0
Nyap1	132.0	132	0
Mzt2	132.0	132	0
Mgst2	132.0	132	0
Lrp6	132.0	132	0
Knl1	132.0	132	0
H4c3	132.0	132	0
Gprc5d	132.0	132	0
Golga4	132.0	132	0
Gm32687	132.0	132	0
Eif4ebp2	132.0	132	0
Ctcf	132.0	132	0
Crlf3	132.0	132	0
Cdc6	132.0	132	0
Ap5s1	132.0	132	0
Antxr2	132.0	132	0
Ankrd63	132.0	132	0
Afg1l	132.0	132	0
2410002F23Rik	132.0	132	0
Zfp207	131.0	131	0
Vsir	131.0	131	0
Tigd5	131.0	131	0
Spsb4	131.0	131	0
Sike1	131.0	131	0
Osgepl1	131.0	131	0
Ibtk	131.0	131	0
Eef1d	131.0	131	0
Dusp11	131.0	131	0
Dus4l	131.0	131	0
Dpep2	131.0	131	0
Daglb	131.0	131	0
Cog5	131.0	131	0
Cdk9	131.0	131	0
Apbb2	131.0	131	0
Ap3m2	131.0	131	0
5730455P16Rik	131.0	131	0
Zfyve1	130.0	130	0
Wnt5b	130.0	130	0
Tst	130.0	130	0
Traf6	130.0	130	0
Tmem260	130.0	130	0
Taf13	130.0	130	0
Slbp	130.0	130	0
Sestd1	130.0	130	0
Sac3d1	130.0	130	0
Rbm15b	130.0	130	0
Rab43	130.0	130	0
Rab40c	130.0	130	0
Prepl	130.0	130	0
Plscr4	130.0	130	0
Mpst	130.0	130	0
Mettl7a1	130.0	130	0
Manf	130.0	130	0
Manbal	130.0	130	0
Lpxn	130.0	130	0
Gm13288	130.0	130	0
Gm13287	130.0	130	0
E2f6	130.0	130	0
Drg2	130.0	130	0
Cox4i2	130.0	130	0
Cnnm3	130.0	130	0
Cln3	130.0	130	0
Camkmt	130.0	130	0
B3gntl1	130.0	130	0
Arhgap9	130.0	130	0
Apobr	130.0	130	0
Akap7	130.0	130	0
Zmat1	129.0	129	0
Zfp930	129.0	129	0
Uso1	129.0	129	0
Tmcc2	129.0	129	0
Tgm6	129.0	129	0
Spata18	129.0	129	0
Sgcb	129.0	129	0
Ripk2	129.0	129	0
Rhoq	129.0	129	0
Rcan3	129.0	129	0
Rbbp6	129.0	129	0
Ptpru	129.0	129	0
Psma1	129.0	129	0
Pld3	129.0	129	0
Pik3c3	129.0	129	0
Pcmtd1	129.0	129	0
Pcm1	129.0	129	0
Mvb12a	129.0	129	0
Kdsr	129.0	129	0
Hvcn1	129.0	129	0
Ghdc	129.0	129	0
G3bp2	129.0	129	0
Fchsd2	129.0	129	0
Cdca7l	129.0	129	0
Ccdc90b	129.0	129	0
Bloc1s6	129.0	129	0
4931428F04Rik	129.0	129	0
2310022A10Rik	129.0	129	0
Zfp72	128.0	128	0
U2surp	128.0	128	0
Tsc22d1	128.0	128	0
Sufu	128.0	128	0
Speg	128.0	128	0
Rpl3l	128.0	128	0
Ptprv	128.0	128	0
Ptpn7	128.0	128	0
Pdcl	128.0	128	0
Mthfd1l	128.0	128	0
Msrb1	128.0	128	0
Msantd4	128.0	128	0
Mob4	128.0	128	0
Mia3	128.0	128	0
Ly6e	128.0	128	0
Ifnz	128.0	128	0
Hibch	128.0	128	0
Enox2	128.0	128	0
Cx3cl1	128.0	128	0
Ccdc38	128.0	128	0
Ccdc174	128.0	128	0
Ccdc15	128.0	128	0
Anapc11	128.0	128	0
Amdhd1	128.0	128	0
Alyref	128.0	128	0
Adck2	128.0	128	0
Actr1a	128.0	128	0
4932438H23Rik	128.0	128	0
Zmat3	127.0	127	0
Ttpal	127.0	127	0
Tmem242	127.0	127	0
Tmem138	127.0	127	0
Ten1	127.0	127	0
Stx18	127.0	127	0
Spink13	127.0	127	0
Spib	127.0	127	0
Prkdc	127.0	127	0
Nuak2	127.0	127	0
Npc1	127.0	127	0
Mybpc2	127.0	127	0
Mef2a	127.0	127	0
Mcm4	127.0	127	0
Marveld1	127.0	127	0
Map2k6	127.0	127	0
Laptm4b	127.0	127	0
Kmt5b	127.0	127	0
Fdxacb1	127.0	127	0
Dram2	127.0	127	0
Cyb561a3	127.0	127	0
Cept1	127.0	127	0
Cd200r1	127.0	127	0
Arrdc2	127.0	127	0
Acox1	127.0	127	0
1110032A03Rik	127.0	127	0
Zzz3	126.0	126	0
Zfp33b	126.0	126	0
Zbtb40	126.0	126	0
Vac14	126.0	126	0
Tspan10	126.0	126	0
Tpgs2	126.0	126	0
Terf1	126.0	126	0
Tcf12	126.0	126	0
Synj1	126.0	126	0
Sptssa	126.0	126	0
Slc25a26	126.0	126	0
Rab32	126.0	126	0
Pttg1ip	126.0	126	0
Nudt3	126.0	126	0
Nploc4	126.0	126	0
Ncoa7	126.0	126	0
Mmp12	126.0	126	0
Itpr2	126.0	126	0
Insig1	126.0	126	0
Havcr2	126.0	126	0
Fbxl4	126.0	126	0
Fam166b	126.0	126	0
Ciao2a	126.0	126	0
Ccny	126.0	126	0
Blm	126.0	126	0
Asnsd1	126.0	126	0
Asdurf	126.0	126	0
Arl14ep	126.0	126	0
AW554918	126.0	126	0
4932438A13Rik	126.0	126	0
Zfp692	125.0	125	0
Taf7	125.0	125	0
Slc17a9	125.0	125	0
Serpine1	125.0	125	0
Sdccag8	125.0	125	0
Pigx	125.0	125	0
Ndufs2	125.0	125	0
Ndc1	125.0	125	0
Med13l	125.0	125	0
Ipo4	125.0	125	0
Gpnmb	125.0	125	0
Gdpd5	125.0	125	0
Fam151b	125.0	125	0
Dkk2	125.0	125	0
Creld2	125.0	125	0
Cep19	125.0	125	0
Bcl2l1	125.0	125	0
Arl10	125.0	125	0
Alg12	125.0	125	0
Adamts4	125.0	125	0
Zfp947	124.0	124	0
Zfp383	124.0	124	0
Zfp27	124.0	124	0
Tln1	124.0	124	0
Timm22	124.0	124	0
Spcs1	124.0	124	0
Slc6a19	124.0	124	0
Rpl26	124.0	124	0
Rnf223	124.0	124	0
Rap2b	124.0	124	0
Prkce	124.0	124	0
Polr3b	124.0	124	0
Polg2	124.0	124	0
Plxnb3	124.0	124	0
Pelp1	124.0	124	0
Pafah2	124.0	124	0
Nudt16l1	124.0	124	0
Nme6	124.0	124	0
Nfam1	124.0	124	0
Mtch2	124.0	124	0
Ly6g	124.0	124	0
Josd2	124.0	124	0
Ipp	124.0	124	0
Hykk	124.0	124	0
Hoxa2	124.0	124	0
Hoxa1	124.0	124	0
Gtf2f2	124.0	124	0
Gng10	124.0	124	0
Gne	124.0	124	0
Glt8d1	124.0	124	0
Ebf3	124.0	124	0
Dpy19l3	124.0	124	0
Dpep1	124.0	124	0
Dgat1	124.0	124	0
Def8	124.0	124	0
Cyyr1	124.0	124	0
Creb3	124.0	124	0
Cnn1	124.0	124	0
Cibar2	124.0	124	0
Cdc42ep2	124.0	124	0
Cd5	124.0	124	0
Ccl6	124.0	124	0
Aspdh	124.0	124	0
Actr3	124.0	124	0
Ablim1	124.0	124	0
4930430F08Rik	124.0	124	0
1700017N19Rik	124.0	124	0
Wdhd1	123.0	123	0
Uvrag	123.0	123	0
Usp2	123.0	123	0
Tab1	123.0	123	0
Stx4a	123.0	123	0
Spata5l1	123.0	123	0
Socs4	123.0	123	0
Rragc	123.0	123	0
Rhov	123.0	123	0
Ppm1l	123.0	123	0
Pde1b	123.0	123	0
Nwd1	123.0	123	0
Nemp1	123.0	123	0
Myo9b	123.0	123	0
Hook2	123.0	123	0
Haus8	123.0	123	0
Gid8	123.0	123	0
Fry	123.0	123	0
Egr1	123.0	123	0
Dido1	123.0	123	0
Dgkh	123.0	123	0
Ccdc77	123.0	123	0
Cavin1	123.0	123	0
Calm3	123.0	123	0
B2m	123.0	123	0
Atl3	123.0	123	0
Atg4c	123.0	123	0
Anapc10	123.0	123	0
Agtpbp1	123.0	123	0
Abce1	123.0	123	0
Zmynd10	122.0	122	0
Zcchc4	122.0	122	0
Vpreb1	122.0	122	0
Utp20	122.0	122	0
Ubald2	122.0	122	0
Uba52	122.0	122	0
Top3b	122.0	122	0
Rassf1	122.0	122	0
Polg	122.0	122	0
Nudcd3	122.0	122	0
Nck1	122.0	122	0
Ncbp3	122.0	122	0
Mgat4b	122.0	122	0
Mettl9	122.0	122	0
Lpcat2	122.0	122	0
Gtpbp2	122.0	122	0
Gm38999	122.0	122	0
Eef1akmt4-ece2	122.0	122	0
Eef1akmt4	122.0	122	0
Dkc1	122.0	122	0
D2hgdh	122.0	122	0
Cyb5r3	122.0	122	0
Cul5	122.0	122	0
Cops4	122.0	122	0
Churc1	122.0	122	0
Capza1	122.0	122	0
C1galt1	122.0	122	0
Atp13a1	122.0	122	0
Ascc1	122.0	122	0
Ank1	122.0	122	0
Anapc16	122.0	122	0
Alg3	122.0	122	0
Akip1	122.0	122	0
Zfp770	121.0	121	0
Tagap	121.0	121	0
Sorbs1	121.0	121	0
Sfxn1	121.0	121	0
Rnaseh2b	121.0	121	0
Rab2a	121.0	121	0
Qpct	121.0	121	0
Prkci	121.0	121	0
Pcmt1	121.0	121	0
P2ry10b	121.0	121	0
Oaz2	121.0	121	0
Nup43	121.0	121	0
Gm12250	121.0	121	0
Gins3	121.0	121	0
Frat2	121.0	121	0
Dennd6b	121.0	121	0
Dapp1	121.0	121	0
Ccdc80	121.0	121	0
Borcs7	121.0	121	0
BC031181	121.0	121	0
Atp8b2	121.0	121	0
Atp13a3	121.0	121	0
Aldoc	121.0	121	0
Aar2	121.0	121	0
Zkscan1	120.0	120	0
Ulbp1	120.0	120	0
Trappc5	120.0	120	0
Sprtn	120.0	120	0
Sem1	120.0	120	0
Rps12	120.0	120	0
Rgcc	120.0	120	0
Relch	120.0	120	0
Ppp2r1b	120.0	120	0
Pign	120.0	120	0
Peli1	120.0	120	0
Max	120.0	120	0
Iws1	120.0	120	0
Il3ra	120.0	120	0
Ifit1bl2	120.0	120	0
Ifit1	120.0	120	0
Gsto1	120.0	120	0
Gpcpd1	120.0	120	0
Gclc	120.0	120	0
Fcor	120.0	120	0
Fam168b	120.0	120	0
F7	120.0	120	0
Exoc8	120.0	120	0
Elob	120.0	120	0
Dnajc11	120.0	120	0
Commd7	120.0	120	0
Cep128	120.0	120	0
Cd2bp2	120.0	120	0
B3gnt2	120.0	120	0
Arhgap10	120.0	120	0
Agap3	120.0	120	0
Abraxas2	120.0	120	0
Zfp747	119.0	119	0
Zdhhc6	119.0	119	0
Vti1a	119.0	119	0
Tmem100	119.0	119	0
Tekt2	119.0	119	0
Stard9	119.0	119	0
Slc9a5	119.0	119	0
Slc25a39	119.0	119	0
Septin11	119.0	119	0
Rpl32	119.0	119	0
Rell2	119.0	119	0
Prkab1	119.0	119	0
Ppil2	119.0	119	0
Npc2	119.0	119	0
Nmd3	119.0	119	0
Mt1	119.0	119	0
Mrps36	119.0	119	0
Mob3a	119.0	119	0
Map4k1	119.0	119	0
Izumo4	119.0	119	0
Isca2	119.0	119	0
Insig2	119.0	119	0
Ifih1	119.0	119	0
Iba57	119.0	119	0
Hdac3	119.0	119	0
Gm13275	119.0	119	0
Fhod1	119.0	119	0
Eif3k	119.0	119	0
Dnajb12	119.0	119	0
Cyb561d1	119.0	119	0
Alkbh3	119.0	119	0
Alcam	119.0	119	0
Adprhl2	119.0	119	0
Zfp984	118.0	118	0
Tmc3	118.0	118	0
Smarcd1	118.0	118	0
Pstk	118.0	118	0
Pitx3	118.0	118	0
Phf13	118.0	118	0
Phf12	118.0	118	0
Nup107	118.0	118	0
Maf	118.0	118	0
Khk	118.0	118	0
Ints9	118.0	118	0
Hmbox1	118.0	118	0
Gbf1	118.0	118	0
Epb41	118.0	118	0
Cyp4v3	118.0	118	0
Ctdsp2	118.0	118	0
B9d2	118.0	118	0
Atad2	118.0	118	0
Zfp653	117.0	117	0
Usp36	117.0	117	0
Stn1	117.0	117	0
Sfr1	117.0	117	0
Qrsl1	117.0	117	0
Ptgr2	117.0	117	0
Prpf38a	117.0	117	0
Orc1	117.0	117	0
Naa50	117.0	117	0
Man2c1	117.0	117	0
Glyctk	117.0	117	0
Fcrl1	117.0	117	0
Cpt1b	117.0	117	0
Cnr2	117.0	117	0
Chkb	117.0	117	0
Cadm1	117.0	117	0
Atp6v1a	117.0	117	0
Atad5	117.0	117	0
Aplnr	117.0	117	0
Tyw5	116.0	116	0
Trpv2	116.0	116	0
Trip11	116.0	116	0
Trim16	116.0	116	0
Tmem156	116.0	116	0
Thumpd1	116.0	116	0
Tbce	116.0	116	0
Slc25a33	116.0	116	0
Sgms1	116.0	116	0
Rusc2	116.0	116	0
Rprd2	116.0	116	0
Rapgef5	116.0	116	0
Prpf39	116.0	116	0
Polr3h	116.0	116	0
Pigv	116.0	116	0
Paqr4	116.0	116	0
Nop14	116.0	116	0
Nol8	116.0	116	0
Myg1	116.0	116	0
Maip1	116.0	116	0
Grk4	116.0	116	0
Golga7	116.0	116	0
Ggct	116.0	116	0
Gcc1	116.0	116	0
Fam53c	116.0	116	0
Donson	116.0	116	0
Cerkl	116.0	116	0
Cenpp	116.0	116	0
Cast	116.0	116	0
Arf5	116.0	116	0
Zhx1	115.0	115	0
Tedc2	115.0	115	0
Slc30a9	115.0	115	0
Ppp1r15b	115.0	115	0
Pot1a	115.0	115	0
Pms1	115.0	115	0
Ormdl1	115.0	115	0
Nepro	115.0	115	0
Mcts2	115.0	115	0
Ist1	115.0	115	0
Heatr5a	115.0	115	0
Fktn	115.0	115	0
Camta2	115.0	115	0
Bnip3	115.0	115	0
Ap4e1	115.0	115	0
Tgm5	114.0	114	0
Teddm2	114.0	114	0
Slfn3	114.0	114	0
Slc37a4	114.0	114	0
Slc1a2	114.0	114	0
Rps19bp1	114.0	114	0
Rgsl1	114.0	114	0
Prkrip1	114.0	114	0
Por	114.0	114	0
Optn	114.0	114	0
Neu2	114.0	114	0
Mvk	114.0	114	0
Mmab	114.0	114	0
Mbd1	114.0	114	0
Mapk8	114.0	114	0
Maneal	114.0	114	0
Kyat1	114.0	114	0
Iffo1	114.0	114	0
Gopc	114.0	114	0
Gm7972	114.0	114	0
Gm4861	114.0	114	0
Gm14440	114.0	114	0
Gm14288	114.0	114	0
Glg1	114.0	114	0
Fam227a	114.0	114	0
Eva1b	114.0	114	0
Eif3a	114.0	114	0
Dusp18	114.0	114	0
Deptor	114.0	114	0
Crybg1	114.0	114	0
Cnot8	114.0	114	0
Cby1	114.0	114	0
Casq1	114.0	114	0
Card19	114.0	114	0
Atp8a1	114.0	114	0
Aen	114.0	114	0
Adgre5	114.0	114	0
Abcc3	114.0	114	0
Abca3	114.0	114	0
Abca17	114.0	114	0
4921536K21Rik	114.0	114	0
4921504E06Rik	114.0	114	0
Zfp608	113.0	113	0
Wdr63	113.0	113	0
Vps39	113.0	113	0
Usf2	113.0	113	0
Tmbim6	113.0	113	0
Tlnrd1	113.0	113	0
Snrpb	113.0	113	0
Rps8	113.0	113	0
Rfc5	113.0	113	0
Pot1b	113.0	113	0
Polr2c	113.0	113	0
Palb2	113.0	113	0
Mlxip	113.0	113	0
Mesd	113.0	113	0
Med4	113.0	113	0
Jpt2	113.0	113	0
Impa2	113.0	113	0
H3c7	113.0	113	0
H2bc9	113.0	113	0
Gm38396	113.0	113	0
Fitm2	113.0	113	0
Dctn5	113.0	113	0
Becn1	113.0	113	0
Acadm	113.0	113	0
Acad12	113.0	113	0
0610009B22Rik	113.0	113	0
Ythdc1	112.0	112	0
Xab2	112.0	112	0
Wdr70	112.0	112	0
Tssc4	112.0	112	0
Trim37	112.0	112	0
Tmem222	112.0	112	0
Saa3	112.0	112	0
Rrp12	112.0	112	0
Rcsd1	112.0	112	0
Pet100	112.0	112	0
Pcp2	112.0	112	0
Ndufs5	112.0	112	0
Mapk7	112.0	112	0
Lbh	112.0	112	0
Glrp1	112.0	112	0
Eci2	112.0	112	0
Ddx6	112.0	112	0
Ddx52	112.0	112	0
Cd48	112.0	112	0
Camk1	112.0	112	0
Vta1	111.0	111	0
Usp31	111.0	111	0
Tnip1	111.0	111	0
Tmem106b	111.0	111	0
Thoc3	111.0	111	0
Slc6a16	111.0	111	0
Slc23a2	111.0	111	0
Rev1	111.0	111	0
Repin1	111.0	111	0
Rack1	111.0	111	0
Phf1	111.0	111	0
Ocstamp	111.0	111	0
Mrpl53	111.0	111	0
Mdfic	111.0	111	0
Map3k3	111.0	111	0
Klf7	111.0	111	0
Ifnar1	111.0	111	0
Gpd1l	111.0	111	0
Gm5111	111.0	111	0
Dscc1	111.0	111	0
Ctnna1	111.0	111	0
Cnnm4	111.0	111	0
Cd37	111.0	111	0
Stk11ip	110.0	110	0
Pear1	110.0	110	0
Palld	110.0	110	0
Pak2	110.0	110	0
Nup54	110.0	110	0
Mrps18c	110.0	110	0
Mnd1	110.0	110	0
Kctd18	110.0	110	0
Il1r2	110.0	110	0
Helq	110.0	110	0
H2-Ea	110.0	110	0
Gatm	110.0	110	0
Eya3	110.0	110	0
Eif3j2	110.0	110	0
Eif3j1	110.0	110	0
Cyb5r4	110.0	110	0
Cdk17	110.0	110	0
Atxn2l	110.0	110	0
Actb	110.0	110	0
Aaas	110.0	110	0
AB124611	110.0	110	0
Zfp273	109.0	109	0
Vps33a	109.0	109	0
Ubr4	109.0	109	0
Uap1	109.0	109	0
Trnau1ap	109.0	109	0
Trmt12	109.0	109	0
Tmem216	109.0	109	0
Tcf3	109.0	109	0
Tbc1d17	109.0	109	0
Tap1	109.0	109	0
Serpinb8	109.0	109	0
Rpl37	109.0	109	0
Rpl12	109.0	109	0
Rbl1	109.0	109	0
Rab31	109.0	109	0
Psmb9	109.0	109	0
Prrg2	109.0	109	0
Prkaa1	109.0	109	0
Nosip	109.0	109	0
Naip2	109.0	109	0
Lrsam1	109.0	109	0
Gzf1	109.0	109	0
Fech	109.0	109	0
Eif1b	109.0	109	0
Dusp3	109.0	109	0
Ddc	109.0	109	0
Cgas	109.0	109	0
Cfap97d1	109.0	109	0
Cd44	109.0	109	0
Card6	109.0	109	0
Alox8	109.0	109	0
Akt1s1	109.0	109	0
Ttc17	108.0	108	0
Snx12	108.0	108	0
Pomp	108.0	108	0
Naa20	108.0	108	0
Lrrcc1	108.0	108	0
Iah1	108.0	108	0
H2-M5	108.0	108	0
Got2	108.0	108	0
Golim4	108.0	108	0
Get4	108.0	108	0
Dtx4	108.0	108	0
Agfg2	108.0	108	0
Zfp869	107.0	107	0
Zfp235	107.0	107	0
Wdr75	107.0	107	0
Vps4b	107.0	107	0
Vps28	107.0	107	0
Tpp2	107.0	107	0
Tmem150b	107.0	107	0
Scai	107.0	107	0
Prdm15	107.0	107	0
Parp9	107.0	107	0
Olfr692	107.0	107	0
Nt5c3	107.0	107	0
Ndufs1	107.0	107	0
Mapkapk5	107.0	107	0
Mageb3	107.0	107	0
H4c9	107.0	107	0
H2bc11	107.0	107	0
H2ac11	107.0	107	0
Gm5901	107.0	107	0
Eml6	107.0	107	0
Eef1b2	107.0	107	0
Dtx3l	107.0	107	0
Dctn4	107.0	107	0
Cxcr4	107.0	107	0
Ctdspl2	107.0	107	0
Cnksr3	107.0	107	0
Cd99l2	107.0	107	0
Birc3	107.0	107	0
Api5	107.0	107	0
Zfp945	106.0	106	0
Zfp85	106.0	106	0
Wdr1	106.0	106	0
Uba6	106.0	106	0
Ttc24	106.0	106	0
Tmx2	106.0	106	0
Rbm17	106.0	106	0
Nab1	106.0	106	0
Ms4a6d	106.0	106	0
Med19	106.0	106	0
Mcat	106.0	106	0
Lyrm4	106.0	106	0
Klf9	106.0	106	0
Iqgap3	106.0	106	0
Insr	106.0	106	0
Gtf2b	106.0	106	0
Gm5108	106.0	106	0
Fars2	106.0	106	0
Eif1	106.0	106	0
Edc4	106.0	106	0
Ctnna3	106.0	106	0
Cox10	106.0	106	0
Ccdc17	106.0	106	0
Apc	106.0	106	0
Ap2a1	106.0	106	0
Ahi1	106.0	106	0
Zfp94	105.0	105	0
Ubap2	105.0	105	0
Tnfaip6	105.0	105	0
Tmpo	105.0	105	0
Tmem191c	105.0	105	0
Prag1	105.0	105	0
Ppp1r37	105.0	105	0
Pih1d2	105.0	105	0
Nkx3-2	105.0	105	0
Nkapd1	105.0	105	0
Napsa	105.0	105	0
Myo1h	105.0	105	0
Mfsd13a	105.0	105	0
Lsm11	105.0	105	0
Lhx1	105.0	105	0
Lgals3	105.0	105	0
Ints1	105.0	105	0
H2-K1	105.0	105	0
Fpgs	105.0	105	0
Fam149b	105.0	105	0
Ecd	105.0	105	0
Cdkl2	105.0	105	0
B4galt1	105.0	105	0
Armc9	105.0	105	0
Aldoa	105.0	105	0
A930007A09Rik	105.0	105	0
Zbtb37	104.0	104	0
Zar1l	104.0	104	0
Tprkb	104.0	104	0
Tlr3	104.0	104	0
Tfb1m	104.0	104	0
Taf1c	104.0	104	0
Sycp2l	104.0	104	0
Stk36	104.0	104	0
Src	104.0	104	0
Snx1	104.0	104	0
Seh1l	104.0	104	0
Scamp3	104.0	104	0
Rnf25	104.0	104	0
Qtrt2	104.0	104	0
Nek1	104.0	104	0
Nbn	104.0	104	0
Nat8f1	104.0	104	0
Mphosph8	104.0	104	0
Mettl18	104.0	104	0
Ints6	104.0	104	0
H2az2	104.0	104	0
Gm7072	104.0	104	0
Fam98b	104.0	104	0
Ep400	104.0	104	0
Dus3l	104.0	104	0
Cyb5r1	104.0	104	0
Ccdc191	104.0	104	0
Brca2	104.0	104	0
BC055324	104.0	104	0
Ube2s	103.0	103	0
Tax1bp1	103.0	103	0
Slx4	103.0	103	0
Rpl9	103.0	103	0
Rbl2	103.0	103	0
Prrc1	103.0	103	0
Notch2	103.0	103	0
Mcu	103.0	103	0
Lias	103.0	103	0
Krr1	103.0	103	0
Il15ra	103.0	103	0
Dnajb4	103.0	103	0
Cpped1	103.0	103	0
Cnot6	103.0	103	0
Cd38	103.0	103	0
Ccdc166	103.0	103	0
Bbx	103.0	103	0
Abhd11	103.0	103	0
Xpnpep2	102.0	102	0
Xiap	102.0	102	0
Tsen2	102.0	102	0
Trp53rka	102.0	102	0
Tnpo3	102.0	102	0
Rap2c	102.0	102	0
Pogz	102.0	102	0
Plscr1	102.0	102	0
Pet117	102.0	102	0
Panx1	102.0	102	0
Mrps21	102.0	102	0
Kri1	102.0	102	0
Kat14	102.0	102	0
Irak2	102.0	102	0
Hnrnpab	102.0	102	0
Hint3	102.0	102	0
Gpam	102.0	102	0
Gbe1	102.0	102	0
Gatad1	102.0	102	0
Galnt11	102.0	102	0
Fem1c	102.0	102	0
Dpy30	102.0	102	0
Chm	102.0	102	0
Cfl2	102.0	102	0
Cdkn2d	102.0	102	0
Brpf1	102.0	102	0
Arl6	102.0	102	0
Ankrd17	102.0	102	0
Zfp953	101.0	101	0
Zfp952	101.0	101	0
Ttk	101.0	101	0
Trappc6b	101.0	101	0
Thbs3	101.0	101	0
Rwdd1	101.0	101	0
Ppp2r5c	101.0	101	0
Pmvk	101.0	101	0
Pigg	101.0	101	0
Nos2	101.0	101	0
Mtx1	101.0	101	0
Mrpl55	101.0	101	0
Mettl6	101.0	101	0
Lbr	101.0	101	0
Hmgxb4	101.0	101	0
Gsn	101.0	101	0
Ercc6l2	101.0	101	0
Eaf1	101.0	101	0
Dph5	101.0	101	0
Dock1	101.0	101	0
Cherp	101.0	101	0
Cdk5rap1	101.0	101	0
Cacul1	101.0	101	0
C1qtnf2	101.0	101	0
Agfg1	101.0	101	0
Zfand2a	100.0	100	0
Zdhhc8	100.0	100	0
Vps45	100.0	100	0
Tacc1	100.0	100	0
Snx20	100.0	100	0
Snupn	100.0	100	0
Senp5	100.0	100	0
