Unnamed: 0	source	target	weight	p_value
505	Androgen	Ywhaq	1.6052779	0.00033073692
506	Androgen	Tmprss11e	1.3327346	0.00033077702
507	Androgen	Poldip3	-0.8564511	0.00033833858
508	Androgen	Abhd18	-1.0852802	0.00034487553
509	Androgen	Phlpp1	-0.9713712	0.0003463534
510	Androgen	Gtf2e2	1.2140169	0.00035056498
511	Androgen	Camk1g	1.0975249	0.0003513558
512	Androgen	Lnpep	1.3485863	0.00035637736
513	Androgen	Ormdl2	1.9879348	0.00035882083
514	Androgen	Tmem121	-0.963781	0.00035888611
515	Androgen	Fbxo9	-1.1197999	0.000360717
516	Androgen	Capza2	-1.020476	0.0003672694
517	Androgen	Glod4	-1.5546114	0.00036948125
518	Androgen	Itpr1	-2.2103925	0.0003722757
519	Androgen	Cerk	-2.3757343	0.00037342357
520	Androgen	Tfpi	1.8658073	0.00037364973
521	Androgen	Prkaa2	1.3778179	0.00037952865
522	Androgen	Camk2n1	-2.7536073	0.00038258464
523	Androgen	Casp2	-1.2244253	0.00038275393
524	Androgen	Grb14	-2.4035742	0.00038861085
525	Androgen	Rmc1	0.95120543	0.0003903742
526	Androgen	Ptpn9	0.96711564	0.00039161916
527	Androgen	Zcchc4	-0.8674422	0.0003933297
528	Androgen	Slc39a6	1.6066478	0.00040135093
529	Androgen	Mgat2	1.4050242	0.00040188764
530	Androgen	Cog5	1.385804	0.00040207518
531	Androgen	Psmd5	0.84700185	0.00040209238
532	Androgen	Slc36a1	1.1726146	0.00040235888
533	Androgen	B4galt1	1.4948593	0.00040300266
534	Androgen	Gsr	1.7890984	0.00040304317
535	Androgen	Prpf4	-2.1966298	0.00040395636
536	Androgen	Clstn1	-1.7709892	0.00041200183
537	Androgen	Mtf2	-1.4326016	0.0004122771
538	Androgen	Pafah1b2	0.8624048	0.0004125815
539	Androgen	Impdh1	1.2328345	0.00041569368
540	Androgen	Coro2a	1.7108953	0.0004226944
541	Androgen	Fdx1	-1.3604431	0.00042501753
542	Androgen	Prrc1	1.4809891	0.00042817256
543	Androgen	Mcfd2	1.5958263	0.0004346717
544	Androgen	Sgpl1	-1.5629295	0.0004355171
545	Androgen	Abcc5	-1.4412186	0.00044289415
546	Androgen	Uba3	-1.4044914	0.00044751266
547	Androgen	Sat1	4.6860275	0.00046506288
548	Androgen	Akap12	3.7034817	0.00046749384
549	Androgen	Blvra	-1.368522	0.00047652292
550	Androgen	Rnf19a	-2.0094006	0.0004781052
551	Androgen	Sar1b	1.5124226	0.00050005317
552	Androgen	Etfb	-1.4563824	0.000502592
553	Androgen	Sh3glb2	-1.0542521	0.0005127233
554	Androgen	Vps37c	-0.7519371	0.0005184409
555	Androgen	Smpdl3b	-1.0269117	0.0005285577
556	Androgen	Pex13	-1.1170602	0.00053452025
557	Androgen	Idh1	2.5533867	0.0005416446
558	Androgen	Fam13c	1.3341173	0.0005429185
559	Androgen	Cnih4	1.1337605	0.00054642756
560	Androgen	Kank2	-1.0165538	0.00055247796
561	Androgen	Bclaf1	-1.5784969	0.0005536689
562	Androgen	Zmiz1	2.0684083	0.0005625513
563	Androgen	Cdk2ap2	1.7975628	0.0005639754
564	Androgen	Klhl12	-1.2375468	0.0005656913
565	Androgen	Slc25a20	1.5557256	0.00056880136
566	Androgen	Dync1li2	-1.0724931	0.00057036703
567	Androgen	Picalm	1.3485085	0.00059075607
568	Androgen	Gli3	-1.4725633	0.0005928723
569	Androgen	Atp5pd	-0.8843949	0.00060143345
570	Androgen	Ppp5c	-0.949197	0.0006045931
571	Androgen	Cpsf7	0.878955	0.00061916444
572	Androgen	Irf6	-1.9271392	0.000630641
573	Androgen	Zc3h15	1.1661096	0.0006320753
574	Androgen	Inhbb	-1.8915762	0.00063520117
575	Androgen	Soat1	1.851634	0.0006382702
576	Androgen	Wwc1	2.0253878	0.0006455186
577	Androgen	Spg21	0.8208144	0.00064894336
578	Androgen	Impg1	0.62312406	0.000650351
579	Androgen	Pea15	2.4271433	0.00065792975
580	Androgen	Tmed5	1.1363325	0.0006606767
581	Androgen	Mthfsd	-0.5839371	0.0006640191
582	Androgen	Mindy3	-1.4233043	0.0006683502
583	Androgen	Trappc11	1.314451	0.00067486503
584	Androgen	Laptm4b	-1.7913656	0.0006822465
585	Androgen	Cdh6	-1.6374099	0.00069445063
586	Androgen	Urod	-1.1610196	0.00069576676
587	Androgen	Tmco3	-1.3802621	0.00069780514
588	Androgen	Slc26a2	3.4767601	0.00071083434
589	Androgen	Pcgf2	-0.8680109	0.00071681925
590	Androgen	Meis1	1.7390337	0.00071706995
591	Androgen	Lox	3.4596162	0.00072038424
592	Androgen	Atp6v1a	-1.721533	0.00072389207
593	Androgen	Rac3	1.3497288	0.0007254013
594	Androgen	Adcy7	-1.4895532	0.0007261312
595	Androgen	Rnf6	-0.9112598	0.0007304392
596	Androgen	Grb2	-1.0174706	0.00077538204
597	Androgen	Arhgap35	-1.0718983	0.0007764863
598	Androgen	Ninl	-1.7758617	0.00077842054
599	Androgen	Arhgap32	-1.3406374	0.00079306733
600	Androgen	Zc2hc1c	-0.975289	0.0007996148
601	Androgen	Iqcb1	1.3549354	0.0008032111
602	Androgen	Gpatch2	-1.2930062	0.0008135465
603	Androgen	Preb	1.393722	0.0008186356
604	Androgen	Scai	-1.3237615	0.0008283234
605	Androgen	Slc38a1	1.8815858	0.00082960085
606	Androgen	Tmem100	2.3936822	0.0008326454
607	Androgen	Snrnp70	-0.915141	0.00083650765
608	Androgen	Polrmt	-0.89052135	0.00084833306
609	Androgen	Nipal3	-1.4194901	0.0008621136
610	Androgen	B2m	1.5987192	0.00086883607
611	Androgen	Slc22a1	0.7628096	0.00088046305
612	Androgen	Psen1	0.9993053	0.00088994764
613	Androgen	Igsf3	-1.5482272	0.0008916889
614	Androgen	Tbpl1	1.428574	0.0008921613
615	Androgen	Ndufs2	-1.2073054	0.0008998933
616	Androgen	Ccdc86	2.6390312	0.0009005295
617	Androgen	Mast4	-1.3778731	0.0009107883
618	Androgen	Isoc2a	1.5218434	0.0009177634
619	Androgen	Ttc39a	0.81568545	0.00092240924
620	Androgen	Per3	-1.1559966	0.00092841074
621	Androgen	Yars2	1.0197729	0.0009457226
622	Androgen	Mkln1	1.0531772	0.00097023323
623	Androgen	Cfap70	-0.7174369	0.0009940107
624	Androgen	Clstn3	-1.1646847	0.0009992853
625	Androgen	Ccng2	-3.3963144	0.0010016748
626	Androgen	Ogfr	-1.1194375	0.0010154665
627	Androgen	Vps54	-1.6414673	0.001025201
628	Androgen	Cd63	-1.4345821	0.001033309
629	Androgen	Gadd45gip1	-0.76507515	0.00104276
630	Androgen	Kat8	-0.8564961	0.0010448424
631	Androgen	Acad10	-0.78475636	0.0010696452
632	Androgen	Cdk2ap1	1.8832287	0.0010815052
633	Androgen	Atg3	-1.1351364	0.0010900771
634	Androgen	Egfr	1.2304627	0.0011035047
635	Androgen	Cdr2l	-1.5969793	0.0011270974
636	Androgen	Glce	-2.260338	0.0011328339
637	Androgen	Enox1	-1.4938298	0.0011621149
638	Androgen	Btrc	-0.5978079	0.0011757776
639	Androgen	Sox14	0.81563026	0.0011808596
640	Androgen	Hs3st1	1.2377704	0.0011848557
641	Androgen	Timm10b	1.3876895	0.0012062518
642	Androgen	Pfkm	-1.6682302	0.0012113438
643	Androgen	Epm2a	-0.6408117	0.001223335
644	Androgen	Prkaa1	-0.95303655	0.001241196
645	Androgen	Macroh2a2	-1.2314922	0.001241535
646	Androgen	Wwtr1	2.1303062	0.001260176
647	Androgen	Mtm1	1.402459	0.001261928
648	Androgen	Ephb3	-1.0756575	0.0012719302
649	Androgen	Adrb2	2.8985877	0.0012856988
650	Androgen	Lyrm9	-1.3071358	0.0013132961
651	Androgen	Fbxo42	0.932921	0.0013141216
652	Androgen	Hgf	-1.2874094	0.0013238537
653	Androgen	Cnnm3	-1.2502203	0.001330333
654	Androgen	Mtmr12	1.2412663	0.001351535
655	Androgen	Smad1	-1.6511078	0.0013638822
656	Androgen	Numa1	-1.009561	0.0013647621
657	Androgen	Lman2	0.95729244	0.0013862783
658	Androgen	Hsd11b1	2.0074737	0.0013887417
659	Androgen	Emp2	1.6155709	0.0013965038
660	Androgen	Golga4	1.4167225	0.0014027691
661	Androgen	Qdpr	-1.4568512	0.0014179451
662	Androgen	Slc25a17	-0.9763699	0.0014235346
663	Androgen	Klhl35	0.58323824	0.0014235552
664	Androgen	Csad	-1.1066443	0.0014235773
665	Androgen	Arap1	-1.0155532	0.0014350234
666	Androgen	Kitlg	-1.7150116	0.0014418745
667	Androgen	Vldlr	3.388078	0.0014481647
668	Androgen	Ciao3	0.7241437	0.0014535028
669	Androgen	Setbp1	1.730226	0.001470479
670	Androgen	Slc50a1	1.3685834	0.0014958668
671	Androgen	Cadps2	2.3253	0.0015116972
672	Androgen	Polr2b	-0.93454903	0.0015392342
673	Androgen	Zmynd11	-0.99535894	0.0015424412
674	Androgen	Galnt3	-1.1954381	0.0015426888
675	Androgen	Gata2	-1.4983402	0.001552897
676	Androgen	Prmt7	-1.300137	0.001563082
677	Androgen	Itsn1	0.7336611	0.0015644733
678	Androgen	Atp2c2	-0.8335269	0.0015772546
679	Androgen	Ppm1d	1.6235373	0.0015888117
680	Androgen	Atp6v0a2	0.8979919	0.0015972976
681	Androgen	Apba2	-1.0424584	0.0016185422
682	Androgen	Il1rn	-2.373992	0.0016188725
683	Androgen	Prep	1.088938	0.0016253908
684	Androgen	Thg1l	-1.3902507	0.0016789198
685	Androgen	Fxr1	-1.2197373	0.0016995881
686	Androgen	Hoxb6	-0.72832304	0.001706208
687	Androgen	Inpp5j	-0.8490558	0.0017257839
688	Androgen	Aagab	-0.92529863	0.0017259307
689	Androgen	Nrdc	1.126732	0.0017294281
690	Androgen	Yap1	-1.356095	0.0017465042
691	Androgen	Cdh3	-1.72147	0.0017474244
692	Androgen	Me2	-1.5837692	0.0017720006
693	Androgen	Oard1	-1.6149216	0.0018187313
694	Androgen	Mettl9	0.92776304	0.0018351681
695	Androgen	Brdt	0.80466324	0.0018420453
696	Androgen	Rpa1	-1.3151087	0.0018531616
697	Androgen	Sobp	-1.11632	0.0018623646
698	Androgen	Ash2l	-1.0668559	0.0018733226
699	Androgen	Dctn6	1.1897855	0.0018751199
700	Androgen	Pygo1	0.88178253	0.0018992462
701	Androgen	Arf4	1.5374038	0.001906202
702	Androgen	Phlda3	-1.4519762	0.0019138635
703	Androgen	Azi2	1.1667047	0.0019170148
704	Androgen	Arhgef40	-1.1108062	0.0019204705
705	Androgen	Sesn1	-2.5038931	0.0019428269
706	Androgen	Fbxo2	-1.0486687	0.0019512069
707	Androgen	Rcc1l	-0.7365562	0.0019550847
708	Androgen	Ubqln2	-1.4219747	0.0019975153
709	Androgen	Slc29a2	0.87161905	0.0020021256
710	Androgen	Gsk3a	0.82846045	0.002008288
711	Androgen	Tmem268	2.136998	0.002009168
712	Androgen	Polb	0.9813646	0.0020105583
713	Androgen	Plpbp	-0.8749887	0.0020114586
714	Androgen	Ptpa	-1.0729487	0.00201641
715	Androgen	Arcn1	1.2237152	0.0020166435
716	Androgen	Apod	1.8133684	0.0020266501
717	Androgen	Pacsin2	1.1983944	0.0020368753
718	Androgen	Mapk4	0.4701023	0.0020403746
719	Androgen	Azin1	-1.2261077	0.0020563814
720	Androgen	Antxr1	-1.0631694	0.0020591032
721	Androgen	Prkd1	-1.3529571	0.0020743308
722	Androgen	Ctnna3	-0.5993337	0.0020748468
723	Androgen	Rpl36	0.98032194	0.0021018586
724	Androgen	Kdelr3	1.5301591	0.0021099593
725	Androgen	Pdp1	-2.028569	0.00212508
726	Androgen	Gclc	-1.8520322	0.0021321385
727	Androgen	Ddb2	-1.934007	0.002150388
728	Androgen	Yipf1	1.072097	0.0022152895
729	Androgen	Adrb1	1.0662446	0.0022751726
730	Androgen	Erp29	-1.1895057	0.0022761424
731	Androgen	Slc4a4	1.3938749	0.0022787615
732	Androgen	Ppib	1.4357831	0.002282033
733	Androgen	Rp2	-1.3104718	0.0023407252
734	Androgen	Pknox1	-0.70088893	0.0023464602
735	Androgen	Litaf	-1.4357395	0.002351482
736	Androgen	Tfb2m	1.2043232	0.0023597486
737	Androgen	Nup93	-1.4132735	0.002367865
738	Androgen	Rbmx2	-0.8016781	0.0023806982
739	Androgen	Arhgef10	-0.952368	0.0023917423
740	Androgen	Rdx	-1.3518845	0.0023950173
741	Androgen	Ppp4c	-1.0748872	0.0024011584
742	Androgen	Setd3	0.793513	0.0024262583
743	Androgen	Rfxank	-1.1658823	0.0024273514
744	Androgen	Itgb1bp1	-0.8531935	0.002467819
745	Androgen	Zcchc2	1.3338317	0.0024931387
746	Androgen	Cyp7a1	-0.90532243	0.002501883
747	Androgen	Ndp	-1.5962493	0.00252025
748	Androgen	Smad3	-1.645384	0.0025335324
749	Androgen	Ror1	1.4409208	0.0025357732
750	Androgen	Zmym2	1.0172882	0.0025821824
751	Androgen	Tulp3	1.1870822	0.0026165028
752	Androgen	Ssbp3	-1.4899194	0.0026226125
753	Androgen	Lars2	-1.2397138	0.0026286952
754	Androgen	Rbbp5	-1.0910151	0.0027111168
755	Androgen	Ptgfr	1.4111978	0.0027541684
756	Androgen	Arpc1a	-1.2810297	0.0027594997
757	Androgen	Sorl1	-1.7923981	0.0027605707
758	Androgen	Ttbk2	-0.9639532	0.0027633237
759	Androgen	Ier5	-2.7673957	0.0027798384
760	Androgen	Mafb	2.6527507	0.0028203286
761	Androgen	Tsr2	-0.8600026	0.0028332826
762	Androgen	Dnajc1	1.5910748	0.0028499924
763	Androgen	Ganab	-0.9930147	0.0028507994
764	Androgen	Msx2	-0.91857034	0.0028892397
765	Androgen	Qpctl	0.7701743	0.0028945021
766	Androgen	Arl1	1.175733	0.002906554
767	Androgen	Basp1	-1.3006066	0.0029068557
768	Androgen	Lrrc75b	0.6278699	0.0029068796
769	Androgen	Pnpla2	0.93266666	0.0029236292
770	Androgen	Fbxo34	-1.2768539	0.0029456767
771	Androgen	Thyn1	1.5497329	0.0029473999
772	Androgen	Ablim3	1.71139	0.00295922
773	Androgen	Ncaph2	-0.68394095	0.0029876588
774	Androgen	Hspa13	1.8847252	0.0029985115
775	Androgen	Ufc1	1.4995785	0.0030033493
776	Androgen	Gas2	-1.7720712	0.003022173
777	Androgen	Ncoa2	-1.194036	0.003027323
778	Androgen	Nlrx1	-1.089543	0.0030385135
779	Androgen	Ssbp2	-1.982408	0.0030397205
780	Androgen	Eef1a2	-1.398753	0.0030447226
781	Androgen	Rho	0.46379122	0.0030949262
782	Androgen	Pqbp1	-0.9484002	0.0030982706
783	Androgen	Kif3c	-1.211461	0.003110956
784	Androgen	Erlin2	-1.099123	0.0031223698
785	Androgen	Grk5	-0.9384783	0.003173318
786	Androgen	Spring1	-0.9306014	0.0031885174
787	Androgen	Atp6v1g1	1.219009	0.0032010565
788	Androgen	Cdh15	0.6099502	0.003252977
789	Androgen	Cdc73	1.0994251	0.0032689269
790	Androgen	Pkn2	-0.9356465	0.0032845913
791	Androgen	Lrit1	-0.592982	0.0032966312
792	Androgen	Mapkapk2	-1.3041718	0.0033574349
793	Androgen	Gramd4	-1.1944861	0.0033677304
794	Androgen	Msmo1	3.2075608	0.003395979
795	Androgen	Slc25a14	-0.7538689	0.003438407
796	Androgen	Sybu	-1.9461029	0.003448563
797	Androgen	Rpl22	-0.9563472	0.003468281
798	Androgen	Man2c1	-0.6465394	0.0035391962
799	Androgen	Septin2	0.7912857	0.003590537
800	Androgen	Map2k4	1.4127924	0.0035954055
801	Androgen	Rpl11	-0.9738673	0.0036020412
802	Androgen	Nfat5	-1.5276824	0.0036330144
803	Androgen	Hmces	-1.0486706	0.0036775921
804	Androgen	Mctp2	1.0781751	0.0036878842
805	Androgen	Wee1	-2.0991518	0.003718732
806	Androgen	Dido1	-0.7653093	0.0037212
807	Androgen	Dhodh	1.0422683	0.003725292
808	Androgen	Wdr6	-0.9126211	0.0037261955
809	Androgen	Hif1an	-0.8997659	0.0037513606
810	Androgen	Arvcf	-0.7262534	0.0037535122
811	Androgen	Slc30a4	-1.0097803	0.0038026923
812	Androgen	Elapor1	-1.128438	0.003825935
813	Androgen	Lhfpl2	-1.6055013	0.0038311975
814	Androgen	Clcn4	-0.876615	0.0038692637
815	Androgen	Fbxl5	1.1919974	0.0039364696
816	Androgen	Naalad2	-0.6944857	0.0039548283
817	Androgen	Taf11	-0.7981599	0.0039741406
818	Androgen	Znf771	-0.4414097	0.0039894674
819	Androgen	Anapc2	-0.8123282	0.004052293
820	Androgen	Nox1	-0.47832566	0.0040869564
821	Androgen	Haus5	-0.7870012	0.0041037286
822	Androgen	Sec23b	1.1614624	0.0041139163
823	Androgen	Fmo5	1.084104	0.004165507
824	Androgen	Vps13b	-0.8793268	0.0041701957
825	Androgen	Tmem59	-1.2912304	0.0041708252
826	Androgen	Pja1	-1.3081955	0.004173947
827	Androgen	Ints9	-0.7943682	0.0041935826
828	Androgen	Cdon	-0.8651753	0.004197709
829	Androgen	Hip1r	-0.8522835	0.0042055254
830	Androgen	Mgat4a	-1.1956956	0.0042617833
831	Androgen	Gemin8	1.0378121	0.004275059
832	Androgen	Mul1	-0.8379943	0.0042750677
833	Androgen	Mapk9	-1.0161986	0.0043352386
834	Androgen	Pank4	-0.8568641	0.004338429
835	Androgen	Dcun1d2	-1.0211127	0.004373666
836	Androgen	Aktip	-1.2497872	0.0044163465
837	Androgen	Uvrag	-1.092568	0.0044556595
838	Androgen	Rbm15	-0.87634796	0.004474597
839	Androgen	Plekhh3	-0.7060437	0.0044748806
840	Androgen	Emc2	1.3420289	0.00448509
841	Androgen	Gnal	0.8755593	0.0044883927
842	Androgen	Pik3r2	-0.7581583	0.004504733
843	Androgen	Recql5	-0.50788534	0.0045433873
844	Androgen	Atp5po	-0.66916203	0.004568114
845	Androgen	Hsdl2	-1.0078112	0.004579357
846	Androgen	Slc31a1	1.226114	0.00459507
847	Androgen	Mtmr14	-0.8262367	0.00463523
848	Androgen	Rcor1	0.9926935	0.0046507097
849	Androgen	Slc39a9	-0.54565674	0.004660935
850	Androgen	Rnf121	-0.85309964	0.0046737366
851	Androgen	Thbs4	-0.74251574	0.004711594
852	Androgen	Trappc2l	-0.8995111	0.004712099
853	Androgen	Tdrkh	-0.998036	0.00472431
854	Androgen	Ltbr	0.81113386	0.0047243657
855	Androgen	Ankrd53	0.6177756	0.0047266693
856	Androgen	Akap1	1.3328409	0.0047290577
857	Androgen	Tcf20	-0.5626775	0.004747779
858	Androgen	Ddah1	1.4230833	0.0047561657
859	Androgen	Engase	-0.9407134	0.0048194956
860	Androgen	Sh3bp5	-1.6030443	0.0048616263
861	Androgen	Poglut2	-1.5761982	0.004866258
862	Androgen	Anxa9	-2.017658	0.004869514
863	Androgen	Tfip11	-0.71557033	0.00488913
864	Androgen	Supt6h	-0.72145444	0.004892219
865	Androgen	Prkn	-0.6417039	0.0048938706
866	Androgen	Tll2	0.6491349	0.0049628923
867	Androgen	Tbc1d10b	-0.8081144	0.0050438056
868	Androgen	Atp1b1	-2.6137383	0.0050483965
869	Androgen	Cldn4	-1.201082	0.0050641606
870	Androgen	Gtf3a	1.5528933	0.005084097
871	Androgen	Pex5	-0.7804148	0.0050888206
872	Androgen	Pitpna	0.9867227	0.005096842
873	Androgen	Arpc5	-0.89250815	0.005124969
874	Androgen	Sgms1	-1.9781651	0.005190958
875	Androgen	Zfand3	0.9306996	0.0052135005
876	Androgen	Got2	1.3644321	0.005227423
877	Androgen	Dnajb4	-2.263504	0.005246981
878	Androgen	Pmpca	-1.2188102	0.0053037354
879	Androgen	Cd2bp2	-0.82799286	0.0053420737
880	Androgen	Mecr	-0.8355912	0.005354954
881	Androgen	Fus	-1.1027635	0.0053926944
882	Androgen	Fkbp14	1.3830007	0.005393849
883	Androgen	Macroh2a1	-0.80108476	0.00546422
884	Androgen	Ppp1r13b	1.0064012	0.005483409
885	Androgen	Acaa2	-0.8653429	0.005519908
886	Androgen	Bpnt1	-0.73972297	0.0055327103
887	Androgen	Slc13a1	0.5040374	0.0055409605
888	Androgen	Gspt1	1.1216104	0.0055641793
889	Androgen	Tlk1	0.73981863	0.005616508
890	Androgen	Ggh	-1.7187636	0.0056299334
891	Androgen	Nktr	0.82646126	0.005691919
892	Androgen	Rtn1	-1.360825	0.005712877
893	Androgen	Cant1	1.4505174	0.005729133
894	Androgen	Msi1	0.6609934	0.0057402607
895	Androgen	Cxxc1	-0.73936915	0.005750059
896	Androgen	Srprb	1.5266104	0.005807575
897	Androgen	Sec63	1.0379897	0.0058149532
898	Androgen	Btg3	-1.3468592	0.0058154096
899	Androgen	Yipf4	-0.7570127	0.0058631864
900	Androgen	Trim38	-1.3705817	0.0058669094
901	Androgen	Sfmbt1	-0.86800814	0.005875297
902	Androgen	Stk11	-0.6434371	0.0059185275
903	Androgen	Abtb2	-1.3998922	0.005926923
904	Androgen	Incenp	-1.0396961	0.005973662
905	Androgen	Glrx3	-0.8035136	0.005982806
906	Androgen	Sh2b1	-0.70540047	0.0060169157
907	Androgen	Jade3	-1.199011	0.0060203616
908	Androgen	Rhobtb3	1.7348884	0.00605425
909	Androgen	Ncam2	-0.99776274	0.0060557197
910	Androgen	Arhgef38	-0.6301177	0.006063295
911	Androgen	Mboat7	-0.8702246	0.006064036
912	Androgen	Ext1	-1.4902577	0.006068634
913	Androgen	Txnl4b	1.067854	0.006092874
914	Androgen	Ccne2	-3.5084302	0.006117136
915	Androgen	Spsb1	2.011266	0.006138244
916	Androgen	Mterf4	0.9350861	0.0061490433
917	Androgen	Kpna3	1.3193468	0.006149525
918	Androgen	Rae1	-0.74714947	0.0061796634
919	Androgen	Sympk	-0.4861597	0.0062021995
920	Androgen	Cnpy3	1.1009262	0.0062169014
921	Androgen	Manf	1.7684648	0.006221984
922	Androgen	Myh9	-1.6137087	0.006225485
923	Androgen	Tmem254	1.0959305	0.006283121
924	Androgen	Ocrl	0.7360454	0.0063166996
925	Androgen	Wdr12	-1.3650421	0.006452458
926	Androgen	Ubp1	-1.2848599	0.006483109
927	Androgen	Slc38a6	-1.6217418	0.006542565
928	Androgen	Top3b	-0.6187402	0.0065486385
929	Androgen	Fam20b	-1.0032809	0.0065694717
930	Androgen	Pigf	-1.1999879	0.0065706586
931	Androgen	Rasl11b	-1.062176	0.006600755
932	Androgen	Ralbp1	0.8440927	0.006615674
933	Androgen	Dynlt3	-1.5650676	0.0067089377
934	Androgen	Tmem51	-1.8293815	0.0067108045
935	Androgen	Nr4a1	1.6144105	0.006712539
936	Androgen	Rnf123	-0.76544684	0.0067359144
937	Androgen	Ptk7	-0.72889066	0.006752807
938	Androgen	Nr3c1	-1.4485649	0.0067710523
939	Androgen	Ecd	0.99496955	0.006773025
940	Androgen	Hspa14	-1.3795048	0.0067938673
941	Androgen	Kansl3	-0.5103608	0.006806449
942	Androgen	Naaa	0.7535963	0.006839071
943	Androgen	Ppp1ca	-1.114549	0.0068441876
944	Androgen	Ralyl	0.7722667	0.006847162
945	Androgen	Sim2	0.7867977	0.006859393
946	Androgen	Rap1gds1	-0.9001139	0.0069194096
947	Androgen	Ppp2r3c	0.87180114	0.006929495
948	Androgen	Nfkb1	-2.6948318	0.0069357567
949	Androgen	Hmgcs2	-0.9619682	0.006944583
950	Androgen	Timm13	-0.95628613	0.006992934
951	Androgen	Metap1	1.2474378	0.007050828
952	Androgen	Unc45a	-0.5116876	0.0070841922
953	Androgen	Arl6ip5	-1.700262	0.0071073463
954	Androgen	Ldlr	1.8932303	0.0071392255
955	Androgen	Fkbp3	-0.76350045	0.0071488605
956	Androgen	Hexa	-0.7273131	0.007216019
957	Androgen	Lrrc59	1.4433116	0.007254898
958	Androgen	Mea1	1.212735	0.0073571648
959	Androgen	Pygb	1.2310488	0.0073698694
960	Androgen	Smad9	1.5349921	0.0073887194
961	Androgen	Rcan3	-1.090703	0.0074043623
962	Androgen	Eif1b	-0.7954946	0.007420425
963	Androgen	Rhag	0.47090667	0.0074267443
964	Androgen	Homer3	-1.1568103	0.0075378325
965	Androgen	Hax1	0.92498887	0.007587503
966	Androgen	Nudcd3	-0.47699255	0.007608668
967	Androgen	Mlec	1.2913615	0.00764213
968	Androgen	Plekhb1	-0.8934749	0.007843981
969	Androgen	Atosb	0.9880839	0.007878318
970	Androgen	Derl2	0.8380311	0.007882331
971	Androgen	Nup54	-0.6932234	0.007906869
972	Androgen	Scamp5	-0.5776959	0.007970323
973	Androgen	Rmnd1	-1.3022162	0.007993498
974	Androgen	Rras	1.751042	0.008021493
975	Androgen	St8sia4	-1.9832839	0.008024124
976	Androgen	Sall2	-1.251991	0.008039398
977	Androgen	Grk4	-0.42575526	0.008062537
978	Androgen	Atg101	2.0765738	0.008147218
979	Androgen	Lsm14a	-0.86514777	0.008166701
980	Androgen	Macrod1	-0.7560607	0.0082140695
981	Androgen	Ccnc	0.8345045	0.008222012
982	Androgen	Ppfia3	0.68183064	0.008259821
983	Androgen	Inpp5b	-0.6343782	0.008333916
984	Androgen	Ftsj1	1.1541827	0.008338419
985	Androgen	Emsy	0.82269835	0.0084290765
986	Androgen	Ppm1e	0.83615464	0.008480386
987	Androgen	Ccdc6	1.4345256	0.008500498
988	Androgen	Sel1l	1.0190467	0.008502376
989	Androgen	Entpd4	0.8668707	0.008525584
990	Androgen	Klhl22	-0.58385086	0.008544353
991	Androgen	Gtf3c5	-0.6277675	0.00858921
992	Androgen	Ggnbp2	-0.67054397	0.008605777
993	Androgen	Gfpt1	1.718068	0.00867481
994	Androgen	Ptpn1	0.8031449	0.008716355
995	Androgen	Tmod1	-1.4275466	0.008756982
996	Androgen	Ppp2r5e	-1.0757436	0.008811347
997	Androgen	Myo10	-1.5779974	0.008886382
998	Androgen	Diras2	0.82392335	0.008923163
999	Androgen	Mrpl17	1.6458745	0.008963469
1000	Androgen	Adcy1	-0.7202333	0.009008773
1001	Androgen	Ano2	-0.6564565	0.009030444
1002	Androgen	Bet1	1.3477237	0.009078512
1003	Androgen	Ttf2	-1.2900847	0.009102892
1004	Androgen	Trnau1ap	-0.6611725	0.009137339
1005	Androgen	Dipk2b	-0.4337571	0.009181859
1006	Androgen	Hspa12a	-0.82530886	0.00918589
1007	Androgen	Tpk1	-1.0707175	0.009266666
1008	Androgen	Mapk1	0.79481953	0.009291
1009	Androgen	Etnppl	-0.8798686	0.009364175
1010	Androgen	Adam12	-1.0848137	0.009473775
1011	Androgen	Sh2d4a	-0.91989696	0.009602345
1012	Androgen	Sugp2	-0.71585786	0.009607232
1013	Androgen	Psma2	1.151925	0.009620749
1014	Androgen	Fmod	-0.77861685	0.0096506635
1015	Androgen	Cdk5rap1	-0.870807	0.009652277
1016	Androgen	Trp53i11	0.7012336	0.00968638
1017	Androgen	Znf330	-0.92016685	0.00975157
1018	Androgen	Actr2	-0.89518344	0.009760996
1019	Androgen	Ctbs	1.1906968	0.009797485
1020	Androgen	Nrf1	-0.58196247	0.00980151
1021	Androgen	G3bp2	1.1799735	0.009805783
1022	Androgen	Trpm2	0.71361357	0.009826441
1023	Androgen	Snapc3	0.8878023	0.0098505365
1024	Androgen	Zscan26	-1.1220351	0.009915254
1025	Androgen	Tufm	-1.0451293	0.01004509
1026	Androgen	Ndufa4	-1.1280959	0.010048804
1027	Androgen	Tcf25	-0.84113324	0.010056865
1028	Androgen	Ccs	-0.90864867	0.0100626815
1029	Androgen	Aqp3	2.4617105	0.010071627
1030	Androgen	Stambp	0.7586574	0.0101508545
1031	Androgen	Cbx8	-0.7357763	0.010159993
1032	Androgen	Cers2	-0.9625602	0.010202607
1033	Androgen	Psmc5	-1.2372178	0.010296546
1034	Androgen	Repin1	-0.7823828	0.010298211
1042	Androgen	H4c16	-1.1208183	0.0103194
1046	Androgen	H4c12	-1.1208183	0.0103194
