symbol	gene_id	transcript_id	length
Gpr45	ENSMUSG00000041907	ENSMUST00000114761	1546
Defb18	ENSMUSG00000073735	ENSMUST00000097818	258
Nmnat2	ENSMUSG00000042751	ENSMUST00000043313	4626
Dpp10	ENSMUSG00000036815	ENSMUST00000239072	4759
Dpp10	ENSMUSG00000036815	ENSMUST00000112603	4477
Dpp10	ENSMUSG00000036815	ENSMUST00000112606	15297
Smarcal1	ENSMUSG00000039354	ENSMUST00000047615	3059
Smarcal1	ENSMUSG00000039354	ENSMUST00000152225	2994
Cnga3	ENSMUSG00000026114	ENSMUST00000194195	2083
Cnga3	ENSMUSG00000026114	ENSMUST00000195272	2197
Cnga3	ENSMUSG00000026114	ENSMUST00000027288	3554
Lonrf2	ENSMUSG00000048814	ENSMUST00000147695	6932
Ccl20	ENSMUSG00000026166	ENSMUST00000186832	772
Ccl20	ENSMUSG00000026166	ENSMUST00000113437	794
Ccl20	ENSMUSG00000026166	ENSMUST00000027351	1417
Slc4a3	ENSMUSG00000006576	ENSMUST00000124341	7182
Gm26620	ENSMUSG00000096968	ENSMUST00000180542	817
Cd55b	ENSMUSG00000026401	ENSMUST00000112488	1325
Npas2	ENSMUSG00000026077	ENSMUST00000056815	4236
Olfr419	ENSMUSG00000050788	ENSMUST00000061990	1088
Olfr419	ENSMUSG00000050788	ENSMUST00000214725	2685
Tns1	ENSMUSG00000055322	ENSMUST00000212888	5643
Tns1	ENSMUSG00000055322	ENSMUST00000187584	9916
Tns1	ENSMUSG00000055322	ENSMUST00000191104	9904
Tns1	ENSMUSG00000055322	ENSMUST00000239451	5894
Tns1	ENSMUSG00000055322	ENSMUST00000169786	9966
Sdccag8	ENSMUSG00000026504	ENSMUST00000027785	2776
Fzd5	ENSMUSG00000045005	ENSMUST00000116133	2895
Fzd5	ENSMUSG00000045005	ENSMUST00000063982	6915
Gpr35	ENSMUSG00000026271	ENSMUST00000064480	3409
Gpr35	ENSMUSG00000026271	ENSMUST00000169198	4214
Gpr35	ENSMUSG00000026271	ENSMUST00000186298	2647
Ivns1abp	ENSMUSG00000023150	ENSMUST00000023918	3511
Pkp1	ENSMUSG00000026413	ENSMUST00000027667	4669
Pkp1	ENSMUSG00000026413	ENSMUST00000163260	3023
Osgepl1	ENSMUSG00000026096	ENSMUST00000027265	1868
Osgepl1	ENSMUSG00000026096	ENSMUST00000114484	2283
Efhd1	ENSMUSG00000026255	ENSMUST00000027472	1854
A030003K21Rik	ENSMUSG00000113084	ENSMUST00000222600	830
Gm8947	ENSMUSG00000114943	ENSMUST00000224330	1679
Igfbp5	ENSMUSG00000026185	ENSMUST00000027377	6006
Gm3646	ENSMUSG00000091937	ENSMUST00000171319	352
Flacc1	ENSMUSG00000047528	ENSMUST00000191565	1489
Flacc1	ENSMUSG00000047528	ENSMUST00000055313	1540
Flacc1	ENSMUSG00000047528	ENSMUST00000188772	1382
Hhipl2	ENSMUSG00000053461	ENSMUST00000065900	2525
Zfp281	ENSMUSG00000041483	ENSMUST00000112046	4937
Zfp281	ENSMUSG00000041483	ENSMUST00000047734	4933
Kcnq5	ENSMUSG00000028033	ENSMUST00000115300	6975
Kcnq5	ENSMUSG00000028033	ENSMUST00000029667	6562
Kcnq5	ENSMUSG00000028033	ENSMUST00000173404	2775
Slamf7	ENSMUSG00000038179	ENSMUST00000111276	1082
Slamf7	ENSMUSG00000038179	ENSMUST00000194791	909
Slamf7	ENSMUSG00000038179	ENSMUST00000192195	3975
Slamf7	ENSMUSG00000038179	ENSMUST00000192024	1361
Slamf7	ENSMUSG00000038179	ENSMUST00000194531	1604
Arhgap30	ENSMUSG00000048865	ENSMUST00000056449	4494
Pam	ENSMUSG00000026335	ENSMUST00000058762	4095
Pam	ENSMUSG00000026335	ENSMUST00000097625	4102
Pam	ENSMUSG00000026335	ENSMUST00000161567	3630
Fmod	ENSMUSG00000041559	ENSMUST00000048183	3120
Ly9	ENSMUSG00000004707	ENSMUST00000111277	2155
Ly9	ENSMUSG00000004707	ENSMUST00000068878	2488
Slc19a3	ENSMUSG00000038496	ENSMUST00000164473	1550
Slc19a3	ENSMUSG00000038496	ENSMUST00000045560	2974
Ralgps2	ENSMUSG00000026594	ENSMUST00000191605	2958
Ralgps2	ENSMUSG00000026594	ENSMUST00000063199	2947
Ralgps2	ENSMUSG00000026594	ENSMUST00000171292	3346
Ralgps2	ENSMUSG00000026594	ENSMUST00000027886	4237
B4galt3	ENSMUSG00000052423	ENSMUST00000111313	2098
B4galt3	ENSMUSG00000052423	ENSMUST00000064272	1998
Ush2a	ENSMUSG00000026609	ENSMUST00000060479	15695
Mark1	ENSMUSG00000026620	ENSMUST00000027929	4221
Mybl1	ENSMUSG00000025912	ENSMUST00000088658	4980
Mybl1	ENSMUSG00000025912	ENSMUST00000115468	2493
4933402D24Rik	ENSMUSG00000025961	ENSMUST00000027102	1758
Ankzf1	ENSMUSG00000026199	ENSMUST00000152233	2739
Cyp27a1	ENSMUSG00000026170	ENSMUST00000027356	1892
Uap1	ENSMUSG00000026670	ENSMUST00000111351	2287
Uap1	ENSMUSG00000026670	ENSMUST00000111350	2311
Uap1	ENSMUSG00000026670	ENSMUST00000027981	2283
Pogk	ENSMUSG00000040596	ENSMUST00000128861	4848
Pogk	ENSMUSG00000040596	ENSMUST00000131487	8692
Pogk	ENSMUSG00000040596	ENSMUST00000169324	7034
Pogk	ENSMUSG00000040596	ENSMUST00000135673	2433
Swt1	ENSMUSG00000052748	ENSMUST00000064771	3688
Dars	ENSMUSG00000026356	ENSMUST00000027602	2175
Teddm1b	ENSMUSG00000043282	ENSMUST00000055314	2527
Gpc1	ENSMUSG00000034220	ENSMUST00000045970	4176
Lmbrd1	ENSMUSG00000073725	ENSMUST00000191471	4453
Ifi209	ENSMUSG00000043263	ENSMUST00000056071	3439
Mixl1	ENSMUSG00000026497	ENSMUST00000027778	2294
Scg2	ENSMUSG00000050711	ENSMUST00000049972	2515
Nuak2	ENSMUSG00000009772	ENSMUST00000082125	3107
Nuak2	ENSMUSG00000009772	ENSMUST00000072177	2936
Nab1	ENSMUSG00000002881	ENSMUST00000186764	3640
Nab1	ENSMUSG00000002881	ENSMUST00000069792	3874
Cops5	ENSMUSG00000025917	ENSMUST00000027050	1698
Amer3	ENSMUSG00000045174	ENSMUST00000052670	4392
Pacc1	ENSMUSG00000026627	ENSMUST00000027940	2246
Ifi214	ENSMUSG00000070501	ENSMUST00000139092	2888
Ppip5k2	ENSMUSG00000040648	ENSMUST00000112845	6239
Ppip5k2	ENSMUSG00000040648	ENSMUST00000042509	5882
Ppip5k2	ENSMUSG00000040648	ENSMUST00000171129	3425
Mogat1	ENSMUSG00000012187	ENSMUST00000113524	1228
Mogat1	ENSMUSG00000012187	ENSMUST00000012331	1178
A130010J15Rik	ENSMUSG00000079144	ENSMUST00000110831	2257
A130010J15Rik	ENSMUSG00000079144	ENSMUST00000160822	3793
A130010J15Rik	ENSMUSG00000079144	ENSMUST00000178744	3782
A130010J15Rik	ENSMUSG00000079144	ENSMUST00000161235	2097
Khdc1a	ENSMUSG00000067750	ENSMUST00000088407	1987
Pth2r	ENSMUSG00000025946	ENSMUST00000027083	2414
Cdh20	ENSMUSG00000050840	ENSMUST00000062528	4012
Rasal2	ENSMUSG00000070565	ENSMUST00000078308	10047
9130409I23Rik	ENSMUSG00000038768	ENSMUST00000036819	1898
Adam23	ENSMUSG00000025964	ENSMUST00000114107	6110
Adam23	ENSMUSG00000025964	ENSMUST00000114103	2655
Adam23	ENSMUSG00000025964	ENSMUST00000087374	6426
Acbd3	ENSMUSG00000026499	ENSMUST00000027780	3471
Il1r1	ENSMUSG00000026072	ENSMUST00000114795	4832
Il1r1	ENSMUSG00000026072	ENSMUST00000027241	5819
Hes6	ENSMUSG00000067071	ENSMUST00000086851	1335
Tdrd5	ENSMUSG00000060985	ENSMUST00000121146	3759
Inha	ENSMUSG00000032968	ENSMUST00000037330	1475
Dner	ENSMUSG00000036766	ENSMUST00000049126	3632
Slc19a2	ENSMUSG00000040918	ENSMUST00000044021	3571
Abl2	ENSMUSG00000026596	ENSMUST00000166172	10151
Abl2	ENSMUSG00000026596	ENSMUST00000027888	3549
Eif4e2	ENSMUSG00000026254	ENSMUST00000113233	1807
Eif4e2	ENSMUSG00000026254	ENSMUST00000076362	3394
Catspere1	ENSMUSG00000102483	ENSMUST00000194528	3435
Ikbke	ENSMUSG00000042349	ENSMUST00000062108	3251
Spata17	ENSMUSG00000026611	ENSMUST00000110945	1045
Spata17	ENSMUSG00000026611	ENSMUST00000183819	1552
Spata17	ENSMUSG00000026611	ENSMUST00000027908	1303
Cnot9	ENSMUSG00000026174	ENSMUST00000087215	3268
Enah	ENSMUSG00000022995	ENSMUST00000177811	4231
Enah	ENSMUSG00000022995	ENSMUST00000193074	1971
Enah	ENSMUSG00000022995	ENSMUST00000111024	3572
Enah	ENSMUSG00000022995	ENSMUST00000111025	3385
Enah	ENSMUSG00000022995	ENSMUST00000111030	2844
Enah	ENSMUSG00000022995	ENSMUST00000193703	11229
Enah	ENSMUSG00000022995	ENSMUST00000195059	2832
Enah	ENSMUSG00000022995	ENSMUST00000078719	2889
Tmem63a	ENSMUSG00000026519	ENSMUST00000161523	3258
Tmem63a	ENSMUSG00000026519	ENSMUST00000027800	3306
Idh1	ENSMUSG00000025950	ENSMUST00000097709	2302
Idh1	ENSMUSG00000025950	ENSMUST00000169032	2283
Mfsd4a	ENSMUSG00000059149	ENSMUST00000112365	1536
Desi2	ENSMUSG00000026502	ENSMUST00000027783	8802
Cdc42bpa	ENSMUSG00000026490	ENSMUST00000097450	5160
Cdc42bpa	ENSMUSG00000026490	ENSMUST00000111117	9161
Cntnap5a	ENSMUSG00000070695	ENSMUST00000043725	10945
A030005K14Rik	ENSMUSG00000104423	ENSMUST00000193762	1093
Gm29695	ENSMUSG00000118219	ENSMUST00000188175	5271
Sh2d1b2	ENSMUSG00000073494	ENSMUST00000162752	2542
Ralb	ENSMUSG00000004451	ENSMUST00000004565	2289
Ifi207	ENSMUSG00000073490	ENSMUST00000042610	3422
Ifi207	ENSMUSG00000073490	ENSMUST00000127730	3145
Ptpn7	ENSMUSG00000031506	ENSMUST00000049449	3261
Ptpn7	ENSMUSG00000031506	ENSMUST00000167080	2945
Ptpn7	ENSMUSG00000031506	ENSMUST00000187985	1990
Tsga10	ENSMUSG00000060771	ENSMUST00000114902	2724
Tsga10	ENSMUSG00000060771	ENSMUST00000123082	3953
Tsga10	ENSMUSG00000060771	ENSMUST00000088072	3837
Tsga10	ENSMUSG00000060771	ENSMUST00000041815	3400
Tsga10	ENSMUSG00000060771	ENSMUST00000193669	1981
Tsga10	ENSMUSG00000060771	ENSMUST00000155852	2861
Tsga10	ENSMUSG00000060771	ENSMUST00000239367	2507
Tmem185b	ENSMUSG00000098923	ENSMUST00000183952	2824
Tmem163	ENSMUSG00000026347	ENSMUST00000185560	3488
Tmem163	ENSMUSG00000026347	ENSMUST00000160616	2657
Shisa4	ENSMUSG00000041889	ENSMUST00000041240	1763
Lamc1	ENSMUSG00000026478	ENSMUST00000027752	7622
Ica1l	ENSMUSG00000026018	ENSMUST00000191251	3415
Ica1l	ENSMUSG00000026018	ENSMUST00000027172	3650
Myocos	ENSMUSG00000091060	ENSMUST00000193898	545
Myocos	ENSMUSG00000091060	ENSMUST00000169439	781
Gin1	ENSMUSG00000026333	ENSMUST00000112844	2046
Tfcp2l1	ENSMUSG00000026380	ENSMUST00000027629	9269
Gm39653	ENSMUSG00000115378	ENSMUST00000226288	1105
Dnpep	ENSMUSG00000026209	ENSMUST00000066668	2488
Dnpep	ENSMUSG00000026209	ENSMUST00000113605	1571
Dnpep	ENSMUSG00000026209	ENSMUST00000187836	1862
Cd48	ENSMUSG00000015355	ENSMUST00000068584	1186
Pdcd1	ENSMUSG00000026285	ENSMUST00000027507	1930
Arpc5	ENSMUSG00000008475	ENSMUST00000077755	1914
Fcer1g	ENSMUSG00000058715	ENSMUST00000079957	674
Lypla1	ENSMUSG00000025903	ENSMUST00000027036	2507
Tmem237	ENSMUSG00000038079	ENSMUST00000186794	1533
Tmem237	ENSMUSG00000038079	ENSMUST00000087475	1823
Tmem237	ENSMUSG00000038079	ENSMUST00000094917	1869
Fmo4	ENSMUSG00000026692	ENSMUST00000028014	1787
Fmo4	ENSMUSG00000026692	ENSMUST00000111525	2683
Ormdl1	ENSMUSG00000026097	ENSMUST00000027266	1910
Rpe	ENSMUSG00000026005	ENSMUST00000027157	2692
Gpr55	ENSMUSG00000049608	ENSMUST00000086975	3721
Plcd4	ENSMUSG00000026173	ENSMUST00000067916	4552
Plcd4	ENSMUSG00000026173	ENSMUST00000113747	2720
Plcd4	ENSMUSG00000026173	ENSMUST00000027362	2977
Plcd4	ENSMUSG00000026173	ENSMUST00000113749	4648
3110009E18Rik	ENSMUSG00000026388	ENSMUST00000112644	488
Gm28040	ENSMUSG00000115958	ENSMUST00000195286	656
Rgs21	ENSMUSG00000098509	ENSMUST00000184189	1674
Otos	ENSMUSG00000044055	ENSMUST00000053144	704
Uck2	ENSMUSG00000026558	ENSMUST00000053686	4731
Pappa2	ENSMUSG00000073530	ENSMUST00000159861	9518
Col4a3	ENSMUSG00000079465	ENSMUST00000113457	8554
Fcamr	ENSMUSG00000026415	ENSMUST00000112477	1879
Fcamr	ENSMUSG00000026415	ENSMUST00000027670	1743
Capn10	ENSMUSG00000026270	ENSMUST00000027488	2902
Gm37988	ENSMUSG00000104217	ENSMUST00000155020	825
Cd46	ENSMUSG00000016493	ENSMUST00000162650	6288
Nuf2	ENSMUSG00000026683	ENSMUST00000192248	1271
Nuf2	ENSMUSG00000026683	ENSMUST00000111368	2405
Nuf2	ENSMUSG00000026683	ENSMUST00000028000	2068
Rgs18	ENSMUSG00000026357	ENSMUST00000027603	2031
Capn2	ENSMUSG00000026509	ENSMUST00000068505	3225
Apcs	ENSMUSG00000026542	ENSMUST00000027824	971
Olfr1414	ENSMUSG00000042849	ENSMUST00000189174	1159
Olfr1414	ENSMUSG00000042849	ENSMUST00000062353	6017
Hdac4	ENSMUSG00000026313	ENSMUST00000008995	3937
Hdac4	ENSMUSG00000026313	ENSMUST00000097644	8100
Kdm5b	ENSMUSG00000042207	ENSMUST00000047714	8714
Gm597	ENSMUSG00000048411	ENSMUST00000059937	2887
1700066M21Rik	ENSMUSG00000038323	ENSMUST00000042734	3008
Fam71a	ENSMUSG00000091017	ENSMUST00000171798	2234
Fam126b	ENSMUSG00000038174	ENSMUST00000097724	4581
Fam126b	ENSMUSG00000038174	ENSMUST00000038372	2385
Fam126b	ENSMUSG00000038174	ENSMUST00000161600	8685
Cdc73	ENSMUSG00000026361	ENSMUST00000018337	11586
Cfhr2	ENSMUSG00000033898	ENSMUST00000094489	1609
Cfhr2	ENSMUSG00000033898	ENSMUST00000239380	1828
Tfb2m	ENSMUSG00000026492	ENSMUST00000027769	2449
2310009B15Rik	ENSMUSG00000079283	ENSMUST00000112025	565
Gdap1	ENSMUSG00000025777	ENSMUST00000026879	3949
Gm34066	ENSMUSG00000109809	ENSMUST00000210156	825
Glrx2	ENSMUSG00000018196	ENSMUST00000111957	580
Glrx2	ENSMUSG00000018196	ENSMUST00000145969	924
Glrx2	ENSMUSG00000018196	ENSMUST00000185362	3337
Glrx2	ENSMUSG00000018196	ENSMUST00000129653	3515
Sgo2a	ENSMUSG00000026039	ENSMUST00000027202	4939
Sp140	ENSMUSG00000070031	ENSMUST00000080204	2417
Tmcc2	ENSMUSG00000042066	ENSMUST00000136828	2771
Tmcc2	ENSMUSG00000042066	ENSMUST00000142609	2769
Trmt1l	ENSMUSG00000053286	ENSMUST00000065625	2749
Gbx2	ENSMUSG00000034486	ENSMUST00000036954	2135
Raph1	ENSMUSG00000026014	ENSMUST00000090293	2409
Raph1	ENSMUSG00000026014	ENSMUST00000027168	2241
Clasp1	ENSMUSG00000064302	ENSMUST00000049404	7797
Clasp1	ENSMUSG00000064302	ENSMUST00000186349	7281
Clasp1	ENSMUSG00000064302	ENSMUST00000189570	5502
Clasp1	ENSMUSG00000064302	ENSMUST00000165223	7207
Clasp1	ENSMUSG00000064302	ENSMUST00000178710	7566
Clasp1	ENSMUSG00000064302	ENSMUST00000191445	4914
Clasp1	ENSMUSG00000064302	ENSMUST00000189262	6918
Clasp1	ENSMUSG00000064302	ENSMUST00000189738	5373
Clasp1	ENSMUSG00000064302	ENSMUST00000070989	7767
Clasp1	ENSMUSG00000064302	ENSMUST00000185405	4597
Clasp1	ENSMUSG00000064302	ENSMUST00000190571	7910
Clasp1	ENSMUSG00000064302	ENSMUST00000188710	10265
Clasp1	ENSMUSG00000064302	ENSMUST00000187713	5367
Serpinb7	ENSMUSG00000067001	ENSMUST00000086690	1887
4931428L18Rik	ENSMUSG00000086727	ENSMUST00000187892	1717
4931428L18Rik	ENSMUSG00000086727	ENSMUST00000233331	1765
4931428L18Rik	ENSMUSG00000086727	ENSMUST00000152491	1163
Gpr52	ENSMUSG00000118401	ENSMUST00000238289	1637
H3f3a	ENSMUSG00000060743	ENSMUST00000081026	888
H3f3a	ENSMUSG00000060743	ENSMUST00000161308	2841
H3f3a	ENSMUSG00000060743	ENSMUST00000162814	724
Bmpr2	ENSMUSG00000067336	ENSMUST00000087435	12899
Gm28845	ENSMUSG00000100846	ENSMUST00000144760	733
Smap1	ENSMUSG00000026155	ENSMUST00000027339	2289
Olfr432	ENSMUSG00000047048	ENSMUST00000213381	4533
Olfr432	ENSMUSG00000047048	ENSMUST00000213211	4435
Olfr432	ENSMUSG00000047048	ENSMUST00000062665	939
Vsig8	ENSMUSG00000049598	ENSMUST00000061835	1801
Tnfrsf11a	ENSMUSG00000026321	ENSMUST00000027559	5027
Slc9a4	ENSMUSG00000026065	ENSMUST00000027233	3962
Hmcn1	ENSMUSG00000066842	ENSMUST00000074783	17908
Astn1	ENSMUSG00000026587	ENSMUST00000046110	7195
Astn1	ENSMUSG00000026587	ENSMUST00000193042	7248
Cox20	ENSMUSG00000026500	ENSMUST00000027781	471
Fcgr3	ENSMUSG00000059498	ENSMUST00000169017	1324
Fcgr3	ENSMUSG00000059498	ENSMUST00000164044	1347
Itln1	ENSMUSG00000038209	ENSMUST00000043094	1141
Ahctf1	ENSMUSG00000026491	ENSMUST00000027768	8506
B3gat2	ENSMUSG00000026156	ENSMUST00000063663	5655
Pcp4l1	ENSMUSG00000038370	ENSMUST00000111332	1577
Ercc5	ENSMUSG00000026048	ENSMUST00000027214	3907
Ano7	ENSMUSG00000034107	ENSMUST00000058682	2963
Ano7	ENSMUSG00000034107	ENSMUST00000186641	3984
Sntg1	ENSMUSG00000025909	ENSMUST00000140295	4887
Sntg1	ENSMUSG00000025909	ENSMUST00000115488	1554
Gm4847	ENSMUSG00000051081	ENSMUST00000046662	3012
Tsn	ENSMUSG00000026374	ENSMUST00000027623	7063
Olfr429	ENSMUSG00000049528	ENSMUST00000216346	2510
Olfr429	ENSMUSG00000049528	ENSMUST00000060693	943
Ndufa10	ENSMUSG00000026260	ENSMUST00000027478	2020
Rftn2	ENSMUSG00000025978	ENSMUST00000027121	3677
Olfr218	ENSMUSG00000046643	ENSMUST00000057548	942
Olfr218	ENSMUSG00000046643	ENSMUST00000215844	3410
Olfr218	ENSMUSG00000046643	ENSMUST00000216603	3623
Mgat5	ENSMUSG00000036155	ENSMUST00000171405	3216
Mgat5	ENSMUSG00000036155	ENSMUST00000038361	8436
Stk16	ENSMUSG00000026201	ENSMUST00000027401	2876
Tmem14a	ENSMUSG00000025933	ENSMUST00000027065	1168
Crisp4	ENSMUSG00000025774	ENSMUST00000115344	960
Crisp4	ENSMUSG00000025774	ENSMUST00000026876	1252
Crisp4	ENSMUSG00000025774	ENSMUST00000115340	1179
Atf3	ENSMUSG00000026628	ENSMUST00000027941	1984
Atf3	ENSMUSG00000026628	ENSMUST00000195117	1906
Tiprl	ENSMUSG00000040843	ENSMUST00000043235	4380
Efcab2	ENSMUSG00000026495	ENSMUST00000027775	3580
4933407L21Rik	ENSMUSG00000026224	ENSMUST00000027426	1146
4933407L21Rik	ENSMUSG00000026224	ENSMUST00000129392	503
Pbx1	ENSMUSG00000052534	ENSMUST00000176790	1828
Pbx1	ENSMUSG00000052534	ENSMUST00000176540	6876
Pbx1	ENSMUSG00000052534	ENSMUST00000188912	3970
Pbx1	ENSMUSG00000052534	ENSMUST00000072863	1709
Tatdn3	ENSMUSG00000026632	ENSMUST00000027945	1196
Tatdn3	ENSMUSG00000026632	ENSMUST00000110893	1242
Pycr2	ENSMUSG00000026520	ENSMUST00000027802	1580
Cxcr2	ENSMUSG00000026180	ENSMUST00000106899	3046
Cxcr2	ENSMUSG00000026180	ENSMUST00000027372	2220
Gm7544	ENSMUSG00000113925	ENSMUST00000222426	828
Atp6v1g3	ENSMUSG00000026394	ENSMUST00000027643	1887
Rab17	ENSMUSG00000026304	ENSMUST00000027529	1831
Rab17	ENSMUSG00000026304	ENSMUST00000131428	1557
Lipt1	ENSMUSG00000037216	ENSMUST00000041621	1485
Ugt1a1	ENSMUSG00000089960	ENSMUST00000073049	2224
Tmem37	ENSMUSG00000050777	ENSMUST00000056089	1311
Prg4	ENSMUSG00000006014	ENSMUST00000164600	4263
Prg4	ENSMUSG00000006014	ENSMUST00000161611	3821
Pde6d	ENSMUSG00000026239	ENSMUST00000027444	1159
A530032D15Rik	ENSMUSG00000089844	ENSMUST00000160792	1492
A530032D15Rik	ENSMUSG00000089844	ENSMUST00000161724	789
Gulp1	ENSMUSG00000056870	ENSMUST00000074525	3138
Ccdc150	ENSMUSG00000025983	ENSMUST00000163072	2106
Ccdc150	ENSMUSG00000025983	ENSMUST00000027128	3807
Ren1	ENSMUSG00000070645	ENSMUST00000094556	1592
Nucks1	ENSMUSG00000026434	ENSMUST00000189946	2375
Nucks1	ENSMUSG00000026434	ENSMUST00000062264	5998
Actr1b	ENSMUSG00000037351	ENSMUST00000043951	3248
Gpbar1	ENSMUSG00000064272	ENSMUST00000077985	1075
Wdfy1	ENSMUSG00000073643	ENSMUST00000113512	4551
Wdfy1	ENSMUSG00000073643	ENSMUST00000113513	4551
Wdfy1	ENSMUSG00000073643	ENSMUST00000113514	4551
Wdfy1	ENSMUSG00000073643	ENSMUST00000113515	4551
Ngef	ENSMUSG00000026259	ENSMUST00000027477	2746
Ngef	ENSMUSG00000026259	ENSMUST00000068681	3109
Kifap3	ENSMUSG00000026585	ENSMUST00000027877	3946
Mrpl30	ENSMUSG00000026087	ENSMUST00000193673	662
Mrpl30	ENSMUSG00000026087	ENSMUST00000027256	969
Mrpl30	ENSMUSG00000026087	ENSMUST00000195373	587
Ptprc	ENSMUSG00000026395	ENSMUST00000182283	4702
Ptprc	ENSMUSG00000026395	ENSMUST00000183301	5074
Ptprc	ENSMUSG00000026395	ENSMUST00000182755	4611
Slamf8	ENSMUSG00000053318	ENSMUST00000065679	1659
Akp3	ENSMUSG00000036500	ENSMUST00000044878	1680
Rabgap1l	ENSMUSG00000026721	ENSMUST00000028049	2748
Sulf1	ENSMUSG00000016918	ENSMUST00000180062	4636
Sulf1	ENSMUSG00000016918	ENSMUST00000088585	4630
Sulf1	ENSMUSG00000016918	ENSMUST00000186051	4563
Sulf1	ENSMUSG00000016918	ENSMUST00000177608	5598
Olfr1410	ENSMUSG00000063583	ENSMUST00000216553	5433
Olfr1410	ENSMUSG00000063583	ENSMUST00000217316	7927
Gm10521	ENSMUSG00000073492	ENSMUST00000097466	2574
2810459M11Rik	ENSMUSG00000026227	ENSMUST00000027429	1225
2810459M11Rik	ENSMUSG00000026227	ENSMUST00000165824	3331
Fmo3	ENSMUSG00000026691	ENSMUST00000028010	2046
Kif26b	ENSMUSG00000026494	ENSMUST00000161017	13749
Kif26b	ENSMUSG00000026494	ENSMUST00000160789	6216
Trpm8	ENSMUSG00000036251	ENSMUST00000171176	3723
Trpm8	ENSMUSG00000036251	ENSMUST00000113114	4112
Trpm8	ENSMUSG00000036251	ENSMUST00000040210	4146
Pigr	ENSMUSG00000026417	ENSMUST00000027675	3849
Khdrbs2	ENSMUSG00000026058	ENSMUST00000027226	2281
Vil1	ENSMUSG00000026175	ENSMUST00000027366	3124
Paqr8	ENSMUSG00000025931	ENSMUST00000187651	1463
Paqr8	ENSMUSG00000025931	ENSMUST00000189400	5330
Paqr8	ENSMUSG00000025931	ENSMUST00000068880	4704
Paqr8	ENSMUSG00000025931	ENSMUST00000167119	1472
Mgat4e	ENSMUSG00000046367	ENSMUST00000172898	1735
Mgat4e	ENSMUSG00000046367	ENSMUST00000052911	1360
Fcer1a	ENSMUSG00000005339	ENSMUST00000049706	998
Cfhr1	ENSMUSG00000057037	ENSMUST00000023965	1793
Rassf5	ENSMUSG00000026430	ENSMUST00000027688	3485
Igfn1	ENSMUSG00000051985	ENSMUST00000166193	8989
Col9a1	ENSMUSG00000026147	ENSMUST00000054588	3834
Cul3	ENSMUSG00000004364	ENSMUST00000163119	4709
Fcgr2b	ENSMUSG00000026656	ENSMUST00000159969	1578
Fcgr2b	ENSMUSG00000026656	ENSMUST00000027966	3544
Fcgr2b	ENSMUSG00000026656	ENSMUST00000081103	1462
Fcgr2b	ENSMUSG00000026656	ENSMUST00000159688	1084
Vps4b	ENSMUSG00000009907	ENSMUST00000112736	4539
Vps4b	ENSMUSG00000009907	ENSMUST00000094646	4633
AI597479	ENSMUSG00000010290	ENSMUST00000010434	3458
Kdsr	ENSMUSG00000009905	ENSMUST00000010049	5518
Erbb4	ENSMUSG00000062209	ENSMUST00000119142	11782
Mgat4f	ENSMUSG00000050526	ENSMUST00000162187	1768
Sctr	ENSMUSG00000026387	ENSMUST00000072886	2012
Sctr	ENSMUSG00000026387	ENSMUST00000189037	1819
Sf3b1	ENSMUSG00000025982	ENSMUST00000027127	6195
Des	ENSMUSG00000026208	ENSMUST00000027409	3028
Ppp1r7	ENSMUSG00000026275	ENSMUST00000027494	10315
Phf3	ENSMUSG00000048874	ENSMUST00000186733	7567
Phf3	ENSMUSG00000048874	ENSMUST00000088310	7561
Serpinb10	ENSMUSG00000092572	ENSMUST00000182198	1265
Cyb5r1	ENSMUSG00000026456	ENSMUST00000027726	1837
Rnpepl1	ENSMUSG00000026269	ENSMUST00000027487	3337
Sphkap	ENSMUSG00000026163	ENSMUST00000160953	8154
Slco6d1	ENSMUSG00000026336	ENSMUST00000160796	2032
Slco6d1	ENSMUSG00000026336	ENSMUST00000027575	2328
Camsap2	ENSMUSG00000041570	ENSMUST00000192001	6329
Camsap2	ENSMUSG00000041570	ENSMUST00000048309	7823
Camsap2	ENSMUSG00000041570	ENSMUST00000192314	4916
Ufc1	ENSMUSG00000062963	ENSMUST00000080001	1007
Ufc1	ENSMUSG00000062963	ENSMUST00000111302	914
Zfand2b	ENSMUSG00000026197	ENSMUST00000160439	1206
Zfand2b	ENSMUSG00000026197	ENSMUST00000027394	1316
Ecrg4	ENSMUSG00000026051	ENSMUST00000027217	902
Lpgat1	ENSMUSG00000026623	ENSMUST00000110855	7233
Rgs1	ENSMUSG00000026358	ENSMUST00000189061	3841
Creg2	ENSMUSG00000050967	ENSMUST00000053355	6091
Cd84	ENSMUSG00000038147	ENSMUST00000042302	1019
Cd84	ENSMUSG00000038147	ENSMUST00000136479	1503
Cd84	ENSMUSG00000038147	ENSMUST00000155802	3291
Trip12	ENSMUSG00000026219	ENSMUST00000027421	9632
Trip12	ENSMUSG00000026219	ENSMUST00000186465	9590
Dsel	ENSMUSG00000038702	ENSMUST00000035462	5759
Bend6	ENSMUSG00000042182	ENSMUST00000062289	2487
Glul	ENSMUSG00000026473	ENSMUST00000140685	1696
Glul	ENSMUSG00000026473	ENSMUST00000086199	2792
Cnst	ENSMUSG00000038949	ENSMUST00000040706	4709
