symbol	gene_id	transcript_id	length
FMO1	ENSG00000010932	ENST00000354841	2160
FMO1	ENSG00000010932	ENST00000367750	2155
MRPL37	ENSG00000116221	ENST00000360840	1483
CZIB	ENSG00000162384	ENST00000294360	1102
SRM	ENSG00000116649	ENST00000376957	1260
SPRTN	ENSG00000010072	ENST00000295050	3223
FAAP20	ENSG00000162585	ENST00000378546	727
TMEM269	ENSG00000274386	ENST00000637012	3404
TMEM269	ENSG00000274386	ENST00000536543	3580
ENSG00000289694	ENSG00000289694	ENST00000695855	2384
TMEM52	ENSG00000178821	ENST00000310991	935
TTC39A	ENSG00000085831	ENST00000371750	2021
CRCT1	ENSG00000169509	ENST00000368790	718
RPAP2	ENSG00000122484	ENST00000610020	16899
STYXL2	ENSG00000198842	ENST00000443333	4034
STYXL2	ENSG00000198842	ENST00000271385	3597
STYXL2	ENSG00000198842	ENST00000361200	4170
NIBAN1	ENSG00000135842	ENST00000367511	6884
OR6K6	ENSG00000180433	ENST00000641861	1172
PRAMEF2	ENSG00000120952	ENST00000240189	1642
VWA5B1	ENSG00000158816	ENST00000289815	9143
RBM34	ENSG00000188739	ENST00000408888	1847
ARF1	ENSG00000143761	ENST00000272102	1840
ARF1	ENSG00000143761	ENST00000478424	1059
ARF1	ENSG00000143761	ENST00000470558	820
ARF1	ENSG00000143761	ENST00000478336	930
H2AC19	ENSG00000288859	ENST00000607355	534
PLEKHM2	ENSG00000116786	ENST00000375799	4134
GPR89A	ENSG00000117262	ENST00000313835	2124
MATN1	ENSG00000162510	ENST00000373765	3830
CACHD1	ENSG00000158966	ENST00000650260	5693
GLIS1	ENSG00000174332	ENST00000628545	2870
LDLRAP1	ENSG00000157978	ENST00000374338	2914
TSPAN1	ENSG00000117472	ENST00000372003	1619
PANK4	ENSG00000157881	ENST00000378466	2641
ENSG00000285629	ENSG00000285629	ENST00000484532	663
TMEM59	ENSG00000116209	ENST00000234831	6457
FHL3	ENSG00000183386	ENST00000373016	1656
PLPPR5	ENSG00000117598	ENST00000370188	4139
SHE	ENSG00000169291	ENST00000304760	6542
BTBD8	ENSG00000189195	ENST00000636805	5999
FASLG	ENSG00000117560	ENST00000367721	1805
SRARP	ENSG00000183888	ENST00000329454	3039
WDR64	ENSG00000162843	ENST00000437684	5042
ATP6V0B	ENSG00000117410	ENST00000472174	987
NOTCH2NLC	ENSG00000286219	ENST00000650865	8729
HMGCL	ENSG00000117305	ENST00000374490	1570
TTC4	ENSG00000243725	ENST00000371281	2356
OR2W3	ENSG00000238243	ENST00000360358	945
DR1	ENSG00000117505	ENST00000370272	10124
DR1	ENSG00000117505	ENST00000370267	1647
HNRNPU	ENSG00000153187	ENST00000640218	6867
DBT	ENSG00000137992	ENST00000370132	10799
ANP32E	ENSG00000143401	ENST00000583931	3407
CRP	ENSG00000132693	ENST00000255030	2015
IPO9	ENSG00000198700	ENST00000361565	11416
DYRK3	ENSG00000143479	ENST00000367109	8128
PRMT6	ENSG00000198890	ENST00000370078	2621
ZNF644	ENSG00000122482	ENST00000337393	5541
ZNF644	ENSG00000122482	ENST00000370440	5702
PADI4	ENSG00000159339	ENST00000375448	2267
GPR137B	ENSG00000077585	ENST00000366592	2033
FCER1G	ENSG00000158869	ENST00000289902	590
OR6F1	ENSG00000169214	ENST00000641470	1762
OR6F1	ENSG00000169214	ENST00000641444	1698
KCNK1	ENSG00000135750	ENST00000366621	2061
TUT4	ENSG00000134744	ENST00000257177	5853
SPATA46	ENSG00000171722	ENST00000367935	1695
CDC7	ENSG00000097046	ENST00000428239	3313
CDC7	ENSG00000097046	ENST00000234626	3215
THRAP3	ENSG00000054118	ENST00000354618	4405
THRAP3	ENSG00000054118	ENST00000469141	3339
NCF2	ENSG00000116701	ENST00000367536	2203
NCF2	ENSG00000116701	ENST00000697330	2195
NCF2	ENSG00000116701	ENST00000367535	2267
FBLIM1	ENSG00000162458	ENST00000375771	3498
FBLIM1	ENSG00000162458	ENST00000375766	3314
HPCAL4	ENSG00000116983	ENST00000617690	4758
HPCAL4	ENSG00000116983	ENST00000372844	4600
FUCA1	ENSG00000179163	ENST00000374479	2043
RNPC3	ENSG00000185946	ENST00000423855	2144
RNPC3	ENSG00000185946	ENST00000533099	3641
URB2	ENSG00000135763	ENST00000258243	5601
OR2L8	ENSG00000279263	ENST00000623922	939
SLC41A1	ENSG00000133065	ENST00000367137	5017
TMEM63A	ENSG00000196187	ENST00000366835	4109
LBR	ENSG00000143815	ENST00000338179	3812
LBR	ENSG00000143815	ENST00000272163	3748
OTUD3	ENSG00000169914	ENST00000375120	6515
BSND	ENSG00000162399	ENST00000651561	9761
THAP3	ENSG00000041988	ENST00000054650	1361
PALMD	ENSG00000099260	ENST00000263174	2334
LRRIQ3	ENSG00000162620	ENST00000395089	2673
LRRIQ3	ENSG00000162620	ENST00000354431	2854
MUC1	ENSG00000185499	ENST00000337604	859
OR14A16	ENSG00000196772	ENST00000641093	1367
NHLH2	ENSG00000177551	ENST00000320238	2512
NHLH2	ENSG00000177551	ENST00000369506	7226
TMOD4	ENSG00000163157	ENST00000295314	1232
SH3BP5L	ENSG00000175137	ENST00000366472	3148
KCNK2	ENSG00000082482	ENST00000391894	1491
TSNAX-DISC1	ENSG00000270106	ENST00000602956	3294
SRRM1	ENSG00000133226	ENST00000705681	3723
TMEM275	ENSG00000282881	ENST00000697682	2122
TMEM275	ENSG00000282881	ENST00000634804	1633
GPATCH2	ENSG00000092978	ENST00000366935	5859
HORMAD1	ENSG00000143452	ENST00000361824	1904
LAMC1	ENSG00000135862	ENST00000258341	7929
FMOD	ENSG00000122176	ENST00000354955	2943
AURKAIP1	ENSG00000175756	ENST00000321751	798
AURKAIP1	ENSG00000175756	ENST00000378853	875
AURKAIP1	ENSG00000175756	ENST00000338370	1072
AURKAIP1	ENSG00000175756	ENST00000338338	753
RORC	ENSG00000143365	ENST00000318247	2996
TMEM82	ENSG00000162460	ENST00000375782	1443
COP1	ENSG00000143207	ENST00000367669	2826
ZNF678	ENSG00000181450	ENST00000397097	8212
ZNF678	ENSG00000181450	ENST00000343776	8543
PYGO2	ENSG00000163348	ENST00000368457	3180
CHI3L1	ENSG00000133048	ENST00000255409	1747
PCP4L1	ENSG00000248485	ENST00000504449	1406
CGN	ENSG00000143375	ENST00000271636	5101
CD55	ENSG00000196352	ENST00000367064	2590
FGGY	ENSG00000172456	ENST00000303721	1873
GNL2	ENSG00000134697	ENST00000373062	2350
RLF	ENSG00000117000	ENST00000372771	6232
PSMB4	ENSG00000159377	ENST00000290541	918
NLRP3	ENSG00000162711	ENST00000336119	4187
NLRP3	ENSG00000162711	ENST00000697350	3890
NLRP3	ENSG00000162711	ENST00000391828	3853
IER5	ENSG00000162783	ENST00000367577	4201
PPP1R15B	ENSG00000158615	ENST00000367188	5259
MANEAL	ENSG00000185090	ENST00000373045	2640
HTR1D	ENSG00000179546	ENST00000374619	3319
ENSG00000273088	ENSG00000273088	ENST00000473363	753
CTPS1	ENSG00000171793	ENST00000470271	3212
CTPS1	ENSG00000171793	ENST00000372616	2037
CTPS1	ENSG00000171793	ENST00000649124	2972
CTPS1	ENSG00000171793	ENST00000650070	2840
APCS	ENSG00000132703	ENST00000255040	925
C1orf232	ENSG00000282872	ENST00000634842	1085
MYOC	ENSG00000034971	ENST00000037502	2100
GNB1	ENSG00000078369	ENST00000703706	2579
GNB1	ENSG00000078369	ENST00000703703	2923
GNB1	ENSG00000078369	ENST00000703711	1650
GNB1	ENSG00000078369	ENST00000703709	2304
GNB1	ENSG00000078369	ENST00000703692	3265
GNB1	ENSG00000078369	ENST00000703704	3141
GNB1	ENSG00000078369	ENST00000703700	2875
GNB1	ENSG00000078369	ENST00000703708	2841
GNB1	ENSG00000078369	ENST00000703701	3214
GNB1	ENSG00000078369	ENST00000703702	3008
GNB1	ENSG00000078369	ENST00000703694	3139
GNB1	ENSG00000078369	ENST00000703710	1789
GNB1	ENSG00000078369	ENST00000703697	3247
GNB1	ENSG00000078369	ENST00000703699	3184
GNB1	ENSG00000078369	ENST00000610897	3145
GNB1	ENSG00000078369	ENST00000703696	3019
GNB1	ENSG00000078369	ENST00000378609	3163
GNB1	ENSG00000078369	ENST00000703693	3484
RRAGC	ENSG00000116954	ENST00000373001	2681
PRG4	ENSG00000116690	ENST00000367485	4765
ENO1	ENSG00000074800	ENST00000234590	1781
RFX5	ENSG00000143390	ENST00000368870	2459
RFX5	ENSG00000143390	ENST00000452671	3570
RFX5	ENSG00000143390	ENST00000290524	3576
METTL25B	ENSG00000143303	ENST00000368216	2271
IL19	ENSG00000142224	ENST00000270218	1473
IL19	ENSG00000142224	ENST00000659997	1347
IL19	ENSG00000142224	ENST00000340758	931
IL19	ENSG00000142224	ENST00000656872	1106
OR6Y1	ENSG00000197532	ENST00000641282	3702
OR6Y1	ENSG00000197532	ENST00000641622	5128
GNAI3	ENSG00000065135	ENST00000369851	9044
FGR	ENSG00000000938	ENST00000374005	2637
FGR	ENSG00000000938	ENST00000374004	2350
FGR	ENSG00000000938	ENST00000399173	2483
WDTC1	ENSG00000142784	ENST00000319394	4706
PRAMEF26	ENSG00000280267	ENST00000624207	1909
SERTAD4	ENSG00000082497	ENST00000367012	5222
COL16A1	ENSG00000084636	ENST00000373672	5418
KHDC4	ENSG00000132680	ENST00000368321	2961
CASZ1	ENSG00000130940	ENST00000377022	7934
SCMH1	ENSG00000010803	ENST00000337495	3108
MICOS10	ENSG00000173436	ENST00000322753	3723
IRF2BP2	ENSG00000168264	ENST00000366609	5316
FYB2	ENSG00000187889	ENST00000343433	3183
XCL2	ENSG00000143185	ENST00000367819	562
WARS2	ENSG00000116874	ENST00000235521	2787
SPSB1	ENSG00000171621	ENST00000377399	1007
SPSB1	ENSG00000171621	ENST00000357898	1439
SPSB1	ENSG00000171621	ENST00000328089	3106
MEX3A	ENSG00000254726	ENST00000532414	6591
DPH2	ENSG00000132768	ENST00000255108	2466
POGK	ENSG00000143157	ENST00000367876	5751
POGK	ENSG00000143157	ENST00000367875	6254
P3R3URF	ENSG00000250719	ENST00000506599	405
RNF207	ENSG00000158286	ENST00000377939	3981
SRSF10	ENSG00000188529	ENST00000492112	7656
MXRA8	ENSG00000162576	ENST00000309212	2293
CHRNB2	ENSG00000160716	ENST00000368476	5857
MUTYH	ENSG00000132781	ENST00000672314	2747
MUTYH	ENSG00000132781	ENST00000456914	1708
MUTYH	ENSG00000132781	ENST00000355498	1776
MUTYH	ENSG00000132781	ENST00000372104	1823
ODR4	ENSG00000157181	ENST00000287859	3820
DHX9	ENSG00000135829	ENST00000367549	4493
SPRR2B	ENSG00000196805	ENST00000368755	676
AMY1A	ENSG00000237763	ENST00000370083	1785
SFT2D2	ENSG00000213064	ENST00000271375	11040
CHRM3	ENSG00000133019	ENST00000676153	9179
CHRM3	ENSG00000133019	ENST00000255380	8780
CHRM3	ENSG00000133019	ENST00000615928	2433
CHRM3	ENSG00000133019	ENST00000675184	2740
CHRM3	ENSG00000133019	ENST00000676433	2530
POU2F1	ENSG00000143190	ENST00000367866	13843
NECAP2	ENSG00000157191	ENST00000337132	2018
ACTRT2	ENSG00000169717	ENST00000378404	1437
CTNNBIP1	ENSG00000178585	ENST00000400904	1206
CTNNBIP1	ENSG00000178585	ENST00000377258	852
CTNNBIP1	ENSG00000178585	ENST00000377263	3006
CTNNBIP1	ENSG00000178585	ENST00000377256	451
ZFP69	ENSG00000187815	ENST00000372706	2796
ZFP69	ENSG00000187815	ENST00000372705	2104
ATAD3B	ENSG00000160072	ENST00000673477	4098
MYOCOS	ENSG00000283683	ENST00000637642	663
MYOCOS	ENSG00000283683	ENST00000636697	2100
MYOCOS	ENSG00000283683	ENST00000686330	923
MYOCOS	ENSG00000283683	ENST00000636788	1039
OR13G1	ENSG00000197437	ENST00000642119	2568
EPS8L3	ENSG00000198758	ENST00000361965	2219
LCE1F	ENSG00000240386	ENST00000334371	726
MAP3K6	ENSG00000142733	ENST00000374040	4309
ENAH	ENSG00000154380	ENST00000366843	13092
OR2L2	ENSG00000203663	ENST00000641771	4300
OR2L2	ENSG00000203663	ENST00000366479	1134
OR2L2	ENSG00000203663	ENST00000642011	4225
DIPK1A	ENSG00000154511	ENST00000370310	2536
CTTNBP2NL	ENSG00000143079	ENST00000271277	5864
PDE4B	ENSG00000184588	ENST00000423207	4546
SLAMF9	ENSG00000162723	ENST00000368093	1139
ZNF697	ENSG00000143067	ENST00000421812	5579
DENND2D	ENSG00000162777	ENST00000369752	1894
OR10J5	ENSG00000184155	ENST00000334857	930
PRRC2C	ENSG00000117523	ENST00000426496	10175
PRRC2C	ENSG00000117523	ENST00000338920	10355
FCRLA	ENSG00000132185	ENST00000367953	2066
PTGFRN	ENSG00000134247	ENST00000393203	6314
S100A1	ENSG00000160678	ENST00000292169	559
PRAMEF20	ENSG00000204478	ENST00000602960	1597
C1orf174	ENSG00000198912	ENST00000361605	1645
APOBEC4	ENSG00000173627	ENST00000308641	2782
C1orf87	ENSG00000162598	ENST00000371201	2028
ITLN1	ENSG00000179914	ENST00000326245	1192
VCAM1	ENSG00000162692	ENST00000294728	3101
ALDH4A1	ENSG00000159423	ENST00000375341	3139
ALDH4A1	ENSG00000159423	ENST00000290597	2124
DAB1	ENSG00000173406	ENST00000371236	5301
DAB1	ENSG00000173406	ENST00000414851	5168
UBQLN4	ENSG00000160803	ENST00000368309	3582
PYHIN1	ENSG00000163564	ENST00000368140	2088
STUM	ENSG00000203685	ENST00000366788	7757
UQCRHL	ENSG00000233954	ENST00000696689	276
UQCRHL	ENSG00000233954	ENST00000483273	2180
GBP7	ENSG00000213512	ENST00000294671	2426
DMBX1	ENSG00000197587	ENST00000360032	5050
MNDA	ENSG00000163563	ENST00000368141	1716
MAP1LC3C	ENSG00000197769	ENST00000357246	1207
ENSG00000271741	ENSG00000271741	ENST00000487874	3099
HLX	ENSG00000136630	ENST00000366903	2237
TMCO2	ENSG00000188800	ENST00000372766	696
MRPL9	ENSG00000143436	ENST00000368830	1224
PRAMEF13	ENSG00000279169	ENST00000625019	2163
LMNA	ENSG00000160789	ENST00000361308	2465
LMNA	ENSG00000160789	ENST00000368300	3178
LMNA	ENSG00000160789	ENST00000675939	2401
LMNA	ENSG00000160789	ENST00000683032	2329
CROCC	ENSG00000058453	ENST00000375541	6660
CDK18	ENSG00000117266	ENST00000429964	2986
CDK18	ENSG00000117266	ENST00000360066	3141
OR2T35	ENSG00000177151	ENST00000641268	2957
FNBP1L	ENSG00000137942	ENST00000260506	5341
RGS18	ENSG00000150681	ENST00000367460	2145
FAM72A	ENSG00000196550	ENST00000367128	2364
UBE2T	ENSG00000077152	ENST00000699423	1079
UBE2T	ENSG00000077152	ENST00000646651	878
OR10K2	ENSG00000180708	ENST00000641042	3023
TMCC2	ENSG00000133069	ENST00000358024	3968
RAP1GAP	ENSG00000076864	ENST00000495204	2489
SLC2A5	ENSG00000142583	ENST00000377424	4085
RPS27	ENSG00000177954	ENST00000651669	352
PIK3R3	ENSG00000117461	ENST00000420542	5174
PIK3R3	ENSG00000117461	ENST00000372006	5019
PIK3R3	ENSG00000117461	ENST00000262741	5596
ITGA10	ENSG00000143127	ENST00000369304	5130
HRNR	ENSG00000197915	ENST00000368801	9629
ISG20L2	ENSG00000143319	ENST00000368219	2985
ISG20L2	ENSG00000143319	ENST00000313146	3303
TTC24	ENSG00000187862	ENST00000368236	2958
SLC66A1	ENSG00000040487	ENST00000375155	1805
SLC66A1	ENSG00000040487	ENST00000375153	2175
LHX9	ENSG00000143355	ENST00000367387	7865
METTL13	ENSG00000010165	ENST00000361735	3368
H2BC21	ENSG00000184678	ENST00000369155	2224
ATAD3A	ENSG00000197785	ENST00000378756	2481
S100A5	ENSG00000196420	ENST00000368718	710
S100A5	ENSG00000196420	ENST00000368717	756
OR14C36	ENSG00000177174	ENST00000317861	939
UBAP2L	ENSG00000143569	ENST00000343815	3411
GJA8	ENSG00000121634	ENST00000369235	1392
EIF3I	ENSG00000084623	ENST00000677202	1779
EIF3I	ENSG00000084623	ENST00000676801	1849
EIF3I	ENSG00000084623	ENST00000677760	1821
EIF3I	ENSG00000084623	ENST00000677701	1488
EIF3I	ENSG00000084623	ENST00000677711	1421
DHRS3	ENSG00000162496	ENST00000616661	2201
ZNF124	ENSG00000196418	ENST00000543802	2776
ENSG00000254706	ENSG00000254706	ENST00000420220	702
SH3GLB1	ENSG00000097033	ENST00000370558	6371
FAM72B	ENSG00000188610	ENST00000369390	2396
GCLM	ENSG00000023909	ENST00000370238	4883
MYBPH	ENSG00000133055	ENST00000255416	1818
MTX1	ENSG00000173171	ENST00000609421	1085
NUDT17	ENSG00000186364	ENST00000334513	1473
GABRD	ENSG00000187730	ENST00000378585	1914
LEPR	ENSG00000116678	ENST00000349533	8211
CCDC185	ENSG00000178395	ENST00000366875	2051
ALG6	ENSG00000088035	ENST00000263440	3325
NDUFS5	ENSG00000168653	ENST00000372967	544
NDUFS5	ENSG00000168653	ENST00000372969	495
NPPA	ENSG00000175206	ENST00000376480	855
TNFRSF25	ENSG00000215788	ENST00000356876	1968
DEPDC1	ENSG00000024526	ENST00000370966	4586
OR2T12	ENSG00000177201	ENST00000641276	5708
IL22RA1	ENSG00000142677	ENST00000270800	2817
NUP133	ENSG00000069248	ENST00000261396	5208
BLZF1	ENSG00000117475	ENST00000329281	2300
BLZF1	ENSG00000117475	ENST00000367808	2524
H2AC21	ENSG00000184270	ENST00000331128	497
BTF3L4	ENSG00000134717	ENST00000313334	4533
AGO4	ENSG00000134698	ENST00000373210	7272
CLEC20A	ENSG00000188585	ENST00000623247	1523
RAB42	ENSG00000188060	ENST00000465518	2236
LUZP1	ENSG00000169641	ENST00000302291	8412
GNG5	ENSG00000174021	ENST00000686161	3733
GNG5	ENSG00000174021	ENST00000370641	920
GNG5	ENSG00000174021	ENST00000370645	806
CORT	ENSG00000241563	ENST00000377049	914
CRABP2	ENSG00000143320	ENST00000621784	1033
CRABP2	ENSG00000143320	ENST00000368222	974
CRABP2	ENSG00000143320	ENST00000368221	783
HES4	ENSG00000188290	ENST00000304952	885
RGS8	ENSG00000135824	ENST00000515211	5987
RGS8	ENSG00000135824	ENST00000483095	1432
RGS8	ENSG00000135824	ENST00000367557	859
RGS8	ENSG00000135824	ENST00000367556	843
PRKAB2	ENSG00000131791	ENST00000254101	5343
PDPN	ENSG00000162493	ENST00000621990	2737
RNF19B	ENSG00000116514	ENST00000356990	2598
TCEA3	ENSG00000204219	ENST00000450454	1719
MSTO1	ENSG00000125459	ENST00000245564	2422
THEM5	ENSG00000196407	ENST00000368817	1161
SDC3	ENSG00000162512	ENST00000339394	5246
MYOM3	ENSG00000142661	ENST00000374434	5760
SDE2	ENSG00000143751	ENST00000272091	3987
UCHL5	ENSG00000116750	ENST00000367455	5327
HNRNPCL3	ENSG00000277058	ENST00000681473	1721
HNRNPCL3	ENSG00000277058	ENST00000617807	1897
TRNAU1AP	ENSG00000180098	ENST00000373830	1799
RALGPS2	ENSG00000116191	ENST00000367635	7492
NBPF11	ENSG00000263956	ENST00000614015	4630
NBPF11	ENSG00000263956	ENST00000682118	5423
NBPF11	ENSG00000263956	ENST00000615281	5494
CNST	ENSG00000162852	ENST00000366513	5127
RNF115	ENSG00000265491	ENST00000582693	9135
NGF	ENSG00000134259	ENST00000369512	1061
NGF	ENSG00000134259	ENST00000675637	941
NGF	ENSG00000134259	ENST00000679806	1178
NGF	ENSG00000134259	ENST00000680752	1002
NGF	ENSG00000134259	ENST00000680116	1531
NGF	ENSG00000134259	ENST00000680540	2997
NGF	ENSG00000134259	ENST00000676038	1168
LRRC40	ENSG00000066557	ENST00000370952	2843
NR5A2	ENSG00000116833	ENST00000544748	4775
PPIAL4E	ENSG00000271567	ENST00000581164	760
CTRC	ENSG00000162438	ENST00000375949	3482
NFYC	ENSG00000066136	ENST00000447388	1955
NFYC	ENSG00000066136	ENST00000440226	1717
NFYC	ENSG00000066136	ENST00000372654	1455
NFYC	ENSG00000066136	ENST00000372651	1202
FABP3	ENSG00000121769	ENST00000373713	1097
FNDC7	ENSG00000143107	ENST00000370017	3090
CLCN6	ENSG00000011021	ENST00000346436	5589
SCCPDH	ENSG00000143653	ENST00000366510	2141
PRAMEF11	ENSG00000239810	ENST00000619922	1845
ORC1	ENSG00000085840	ENST00000371568	3121
ORC1	ENSG00000085840	ENST00000371566	3080
TNFSF4	ENSG00000117586	ENST00000281834	3492
LAMC2	ENSG00000058085	ENST00000264144	5398
CSDE1	ENSG00000009307	ENST00000689989	4141
CSDE1	ENSG00000009307	ENST00000534699	2667
CSDE1	ENSG00000009307	ENST00000358528	4097
CSDE1	ENSG00000009307	ENST00000438362	4185
CSDE1	ENSG00000009307	ENST00000692719	3856
CSDE1	ENSG00000009307	ENST00000689217	4183
CLCA4	ENSG00000016602	ENST00000370563	3211
NDUFS2	ENSG00000158864	ENST00000676972	1613
NDUFS2	ENSG00000158864	ENST00000678507	1891
NDUFS2	ENSG00000158864	ENST00000367993	2042
NDUFS2	ENSG00000158864	ENST00000676600	1746
NDUFS2	ENSG00000158864	ENST00000678511	1666
SLC27A3	ENSG00000143554	ENST00000271857	3351
CDC73	ENSG00000134371	ENST00000367435	5869
PIGV	ENSG00000060642	ENST00000691135	4858
PIGV	ENSG00000060642	ENST00000674222	4377
PIGV	ENSG00000060642	ENST00000674273	4972
PIGV	ENSG00000060642	ENST00000078527	2066
PIGV	ENSG00000060642	ENST00000688522	2396
PIGV	ENSG00000060642	ENST00000374145	2181
PIGV	ENSG00000060642	ENST00000455364	2117
PIGV	ENSG00000060642	ENST00000674202	4673
G0S2	ENSG00000123689	ENST00000367029	876
BEND5	ENSG00000162373	ENST00000371833	1693
RUSC1	ENSG00000160753	ENST00000368349	1968
RUSC1	ENSG00000160753	ENST00000292254	2163
SLC16A4	ENSG00000168679	ENST00000369779	2567
PRCC	ENSG00000143294	ENST00000271526	2068
LCE3E	ENSG00000185966	ENST00000368789	619
MTMR11	ENSG00000014914	ENST00000439741	2840
C1orf216	ENSG00000142686	ENST00000270815	2628
ASPM	ENSG00000066279	ENST00000367409	10863
MTHFR	ENSG00000177000	ENST00000376583	7044
MTHFR	ENSG00000177000	ENST00000376585	8094
ARL8A	ENSG00000143862	ENST00000272217	1789
ADCY10	ENSG00000143199	ENST00000367851	5342
ZBTB41	ENSG00000177888	ENST00000367405	8595
YRDC	ENSG00000196449	ENST00000373044	1848
F3	ENSG00000117525	ENST00000334047	2298
CAMK1G	ENSG00000008118	ENST00000009105	2612
CAMK1G	ENSG00000008118	ENST00000361322	2456
RBBP5	ENSG00000117222	ENST00000264515	4367
SMIM42	ENSG00000288460	ENST00000672824	1015
BRINP2	ENSG00000198797	ENST00000361539	4097
SV2A	ENSG00000159164	ENST00000369146	4378
PUSL1	ENSG00000169972	ENST00000379031	1257
RPL22	ENSG00000116251	ENST00000234875	2061
H3-4	ENSG00000168148	ENST00000366696	516
ENSG00000287856	ENSG00000287856	ENST00000662216	1361
C1orf94	ENSG00000142698	ENST00000488417	3050
SLC45A1	ENSG00000162426	ENST00000289877	2401
SLC45A1	ENSG00000162426	ENST00000471889	2496
NCDN	ENSG00000020129	ENST00000373243	3698
NCDN	ENSG00000020129	ENST00000356090	3433
H2BC18	ENSG00000203814	ENST00000369167	492
NT5C1A	ENSG00000116981	ENST00000235628	9068
SLC9A1	ENSG00000090020	ENST00000263980	4737
PMVK	ENSG00000163344	ENST00000368467	1002
PLA2G2C	ENSG00000187980	ENST00000679259	1621
PLA2G2C	ENSG00000187980	ENST00000429261	3249
TARS2	ENSG00000143374	ENST00000369064	2727
MAGOH	ENSG00000162385	ENST00000371470	656
VPS13D	ENSG00000048707	ENST00000620676	16357
EPHA10	ENSG00000183317	ENST00000373048	5477
KIF2C	ENSG00000142945	ENST00000372217	2955
TM2D1	ENSG00000162604	ENST00000371180	1248
TM2D1	ENSG00000162604	ENST00000606498	969
SLAMF1	ENSG00000117090	ENST00000302035	3749
PABPC4	ENSG00000090621	ENST00000372856	3016
CATSPER4	ENSG00000188782	ENST00000456354	1867
OR1C1	ENSG00000221888	ENST00000641256	3719
OR1C1	ENSG00000221888	ENST00000408896	1307
UBXN11	ENSG00000158062	ENST00000374217	1944
UBXN11	ENSG00000158062	ENST00000357089	1555
RABGAP1L	ENSG00000152061	ENST00000681986	8634
KLF17	ENSG00000171872	ENST00000372299	3160
FBXO44	ENSG00000132879	ENST00000376770	3320
FBXO44	ENSG00000132879	ENST00000251547	2928
EPS15	ENSG00000085832	ENST00000371733	5163
NECTIN4	ENSG00000143217	ENST00000368012	3458
BCL2L15	ENSG00000188761	ENST00000393316	5005
FCAMR	ENSG00000162897	ENST00000324852	2618
EPB41	ENSG00000159023	ENST00000647103	5772
MAN1A2	ENSG00000198162	ENST00000356554	8576
ZNF593OS	ENSG00000236782	ENST00000648649	1060
ZNF593OS	ENSG00000236782	ENST00000433939	1394
ZNF593OS	ENSG00000236782	ENST00000448923	1468
FUBP1	ENSG00000162613	ENST00000370768	6714
CREG1	ENSG00000143162	ENST00000370509	1969
PIK3C2B	ENSG00000133056	ENST00000367187	7686
PIK3C2B	ENSG00000133056	ENST00000684373	7658
PPIAL4H	ENSG00000270339	ENST00000584068	760
MEF2D	ENSG00000116604	ENST00000464356	5598
RGS16	ENSG00000143333	ENST00000367558	2408
DPM3	ENSG00000179085	ENST00000368400	396
DPM3	ENSG00000179085	ENST00000341298	486
SOAT1	ENSG00000057252	ENST00000367619	6840
CNIH3	ENSG00000143786	ENST00000272133	2539
C1orf162	ENSG00000143110	ENST00000369718	840
