ensembl_gene_id	external_gene_name	ensembl_transcript_id	transcript_biotype	transcript_length	transcript_is_canonical	is_canonical
ENSG00000291387	PADI2	ENST00000707399	protein_coding	1607		False
ENSG00000292230		ENST00000710281	unprocessed_pseudogene	2965	1	True
ENSG00000291403	CROCCP4	ENST00000707428	unprocessed_pseudogene	2968	1	True
ENSG00000292231		ENST00000710282	unprocessed_pseudogene	2324	1	True
ENSG00000291407		ENST00000707439	lncRNA	571	1	True
ENSG00000292235		ENST00000710296	unprocessed_pseudogene	1209	1	True
ENSG00000292236		ENST00000710297	processed_pseudogene	435	1	True
ENSG00000292238		ENST00000710299	unprocessed_pseudogene	2181	1	True
ENSG00000292239		ENST00000710300	unprocessed_pseudogene	2178	1	True
ENSG00000292240		ENST00000710301	unprocessed_pseudogene	2235	1	True
ENSG00000292241		ENST00000710302	unprocessed_pseudogene	2187	1	True
ENSG00000292242		ENST00000710303	unprocessed_pseudogene	2185	1	True
ENSG00000292229		ENST00000710280	unprocessed_pseudogene	3409	1	True
ENSG00000291426	TOLLIP	ENST00000707519	protein_coding	3627	1	True
ENSG00000291426	TOLLIP	ENST00000707520	protein_coding	3666		False
ENSG00000292226		ENST00000710277	protein_coding	6230		False
ENSG00000291426	TOLLIP	ENST00000707521	protein_coding	3429		False
ENSG00000291426	TOLLIP	ENST00000707522	protein_coding	2283		False
ENSG00000291426	TOLLIP	ENST00000707523	nonsense_mediated_decay	1297		False
ENSG00000291426	TOLLIP	ENST00000707524	protein_coding	549		False
ENSG00000292226		ENST00000713539	protein_coding	7790	1	True
ENSG00000291426	TOLLIP	ENST00000707525	protein_coding	684		False
ENSG00000291426	TOLLIP	ENST00000707526	protein_coding_CDS_not_defined	669		False
ENSG00000291426	TOLLIP	ENST00000707527	retained_intron	590		False
ENSG00000291426	TOLLIP	ENST00000707528	protein_coding_CDS_not_defined	561		False
ENSG00000291426	TOLLIP	ENST00000707529	retained_intron	576		False
ENSG00000291426	TOLLIP	ENST00000707530	protein_coding_CDS_not_defined	428		False
ENSG00000291426	TOLLIP	ENST00000707531	protein_coding_CDS_not_defined	595		False
ENSG00000291427	TOLLIP-DT	ENST00000707532	lncRNA	939	1	True
ENSG00000292228		ENST00000713541	protein_coding	7786	1	True
ENSG00000291429		ENST00000707548	lncRNA	3283	1	True
ENSG00000291430	LINC02689	ENST00000707549	lncRNA	1458	1	True
ENSG00000292228		ENST00000710279	protein_coding	6230		False
ENSG00000291428	BRSK2	ENST00000707533	protein_coding	4089		False
ENSG00000292227		ENST00000710278	protein_coding	6230		False
ENSG00000291428	BRSK2	ENST00000707534	nonsense_mediated_decay	3211		False
ENSG00000292227		ENST00000713540	protein_coding	7774	1	True
ENSG00000291428	BRSK2	ENST00000707536	protein_coding	3163		False
ENSG00000291428	BRSK2	ENST00000707535	protein_coding	4528		False
ENSG00000291428	BRSK2	ENST00000707537	protein_coding	2091		False
ENSG00000291428	BRSK2	ENST00000707538	protein_coding	581		False
ENSG00000292225	NBPF1	ENST00000713538	protein_coding	7786	1	True
ENSG00000291428	BRSK2	ENST00000707539	protein_coding	580		False
ENSG00000291428	BRSK2	ENST00000707540	protein_coding	3528		False
ENSG00000292225	NBPF1	ENST00000710275	protein_coding	6230		False
ENSG00000291428	BRSK2	ENST00000707541	protein_coding	3576	1	True
ENSG00000291428	BRSK2	ENST00000707542	nonsense_mediated_decay	1934		False
ENSG00000291428	BRSK2	ENST00000707543	retained_intron	600		False
ENSG00000291428	BRSK2	ENST00000707547	protein_coding	1842		False
ENSG00000291428	BRSK2	ENST00000707544	protein_coding	2319		False
ENSG00000291428	BRSK2	ENST00000707545	retained_intron	1956		False
ENSG00000291428	BRSK2	ENST00000707546	retained_intron	709		False
ENSG00000291441		ENST00000707568	lncRNA	2432	1	True
ENSG00000291431	DUSP8	ENST00000707550	protein_coding	4455		False
ENSG00000291431	DUSP8	ENST00000707551	protein_coding	4824	1	True
ENSG00000291431	DUSP8	ENST00000707552	protein_coding_CDS_not_defined	637		False
ENSG00000291432	KRTAP5-AS1	ENST00000707553	lncRNA	570		False
ENSG00000291432	KRTAP5-AS1	ENST00000707554	lncRNA	2265	1	True
ENSG00000291432	KRTAP5-AS1	ENST00000707555	lncRNA	519		False
ENSG00000291432	KRTAP5-AS1	ENST00000707556	lncRNA	409		False
ENSG00000291432	KRTAP5-AS1	ENST00000707557	lncRNA	754		False
ENSG00000291433	KRTAP5-1	ENST00000707558	protein_coding	942	1	True
ENSG00000291434	KRTAP5-2	ENST00000707559	protein_coding	1118	1	True
ENSG00000291435	KRTAP5-3	ENST00000707560	protein_coding	899	1	True
ENSG00000291440	KRTAP5-4	ENST00000707567	protein_coding	1181	1	True
ENSG00000291443	KRTAP5-5	ENST00000707575	protein_coding	1156	1	True
ENSG00000291436		ENST00000707561	lncRNA	588	1	True
ENSG00000291437	FAM99A	ENST00000707562	lncRNA	1432	1	True
ENSG00000291437	FAM99A	ENST00000707563	lncRNA	733		False
ENSG00000291437	FAM99A	ENST00000707564	lncRNA	1989		False
ENSG00000291438	FAM99B	ENST00000707565	lncRNA	1067	1	True
ENSG00000291439	LINC02708	ENST00000707566	lncRNA	587	1	True
ENSG00000291442	MOB2	ENST00000707569	retained_intron	3174		False
ENSG00000291442	MOB2	ENST00000707570	protein_coding	1745	1	True
ENSG00000291442	MOB2	ENST00000710276	protein_coding	1493		False
ENSG00000291442	MOB2	ENST00000707571	protein_coding_CDS_not_defined	795		False
ENSG00000291442	MOB2	ENST00000707572	retained_intron	608		False
ENSG00000291442	MOB2	ENST00000707573	retained_intron	478		False
ENSG00000291442	MOB2	ENST00000707574	retained_intron	587		False
ENSG00000291444	RBMY3AP	ENST00000707576	unprocessed_pseudogene	1145	1	True
ENSG00000291445	CDY3P	ENST00000707577	processed_pseudogene	1618	1	True
ENSG00000291446	TSPY25P	ENST00000707578	unprocessed_pseudogene	745	1	True
ENSG00000291447	USP9YP22	ENST00000707579	unprocessed_pseudogene	294	1	True
ENSG00000291448	TSPY16P	ENST00000707580	unprocessed_pseudogene	468	1	True
ENSG00000291449	USP9YP4	ENST00000707581	unprocessed_pseudogene	1745	1	True
ENSG00000291450	ELOCP4	ENST00000707582	processed_pseudogene	333	1	True
ENSG00000291451	RBMY1A3P	ENST00000707583	unprocessed_pseudogene	1404	1	True
ENSG00000291452		ENST00000707584	processed_pseudogene	249	1	True
ENSG00000291453	TTTY20	ENST00000707585	lncRNA	259	1	True
ENSG00000291455	TSPY8	ENST00000707589	protein_coding	1161	1	True
ENSG00000291455	TSPY8	ENST00000707590	protein_coding	435		False
ENSG00000291455	TSPY8	ENST00000707591	protein_coding	1125		False
ENSG00000291455	TSPY8	ENST00000707592	protein_coding_CDS_not_defined	1895		False
ENSG00000291455	TSPY8	ENST00000707593	protein_coding_CDS_not_defined	582		False
ENSG00000291456	FAM197Y7	ENST00000707594	lncRNA	2325	1	True
ENSG00000291456	FAM197Y7	ENST00000707595	lncRNA	467		False
ENSG00000291457		ENST00000707596	transcribed_unprocessed_pseudogene	457	1	True
ENSG00000291458	TSPY4	ENST00000707597	protein_coding	1179	1	True
ENSG00000291458	TSPY4	ENST00000707598	protein_coding	663		False
ENSG00000291458	TSPY4	ENST00000707599	protein_coding	1143		False
ENSG00000291458	TSPY4	ENST00000707600	protein_coding_CDS_not_defined	1913		False
ENSG00000291458	TSPY4	ENST00000707601	protein_coding_CDS_not_defined	593		False
ENSG00000291459	TSPY9	ENST00000707602	protein_coding	1179	1	True
ENSG00000291460	FAM197Y2	ENST00000707603	transcribed_unprocessed_pseudogene	457	1	True
ENSG00000291461	FAM197Y4	ENST00000707604	transcribed_unprocessed_pseudogene	457	1	True
ENSG00000291462	FAM197Y4	ENST00000707605	lncRNA	467	1	True
ENSG00000291454	FAM197Y8	ENST00000707588	transcribed_processed_pseudogene	560	1	True
ENSG00000293355	FAM197Y8	ENST00000707586	lncRNA	2340	1	True
ENSG00000293355	FAM197Y8	ENST00000707587	lncRNA	468		False
ENSG00000281449	BCL2L14	ENST00000627413	protein_coding	1850		False
ENSG00000281449	BCL2L14	ENST00000627553	protein_coding_CDS_not_defined	546		False
ENSG00000281449	BCL2L14	ENST00000628217	protein_coding	1927	1	True
ENSG00000281449	BCL2L14	ENST00000630375	protein_coding_CDS_not_defined	574		False
ENSG00000281449	BCL2L14	ENST00000630161	protein_coding_CDS_not_defined	1320		False
ENSG00000281449	BCL2L14	ENST00000629515	protein_coding	598		False
ENSG00000281449	BCL2L14	ENST00000625808	protein_coding	762		False
ENSG00000281449	BCL2L14	ENST00000626295	protein_coding_CDS_not_defined	548		False
ENSG00000281449	BCL2L14	ENST00000627713	protein_coding_CDS_not_defined	561		False
ENSG00000281449	BCL2L14	ENST00000631317	protein_coding	1897		False
ENSG00000281449	BCL2L14	ENST00000628783	protein_coding	1886		False
ENSG00000281449	BCL2L14	ENST00000631251	protein_coding	2039		False
ENSG00000285019	ELOCP5	ENST00000642532	processed_pseudogene	333	1	True
ENSG00000281449	BCL2L14	ENST00000627464	protein_coding	583		False
ENSG00000285196	CDY10P	ENST00000643054	unprocessed_pseudogene	1567	1	True
ENSG00000281449	BCL2L14	ENST00000628315	nonsense_mediated_decay	1247		False
ENSG00000281442	PTMAP9	ENST00000629871	processed_pseudogene	327	1	True
ENSG00000283344	MIR1244-4	ENST00000637028	miRNA	85	1	True
ENSG00000285308	USP9YP3	ENST00000647527	unprocessed_pseudogene	1766	1	True
ENSG00000285028	USP9YP8	ENST00000644360	unprocessed_pseudogene	500	1	True
ENSG00000285455	CDY11P	ENST00000645951	unprocessed_pseudogene	1651	1	True
ENSG00000285477	OFD1P16Y	ENST00000646767	unprocessed_pseudogene	318	1	True
ENSG00000281324	LRP6	ENST00000628182	protein_coding	10252	1	True
ENSG00000281324	LRP6	ENST00000625211	nonsense_mediated_decay	7812		False
ENSG00000281324	LRP6	ENST00000626957	protein_coding	593		False
ENSG00000281324	LRP6	ENST00000626698	protein_coding	4774		False
ENSG00000281324	LRP6	ENST00000626446	protein_coding_CDS_not_defined	473		False
ENSG00000281324	LRP6	ENST00000627346	retained_intron	435		False
ENSG00000281324	LRP6	ENST00000626182	protein_coding	562		False
ENSG00000280475	RPL21P100	ENST00000631171	processed_pseudogene	511	1	True
ENSG00000206783	RNU6-545P	ENST00000384056	snRNA	104	1	True
ENSG00000281874		ENST00000627522	processed_pseudogene	437	1	True
ENSG00000207477	RNU6-318P	ENST00000384746	snRNA	103	1	True
ENSG00000281818	MANSC1	ENST00000629245	protein_coding	5532	1	True
ENSG00000281818	MANSC1	ENST00000626912	protein_coding	2220		False
ENSG00000281818	MANSC1	ENST00000631077	protein_coding	1501		False
ENSG00000281818	MANSC1	ENST00000628134	protein_coding	496		False
ENSG00000281051	RPL23AP66	ENST00000630767	processed_pseudogene	479	1	True
ENSG00000281234	LOH12CR2	ENST00000628428	lncRNA	1540	1	True
ENSG00000280689	BORCS5	ENST00000627374	protein_coding	6422	1	True
ENSG00000280689	BORCS5	ENST00000625206	protein_coding	580		False
ENSG00000280689	BORCS5	ENST00000626671	retained_intron	554		False
ENSG00000280689	BORCS5	ENST00000627461	protein_coding	549		False
ENSG00000281168		ENST00000625448	processed_pseudogene	379	1	True
ENSG00000280962	DUSP16	ENST00000626413	protein_coding	6661	1	True
ENSG00000280962	DUSP16	ENST00000628303	protein_coding	3402		False
ENSG00000280962	DUSP16	ENST00000630190	protein_coding_CDS_not_defined	554		False
ENSG00000280962	DUSP16	ENST00000626461	protein_coding	566		False
ENSG00000280962	DUSP16	ENST00000629698	protein_coding	585		False
ENSG00000280962	DUSP16	ENST00000627160	protein_coding_CDS_not_defined	258		False
ENSG00000281671		ENST00000626218	lncRNA	412	1	True
ENSG00000281525		ENST00000631212	processed_pseudogene	576	1	True
ENSG00000282467		ENST00000633619	processed_pseudogene	414	1	True
ENSG00000292327	PPP2R3B	ENST00000711115	protein_coding	2378	1	True
ENSG00000292327	PPP2R3B	ENST00000711114	retained_intron	1090		False
ENSG00000292327	PPP2R3B	ENST00000711113	retained_intron	5802		False
ENSG00000292327	PPP2R3B	ENST00000711112	retained_intron	713		False
ENSG00000292327	PPP2R3B	ENST00000711128	retained_intron	732		False
ENSG00000292327	PPP2R3B	ENST00000711127	retained_intron	519		False
ENSG00000292327	PPP2R3B	ENST00000711126	retained_intron	1998		False
ENSG00000292327	PPP2R3B	ENST00000711125	retained_intron	458		False
ENSG00000292327	PPP2R3B	ENST00000711124	retained_intron	408		False
ENSG00000292327	PPP2R3B	ENST00000711123	protein_coding	782		False
ENSG00000292328	RPL14P5	ENST00000711122	processed_pseudogene	730	1	True
ENSG00000292329		ENST00000711121	unprocessed_pseudogene	259	1	True
ENSG00000292330		ENST00000711120	lncRNA	548	1	True
ENSG00000292331	ASMTL-AS1	ENST00000711119	lncRNA	574		False
ENSG00000292331	ASMTL-AS1	ENST00000711134	lncRNA	840	1	True
ENSG00000292331	ASMTL-AS1	ENST00000711118	lncRNA	697		False
ENSG00000292331	ASMTL-AS1	ENST00000711117	lncRNA	553		False
ENSG00000292331	ASMTL-AS1	ENST00000711116	lncRNA	435		False
ENSG00000292332	IL3RA	ENST00000711219	protein_coding	1541	1	True
ENSG00000292332	IL3RA	ENST00000711218	protein_coding	662		False
ENSG00000292332	IL3RA	ENST00000711217	protein_coding	1476		False
ENSG00000292333	P2RY8	ENST00000711216	protein_coding	4267	1	True
ENSG00000292333	P2RY8	ENST00000711215	protein_coding	407		False
ENSG00000292334	SLC25A6	ENST00000711214	protein_coding	1451	1	True
ENSG00000292334	SLC25A6	ENST00000711213	protein_coding_CDS_not_defined	900		False
ENSG00000292334	SLC25A6	ENST00000711212	protein_coding_CDS_not_defined	854		False
ENSG00000292335		ENST00000711211	lncRNA	588	1	True
ENSG00000292336	ASMT	ENST00000711210	protein_coding	1330		False
ENSG00000292336	ASMT	ENST00000711209	protein_coding	1087	1	True
ENSG00000292336	ASMT	ENST00000711208	protein_coding	989		False
ENSG00000292336	ASMT	ENST00000711207	protein_coding_CDS_not_defined	510		False
ENSG00000292336	ASMT	ENST00000711206	protein_coding	442		False
ENSG00000292337	DHRSX-IT1	ENST00000711205	lncRNA	651	1	True
ENSG00000288406		ENST00000672344	processed_pseudogene	144	1	True
ENSG00000292338	DHRSX	ENST00000711204	protein_coding	2579	1	True
ENSG00000292338	DHRSX	ENST00000711203	protein_coding	744		False
ENSG00000292338	DHRSX	ENST00000711202	protein_coding_CDS_not_defined	572		False
ENSG00000292338	DHRSX	ENST00000711201	protein_coding	797		False
ENSG00000292338	DHRSX	ENST00000711200	protein_coding_CDS_not_defined	539		False
ENSG00000292338	DHRSX	ENST00000711199	protein_coding	679		False
ENSG00000292338	DHRSX	ENST00000711198	protein_coding_CDS_not_defined	490		False
ENSG00000292339	ASMTL	ENST00000711197	protein_coding	2065	1	True
ENSG00000292339	ASMTL	ENST00000711196	protein_coding	2035		False
ENSG00000292339	ASMTL	ENST00000711195	protein_coding_CDS_not_defined	874		False
ENSG00000292339	ASMTL	ENST00000711194	protein_coding_CDS_not_defined	573		False
ENSG00000292339	ASMTL	ENST00000711193	protein_coding_CDS_not_defined	851		False
ENSG00000292339	ASMTL	ENST00000711192	protein_coding	2048		False
ENSG00000292340	LINC02968	ENST00000711191	lncRNA	445		False
ENSG00000292340	LINC02968	ENST00000711190	lncRNA	636	1	True
ENSG00000292341	LINC00106	ENST00000711189	lncRNA	356	1	True
ENSG00000292341	LINC00106	ENST00000711188	lncRNA	370		False
ENSG00000292342	LINC00685	ENST00000711187	lncRNA	428	1	True
ENSG00000292343	AKAP17A	ENST00000711132	protein_coding	3199	1	True
ENSG00000292343	AKAP17A	ENST00000711186	nonsense_mediated_decay	3232		False
ENSG00000292343	AKAP17A	ENST00000711185	protein_coding	2187		False
ENSG00000292344	PLCXD1	ENST00000711184	protein_coding	5287		False
ENSG00000292344	PLCXD1	ENST00000711183	protein_coding_CDS_not_defined	540		False
ENSG00000292344	PLCXD1	ENST00000711182	protein_coding	587		False
ENSG00000292344	PLCXD1	ENST00000711181	protein_coding	555		False
ENSG00000292344	PLCXD1	ENST00000711180	protein_coding	469		False
ENSG00000292344	PLCXD1	ENST00000711179	protein_coding	5318	1	True
ENSG00000292344	PLCXD1	ENST00000711177	protein_coding	284		False
ENSG00000292344	PLCXD1	ENST00000711176	protein_coding	579		False
ENSG00000292344	PLCXD1	ENST00000711175	protein_coding	587		False
ENSG00000292344	PLCXD1	ENST00000711174	protein_coding	828		False
ENSG00000292345	ZBED1	ENST00000711173	protein_coding	4507		False
ENSG00000292345	ZBED1	ENST00000711172	protein_coding	4510	1	True
ENSG00000292345	ZBED1	ENST00000711171	protein_coding	4498		False
ENSG00000292345	ZBED1	ENST00000711170	protein_coding_CDS_not_defined	905		False
ENSG00000292345	ZBED1	ENST00000711169	protein_coding	2832		False
ENSG00000292345	ZBED1	ENST00000711168	protein_coding	947		False
ENSG00000292346	MIR6089	ENST00000711167	miRNA	64	1	True
ENSG00000292347	LINC00102	ENST00000711166	lncRNA	1340	1	True
ENSG00000292348	CD99	ENST00000711165	protein_coding	1243		False
ENSG00000292348	CD99	ENST00000711164	protein_coding	892		False
ENSG00000292348	CD99	ENST00000711163	protein_coding	918		False
ENSG00000292348	CD99	ENST00000711162	retained_intron	583		False
ENSG00000292348	CD99	ENST00000711161	retained_intron	497		False
ENSG00000292348	CD99	ENST00000711160	protein_coding	1129	1	True
ENSG00000292348	CD99	ENST00000711159	protein_coding	842		False
ENSG00000292348	CD99	ENST00000711158	protein_coding	1089		False
ENSG00000292348	CD99	ENST00000711157	retained_intron	1278		False
ENSG00000292348	CD99	ENST00000711156	protein_coding	533		False
ENSG00000292348	CD99	ENST00000711155	nonsense_mediated_decay	573		False
ENSG00000292348	CD99	ENST00000711154	protein_coding_CDS_not_defined	604		False
ENSG00000292348	CD99	ENST00000711153	protein_coding_CDS_not_defined	466		False
ENSG00000292348	CD99	ENST00000711152	retained_intron	815		False
ENSG00000292348	CD99	ENST00000711151	nonsense_mediated_decay	756		False
ENSG00000292349		ENST00000711150	lncRNA	484	1	True
ENSG00000292350	Metazoa_SRP	ENST00000711149	misc_RNA	290	1	True
ENSG00000292351		ENST00000711148	lncRNA	515	1	True
ENSG00000292352	FABP5P13	ENST00000711147	processed_pseudogene	328	1	True
ENSG00000292353	KRT18P53	ENST00000711146	processed_pseudogene	117	1	True
ENSG00000292354	SHOX	ENST00000711145	protein_coding	3757		False
ENSG00000292354	SHOX	ENST00000711143	protein_coding	1951		False
ENSG00000292354	SHOX	ENST00000711142	protein_coding	7934	1	True
ENSG00000292354	SHOX	ENST00000711141	protein_coding	1351		False
ENSG00000292355	MIR3690	ENST00000711140	miRNA	75	1	True
ENSG00000292356	RNA5SP498	ENST00000711139	rRNA_pseudogene	120	1	True
ENSG00000292357	CSF2RA	ENST00000711138	protein_coding	1954	1	True
ENSG00000292357	CSF2RA	ENST00000711137	protein_coding	2291		False
ENSG00000292357	CSF2RA	ENST00000711136	protein_coding_CDS_not_defined	900		False
ENSG00000292357	CSF2RA	ENST00000711135	nonsense_mediated_decay	1987		False
ENSG00000292357	CSF2RA	ENST00000711129	protein_coding	1815		False
ENSG00000292357	CSF2RA	ENST00000711130	protein_coding	802		False
ENSG00000292357	CSF2RA	ENST00000711131	protein_coding	1940		False
ENSG00000292357	CSF2RA	ENST00000711220	protein_coding	1601		False
ENSG00000292357	CSF2RA	ENST00000711221	protein_coding	489		False
ENSG00000292357	CSF2RA	ENST00000711222	protein_coding_CDS_not_defined	459		False
ENSG00000292357	CSF2RA	ENST00000711223	protein_coding	1628		False
ENSG00000292357	CSF2RA	ENST00000711224	protein_coding	1410		False
ENSG00000292357	CSF2RA	ENST00000711225	nonsense_mediated_decay	1671		False
ENSG00000292357	CSF2RA	ENST00000711226	protein_coding	1283		False
ENSG00000292357	CSF2RA	ENST00000711227	protein_coding_CDS_not_defined	391		False
ENSG00000292357	CSF2RA	ENST00000711228	protein_coding_CDS_not_defined	392		False
ENSG00000292357	CSF2RA	ENST00000711229	protein_coding_CDS_not_defined	476		False
ENSG00000292357	CSF2RA	ENST00000711230	protein_coding_CDS_not_defined	389		False
ENSG00000292358	GTPBP6	ENST00000711232	retained_intron	2016		False
ENSG00000292358	GTPBP6	ENST00000711233	protein_coding	1875	1	True
ENSG00000292359		ENST00000711234	lncRNA	404	1	True
ENSG00000292360	LINC03112	ENST00000711235	lncRNA	1371	1	True
ENSG00000292360	LINC03112	ENST00000711236	lncRNA	1417		False
ENSG00000292360	LINC03112	ENST00000711237	lncRNA	1677		False
ENSG00000292360	LINC03112	ENST00000711238	lncRNA	1520		False
ENSG00000292360	LINC03112	ENST00000711239	lncRNA	1659		False
ENSG00000292360	LINC03112	ENST00000711240	lncRNA	1510		False
ENSG00000292360	LINC03112	ENST00000711241	lncRNA	1510		False
ENSG00000292360	LINC03112	ENST00000711242	lncRNA	1585		False
ENSG00000292360	LINC03112	ENST00000711243	lncRNA	1591		False
ENSG00000292361	CD99P1	ENST00000711244	transcribed_unprocessed_pseudogene	561	1	True
ENSG00000292362	CD99P1	ENST00000711245	lncRNA	1688		False
ENSG00000292362	CD99P1	ENST00000711246	lncRNA	602		False
ENSG00000292362	CD99P1	ENST00000711247	lncRNA	1030		False
ENSG00000292362	CD99P1	ENST00000711248	lncRNA	941		False
