Target_genes	Etv5|Average	SRX3775849|Alveolar_type_II_cells	SRX23761407|Ependymoma	SRX4988100|ES_cells	SRX4988101|ES_cells	SRX4988102|ES_cells	SRX4988103|ES_cells	SRX4988104|ES_cells	SRX4988105|ES_cells	STRING
Txnl4b	150.375000	932	271	0	0	0	0	0	0	0
Dhx38	150.375000	932	271	0	0	0	0	0	0	0
Tmem250-ps	150.250000	1202	0	0	0	0	0	0	0	0
Esr1	150.000000	0	0	180	165	185	183	243	244	0
Sec31a	149.875000	1102	97	0	0	0	0	0	0	0
Ttc14	149.750000	980	218	0	0	0	0	0	0	0
Zfp719	149.500000	1115	81	0	0	0	0	0	0	0
Cln8	149.500000	1196	0	0	0	0	0	0	0	0
Echdc3	149.125000	923	270	0	0	0	0	0	0	0
Dcaf15	149.125000	1193	0	0	0	0	0	0	0	0
Ankrd11	149.125000	1193	0	0	0	0	0	0	0	0
Trim41	148.500000	1072	116	0	0	0	0	0	0	0
Syf2	148.500000	928	260	0	0	0	0	0	0	0
Rbsn	148.500000	999	189	0	0	0	0	0	0	0
Eif4a3	148.500000	1061	127	0	0	0	0	0	0	0
Mob1b	148.375000	1187	0	0	0	0	0	0	0	0
Ttc25	148.250000	1186	0	0	0	0	0	0	0	0
Rps3a1	148.125000	987	198	0	0	0	0	0	0	0
Mrpl23	148.000000	1032	152	0	0	0	0	0	0	0
Wdr1	147.750000	1182	0	0	0	0	0	0	0	0
Mon1b	147.625000	1011	170	0	0	0	0	0	0	0
Tmem251	147.000000	1176	0	0	0	0	0	0	0	0
Moap1	147.000000	1176	0	0	0	0	0	0	0	0
Fkbp1a	147.000000	1020	156	0	0	0	0	0	0	0
Nras	146.500000	1172	0	0	0	0	0	0	0	0
Ncdn	146.375000	1045	126	0	0	0	0	0	0	0
Hnrnpa3	146.375000	1171	0	0	0	0	0	0	0	0
AU040320	146.375000	1045	126	0	0	0	0	0	0	0
Slc5a6	146.000000	1027	141	0	0	0	0	0	0	0
Atraid	146.000000	1027	141	0	0	0	0	0	0	0
Jagn1	145.500000	1042	122	0	0	0	0	0	0	0
Cenpf	145.500000	1164	0	0	0	0	0	0	0	0
Cap1	145.500000	1164	0	0	0	0	0	0	0	0
Eif4e2	145.250000	1162	0	0	0	0	0	0	0	0
Cul2	145.250000	1162	0	0	0	0	0	0	0	0
Yipf3	144.875000	1159	0	0	0	0	0	0	0	0
Rnf216	144.875000	967	192	0	0	0	0	0	0	0
Polr1c	144.875000	1159	0	0	0	0	0	0	0	0
Dph6	144.875000	1159	0	0	0	0	0	0	0	0
Snd1	144.625000	1019	138	0	0	0	0	0	0	0
Smap2	144.625000	1157	0	0	0	0	0	0	0	0
Pex2	144.500000	1024	132	0	0	0	0	0	0	0
Trim24	144.375000	1155	0	0	0	0	0	0	0	0
Pdcd11	144.375000	1155	0	0	0	0	0	0	0	0
Atp5md	144.375000	1155	0	0	0	0	0	0	0	0
Vps37c	144.250000	1154	0	0	0	0	0	0	0	0
Shc1	144.250000	687	467	0	0	0	0	0	0	0
Cks1b	144.250000	687	467	0	0	0	0	0	0	0
Ccdc171	144.250000	1154	0	0	0	0	0	0	0	0
Uqcrh	144.000000	1152	0	0	0	0	0	0	0	0
Lrrc41	144.000000	1152	0	0	0	0	0	0	0	0
Kifc5b	144.000000	1152	0	0	0	0	0	0	0	0
Stam2	143.875000	990	161	0	0	0	0	0	0	0
Srek1	143.875000	1151	0	0	0	0	0	0	0	0
Kifap3	143.875000	1151	0	0	0	0	0	0	0	0
Tmem62	143.750000	1150	0	0	0	0	0	0	0	0
Ppip5k2	143.625000	889	260	0	0	0	0	0	0	0
Gin1	143.625000	889	260	0	0	0	0	0	0	0
Zfp944	143.500000	970	178	0	0	0	0	0	0	0
Zfp758	143.500000	970	178	0	0	0	0	0	0	0
U2surp	143.500000	995	153	0	0	0	0	0	0	0
Sft2d1	143.500000	1042	106	0	0	0	0	0	0	0
Ptpn2	143.500000	1148	0	0	0	0	0	0	0	0
Nf1	143.250000	1146	0	0	0	0	0	0	0	0
Avl9	143.000000	1144	0	0	0	0	0	0	0	0
Dus3l	142.625000	1141	0	0	0	0	0	0	0	0
Slc35e2	142.500000	1140	0	0	0	0	0	0	0	0
Scyl3	142.250000	1138	0	0	0	0	0	0	0	0
Ndc80	142.250000	1138	0	0	0	0	0	0	0	0
Ift88	142.250000	1006	132	0	0	0	0	0	0	0
Gucy2g	142.250000	1138	0	0	0	0	0	0	0	0
Limk2	142.000000	1136	0	0	0	0	0	0	0	0
Ptpn12	141.875000	939	196	0	0	0	0	0	0	0
Rpsa	141.750000	1134	0	0	0	0	0	0	0	0
Psen1	141.750000	978	156	0	0	0	0	0	0	0
Smim14	141.625000	1133	0	0	0	0	0	0	0	0
Tbrg4	141.500000	905	227	0	0	0	0	0	0	0
Prkag1	141.500000	954	178	0	0	0	0	0	0	0
Sh3gl1	141.125000	1129	0	0	0	0	0	0	0	0
Mief1	141.125000	1027	102	0	0	0	0	0	0	0
Chaf1a	141.125000	1129	0	0	0	0	0	0	0	0
Xpo6	141.000000	1128	0	0	0	0	0	0	0	0
Vps13b	141.000000	1051	77	0	0	0	0	0	0	0
Nudt19	141.000000	1128	0	0	0	0	0	0	0	0
Pknox1	140.875000	1127	0	0	0	0	0	0	0	0
Mettl6	140.625000	978	147	0	0	0	0	0	0	0
Eaf1	140.625000	978	147	0	0	0	0	0	0	0
Asb6	140.625000	977	148	0	0	0	0	0	0	0
Sbno2	140.500000	897	227	0	0	0	0	0	0	0
Trim7	140.125000	1040	81	0	0	0	0	0	0	0
Ncapg	140.125000	1121	0	0	0	0	0	0	0	0
Usp3	140.000000	1120	0	0	0	0	0	0	0	0
Tmem41b	140.000000	1120	0	0	0	0	0	0	0	0
Patj	140.000000	1120	0	0	0	0	0	0	0	0
Trip12	139.875000	1119	0	0	0	0	0	0	0	0
Fbxo36	139.875000	1119	0	0	0	0	0	0	0	0
Ccnl2	139.875000	979	140	0	0	0	0	0	0	0
Zc3h15	139.625000	965	152	0	0	0	0	0	0	0
Slc30a9	139.500000	1116	0	0	0	0	0	0	0	0
Prkab1	139.500000	944	172	0	0	0	0	0	0	0
Ostm1	139.500000	1116	0	0	0	0	0	0	0	0
Morc2a	139.500000	1116	0	0	0	0	0	0	0	0
Mef2a	139.500000	910	206	0	0	0	0	0	0	0
Ttll7	139.250000	1114	0	0	0	0	0	0	0	0
Tnpo3	139.250000	833	281	0	0	0	0	0	0	0
Ss18l1	139.000000	1112	0	0	0	0	0	0	0	0
Serbp1	139.000000	1112	0	0	0	0	0	0	0	0
Psma7	139.000000	1112	0	0	0	0	0	0	0	0
Exoc1	139.000000	1112	0	0	0	0	0	0	0	0
Zfp36l1	138.875000	1111	0	0	0	0	0	0	0	0
Nub1	138.875000	1111	0	0	0	0	0	0	0	0
Actr3	138.750000	1110	0	0	0	0	0	0	0	0
Txnrd2	138.250000	1106	0	0	0	0	0	0	0	0
Ubald1	138.125000	1105	0	0	0	0	0	0	0	0
Gtf2a1	137.750000	1015	87	0	0	0	0	0	0	0
Naa35	137.625000	1011	90	0	0	0	0	0	0	0
Vta1	137.375000	800	299	0	0	0	0	0	0	0
Lemd3	136.750000	1094	0	0	0	0	0	0	0	0
Elp5	136.625000	398	0	0	0	238	132	192	133	0
Zfp740	136.125000	1089	0	0	0	0	0	0	0	0
Csad	136.125000	1089	0	0	0	0	0	0	0	0
Zfp553	136.000000	1088	0	0	0	0	0	0	0	0
Ndufs2	136.000000	910	178	0	0	0	0	0	0	0
Adamts4	136.000000	910	178	0	0	0	0	0	0	0
Tmem185b	135.875000	839	248	0	0	0	0	0	0	0
Hdac1	135.875000	1087	0	0	0	0	0	0	0	0
Cdh12	135.625000	0	0	202	0	177	234	228	244	0
Rps27l	135.500000	1084	0	0	0	0	0	0	0	0
Pip4k2b	135.500000	1084	0	0	0	0	0	0	0	0
Unc50	135.125000	939	142	0	0	0	0	0	0	0
Coa5	135.125000	939	142	0	0	0	0	0	0	0
Surf6	135.000000	852	228	0	0	0	0	0	0	0
Zfp959	134.875000	957	122	0	0	0	0	0	0	0
Vti1b	134.875000	782	297	0	0	0	0	0	0	0
Rplp2	134.875000	864	215	0	0	0	0	0	0	0
Rab11a	134.875000	945	134	0	0	0	0	0	0	0
Pidd1	134.875000	864	215	0	0	0	0	0	0	0
Sfr1	134.625000	1077	0	0	0	0	0	0	0	0
Exosc10	134.625000	1077	0	0	0	0	0	0	0	0
Stpg3	134.500000	1076	0	0	0	0	0	0	0	0
Nelfb	134.500000	1076	0	0	0	0	0	0	0	0
Dnajc28	134.500000	1076	0	0	0	0	0	0	0	0
Atg16l1	134.375000	810	265	0	0	0	0	0	0	0
Zgpat	134.250000	1074	0	0	0	0	0	0	0	0
Tekt2	134.250000	943	131	0	0	0	0	0	0	0
Aspscr1	134.250000	1074	0	0	0	0	0	0	0	0
Arfrp1	134.250000	1074	0	0	0	0	0	0	0	0
Adprhl2	134.250000	943	131	0	0	0	0	0	0	0
Usp32	133.875000	1071	0	0	0	0	0	0	0	0
Pdpr	133.875000	1071	0	0	0	0	0	0	0	0
Cspp1	133.875000	1071	0	0	0	0	0	0	0	0
Cops5	133.875000	1071	0	0	0	0	0	0	0	0
Clk3	133.875000	1071	0	0	0	0	0	0	0	0
Rnpc3	133.750000	951	119	0	0	0	0	0	0	0
Ap1b1	133.625000	1069	0	0	0	0	0	0	0	0
Ttll4	133.375000	1067	0	0	0	0	0	0	0	0
Tomm20	133.250000	1066	0	0	0	0	0	0	0	0
Prrt1	133.125000	1065	0	0	0	0	0	0	0	0
Ppt2	133.125000	1065	0	0	0	0	0	0	0	0
Zfp943	133.000000	910	154	0	0	0	0	0	0	0
Zfp942	133.000000	910	154	0	0	0	0	0	0	0
Lor	133.000000	1064	0	0	0	0	0	0	0	0
Gosr2	133.000000	924	140	0	0	0	0	0	0	0
Med31	132.875000	1063	0	0	0	0	0	0	0	0
Htra2	132.875000	889	174	0	0	0	0	0	0	0
Dqx1	132.875000	889	174	0	0	0	0	0	0	0
4930563E22Rik	132.875000	1063	0	0	0	0	0	0	0	0
Slc39a13	132.625000	1061	0	0	0	0	0	0	0	0
Rgp1	132.625000	1061	0	0	0	0	0	0	0	0
Gba2	132.625000	1061	0	0	0	0	0	0	0	0
Polr3b	132.500000	832	228	0	0	0	0	0	0	0
Lsm5	132.500000	1060	0	0	0	0	0	0	0	0
Ep400	132.375000	895	164	0	0	0	0	0	0	0
Ube2f	132.250000	913	145	0	0	0	0	0	0	0
Slain2	132.125000	1057	0	0	0	0	0	0	0	0
F8a	132.125000	982	75	0	0	0	0	0	0	0
Ciao2b	132.125000	975	82	0	0	0	0	0	0	0
Nolc1	132.000000	935	121	0	0	0	0	0	0	0
Atr	132.000000	1056	0	0	0	0	0	0	0	0
1700065D16Rik	132.000000	1056	0	0	0	0	0	0	0	0
N4bp3	131.500000	1052	0	0	0	0	0	0	0	0
Rps6ka3	131.375000	1051	0	0	0	0	0	0	0	0
Agl	131.375000	1051	0	0	0	0	0	0	0	0
Zfp119a	131.125000	920	129	0	0	0	0	0	0	0
Ssh2	131.000000	1048	0	0	0	0	0	0	0	0
Ddx24	131.000000	916	132	0	0	0	0	0	0	0
Chordc1	130.875000	716	331	0	0	0	0	0	0	0
Por	130.625000	1045	0	0	0	0	0	0	0	0
Pdia3	130.625000	1045	0	0	0	0	0	0	0	0
Frs2	130.625000	1045	0	0	0	0	0	0	0	0
Catsper2	130.625000	1045	0	0	0	0	0	0	0	0
Hyal2	130.375000	1043	0	0	0	0	0	0	0	0
Atad1	130.250000	1042	0	0	0	0	0	0	0	0
Ube3c	129.875000	793	246	0	0	0	0	0	0	0
Naa60	129.875000	1039	0	0	0	0	0	0	0	0
U2af2	129.750000	1038	0	0	0	0	0	0	0	0
Zfp787	129.500000	1036	0	0	0	0	0	0	0	0
Septin7	129.500000	947	89	0	0	0	0	0	0	0
Rfesd	129.250000	861	173	0	0	0	0	0	0	0
Marchf7	129.250000	1034	0	0	0	0	0	0	0	0
Pyroxd1	129.125000	875	158	0	0	0	0	0	0	0
Mon2	129.125000	1033	0	0	0	0	0	0	0	0
Gdi2	128.875000	1031	0	0	0	0	0	0	0	0
Snx11	128.750000	1030	0	0	0	0	0	0	0	0
4930453N24Rik	128.750000	1030	0	0	0	0	0	0	0	0
Umad1	128.500000	1028	0	0	0	0	0	0	0	0
Rpa3	128.500000	1028	0	0	0	0	0	0	0	0
Cnpy3	128.500000	1028	0	0	0	0	0	0	0	0
Tiparp	128.375000	1027	0	0	0	0	0	0	0	0
Zbtb2	128.250000	1026	0	0	0	0	0	0	0	0
Btf3	128.250000	1026	0	0	0	0	0	0	0	0
Srd5a3	128.125000	1025	0	0	0	0	0	0	0	0
Zbtb37	128.000000	1024	0	0	0	0	0	0	0	0
Eif1	127.875000	1023	0	0	0	0	0	0	0	0
Wdr34	127.750000	876	146	0	0	0	0	0	0	0
Ptcd3	127.750000	1022	0	0	0	0	0	0	0	0
Polr1a	127.750000	1022	0	0	0	0	0	0	0	0
Map1lc3b	127.625000	867	154	0	0	0	0	0	0	0
Ddx20	127.500000	762	258	0	0	0	0	0	0	0
Stag1	127.375000	1019	0	0	0	0	0	0	0	0
Letmd1	127.375000	1019	0	0	0	0	0	0	0	0
Zranb2	127.250000	1018	0	0	0	0	0	0	0	0
Proser1	127.250000	854	164	0	0	0	0	0	0	0
Nol12	127.250000	805	213	0	0	0	0	0	0	0
Nhlrc3	127.250000	854	164	0	0	0	0	0	0	0
Aco1	127.000000	1016	0	0	0	0	0	0	0	0
Pold3	126.875000	801	214	0	0	0	0	0	0	0
Inpp5k	126.625000	1013	0	0	0	0	0	0	0	0
Rad1	126.500000	817	195	0	0	0	0	0	0	0
Brix1	126.500000	817	195	0	0	0	0	0	0	0
Orc4	126.250000	899	111	0	0	0	0	0	0	0
Mbd5	126.250000	899	111	0	0	0	0	0	0	0
Rbck1	126.125000	1009	0	0	0	0	0	0	0	0
Bcl7b	126.125000	855	154	0	0	0	0	0	0	0
Aldh4a1	126.000000	1008	0	0	0	0	0	0	0	0
Ttc21a	125.750000	919	87	0	0	0	0	0	0	0
Ovca2	125.750000	899	107	0	0	0	0	0	0	0
Gorasp1	125.750000	919	87	0	0	0	0	0	0	0
Tsga10	125.500000	1004	0	0	0	0	0	0	0	0
Trmt10a	125.500000	1004	0	0	0	0	0	0	0	0
Rnaseh2b	125.500000	1004	0	0	0	0	0	0	0	0
Mttp	125.500000	1004	0	0	0	0	0	0	0	0
Sirt6	125.250000	826	176	0	0	0	0	0	0	0
Ptpn23	125.250000	1002	0	0	0	0	0	0	0	0
Ddx39b	125.250000	1002	0	0	0	0	0	0	0	0
Atp6v1g2	125.250000	1002	0	0	0	0	0	0	0	0
Ankrd24	125.250000	826	176	0	0	0	0	0	0	0
Amz2	125.250000	1002	0	0	0	0	0	0	0	0
Armc9	125.000000	907	93	0	0	0	0	0	0	0
Ablim1	124.875000	999	0	0	0	0	0	0	0	0
Pomp	124.750000	802	196	0	0	0	0	0	0	0
Patl1	124.750000	998	0	0	0	0	0	0	0	0
Bnip3l	124.750000	809	189	0	0	0	0	0	0	0
Tomm22	124.375000	844	151	0	0	0	0	0	0	0
Msantd2	124.250000	994	0	0	0	0	0	0	0	0
Yipf5	124.125000	993	0	0	0	0	0	0	0	0
Tmem222	124.000000	902	90	0	0	0	0	0	0	0
Mapk9	124.000000	992	0	0	0	0	0	0	0	0
Riok3	123.875000	991	0	0	0	0	0	0	0	0
Ing5	123.875000	991	0	0	0	0	0	0	0	0
Dtymk	123.875000	991	0	0	0	0	0	0	0	0
Mmut	123.750000	892	98	0	0	0	0	0	0	0
Cyb5r4	123.750000	772	218	0	0	0	0	0	0	0
Cenpq	123.750000	892	98	0	0	0	0	0	0	0
Retreg1	123.625000	989	0	0	0	0	0	0	0	0
Zfp131	123.375000	987	0	0	0	0	0	0	0	0
Zbtb34	123.125000	985	0	0	0	0	0	0	0	0
Foxp2	123.000000	984	0	0	0	0	0	0	0	0
Mrpl52	122.875000	782	201	0	0	0	0	0	0	0
Mmp14	122.875000	782	201	0	0	0	0	0	0	0
Setd6	122.750000	982	0	0	0	0	0	0	0	0
Kdm4d	122.625000	981	0	0	0	0	0	0	0	0
Cwc15	122.625000	981	0	0	0	0	0	0	0	0
C77080	122.625000	981	0	0	0	0	0	0	0	0
Aldh3a2	122.625000	981	0	0	0	0	0	0	0	0
Cenpe	122.500000	980	0	0	0	0	0	0	0	0
Ccnt1	122.500000	895	85	0	0	0	0	0	0	0
4930415O20Rik	122.500000	895	85	0	0	0	0	0	0	0
Ncbp2	122.375000	831	148	0	0	0	0	0	0	0
0610012G03Rik	122.375000	831	148	0	0	0	0	0	0	0
Usf1	122.125000	977	0	0	0	0	0	0	0	0
Timm10b	122.125000	977	0	0	0	0	0	0	0	0
Arfip2	122.125000	977	0	0	0	0	0	0	0	0
Tuba1c	122.000000	976	0	0	0	0	0	0	0	0
Ppp3cb	121.875000	975	0	0	0	0	0	0	0	0
Terf2	121.625000	973	0	0	0	0	0	0	0	0
Acbd5	121.625000	674	299	0	0	0	0	0	0	0
Ubac2	121.500000	897	75	0	0	0	0	0	0	0
Trmt2a	121.500000	972	0	0	0	0	0	0	0	0
Ranbp1	121.500000	972	0	0	0	0	0	0	0	0
Mrps36	121.375000	971	0	0	0	0	0	0	0	0
Madd	121.250000	970	0	0	0	0	0	0	0	0
Pdik1l	121.125000	969	0	0	0	0	0	0	0	0
Tasor	121.000000	968	0	0	0	0	0	0	0	0
Dpp8	121.000000	968	0	0	0	0	0	0	0	0
Zfp426	120.875000	967	0	0	0	0	0	0	0	0
Zcwpw2	120.875000	967	0	0	0	0	0	0	0	0
D230025D16Rik	120.875000	967	0	0	0	0	0	0	0	0
Azi2	120.875000	967	0	0	0	0	0	0	0	0
Acvr2a	120.875000	967	0	0	0	0	0	0	0	0
Slc30a7	120.750000	966	0	0	0	0	0	0	0	0
Extl2	120.750000	966	0	0	0	0	0	0	0	0
Cdk13	120.750000	966	0	0	0	0	0	0	0	0
Lsg1	120.500000	645	319	0	0	0	0	0	0	0
Btbd19	120.500000	521	443	0	0	0	0	0	0	0
Zfp639	120.000000	724	236	0	0	0	0	0	0	0
Zbtb5	120.000000	960	0	0	0	0	0	0	0	0
Bcl10	119.875000	768	191	0	0	0	0	0	0	0
Usp33	119.750000	958	0	0	0	0	0	0	0	0
Srebf1	119.750000	958	0	0	0	0	0	0	0	0
Zfp62	119.625000	864	93	0	0	0	0	0	0	0
Adnp	119.625000	634	323	0	0	0	0	0	0	0
Zdhhc13	119.500000	956	0	0	0	0	0	0	0	0
Srsf7	119.500000	856	100	0	0	0	0	0	0	0
Med10	119.500000	956	0	0	0	0	0	0	0	0
Mark3	119.375000	955	0	0	0	0	0	0	0	0
Mrpl20	119.250000	450	504	0	0	0	0	0	0	0
Clcn4	119.125000	953	0	0	0	0	0	0	0	0
Zfp112	118.875000	784	167	0	0	0	0	0	0	0
Rexo5	118.875000	951	0	0	0	0	0	0	0	0
Eri2	118.875000	951	0	0	0	0	0	0	0	0
Ppm1a	118.750000	950	0	0	0	0	0	0	0	0
Chaf1b	118.750000	950	0	0	0	0	0	0	0	0
Amn1	118.750000	950	0	0	0	0	0	0	0	0
Actb	118.750000	950	0	0	0	0	0	0	0	0
Tbc1d13	118.500000	948	0	0	0	0	0	0	0	0
Cnot8	118.250000	946	0	0	0	0	0	0	0	0
Bms1	118.250000	801	145	0	0	0	0	0	0	0
Suox	118.125000	945	0	0	0	0	0	0	0	0
Ubr5	118.000000	944	0	0	0	0	0	0	0	0
Sult2b1	118.000000	944	0	0	0	0	0	0	0	0
Ccdc97	117.750000	856	86	0	0	0	0	0	0	0
Fam32a	117.625000	787	154	0	0	0	0	0	0	0
Ppp1r13l	117.500000	940	0	0	0	0	0	0	0	0
Edrf1	117.500000	940	0	0	0	0	0	0	0	0
Cd3eap	117.500000	940	0	0	0	0	0	0	0	0
Xab2	117.375000	939	0	0	0	0	0	0	0	0
Sp2	117.375000	939	0	0	0	0	0	0	0	0
Pet100	117.375000	939	0	0	0	0	0	0	0	0
Pcp2	117.375000	939	0	0	0	0	0	0	0	0
Exoc2	117.375000	756	183	0	0	0	0	0	0	0
Hibch	117.250000	938	0	0	0	0	0	0	0	0
Wfdc3	117.000000	936	0	0	0	0	0	0	0	0
Rusc2	117.000000	936	0	0	0	0	0	0	0	0
Hnrnpf	117.000000	799	137	0	0	0	0	0	0	0
Eogt	117.000000	936	0	0	0	0	0	0	0	0
Dnttip1	117.000000	936	0	0	0	0	0	0	0	0
Zfp868	116.875000	814	121	0	0	0	0	0	0	0
Ube2j2	116.875000	741	194	0	0	0	0	0	0	0
Rpf2	116.750000	751	183	0	0	0	0	0	0	0
Insig2	116.750000	934	0	0	0	0	0	0	0	0
Tln1	116.625000	933	0	0	0	0	0	0	0	0
Elf2	116.625000	823	110	0	0	0	0	0	0	0
Creb3	116.625000	933	0	0	0	0	0	0	0	0
Rer1	116.500000	932	0	0	0	0	0	0	0	0
Nup62	116.500000	932	0	0	0	0	0	0	0	0
Morn1	116.500000	932	0	0	0	0	0	0	0	0
Il4i1b	116.500000	932	0	0	0	0	0	0	0	0
Atf5	116.500000	932	0	0	0	0	0	0	0	0
Cttn	116.375000	751	180	0	0	0	0	0	0	0
Zfp619	116.125000	929	0	0	0	0	0	0	0	0
Srpr	116.125000	929	0	0	0	0	0	0	0	0
Foxred1	116.125000	929	0	0	0	0	0	0	0	0
Zfyve27	116.000000	928	0	0	0	0	0	0	0	0
Tpk1	116.000000	761	167	0	0	0	0	0	0	0
Eif4g1	116.000000	928	0	0	0	0	0	0	0	0
Eif5a2	115.875000	734	193	0	0	0	0	0	0	0
Snrpb	115.750000	926	0	0	0	0	0	0	0	0
Nup35	115.625000	925	0	0	0	0	0	0	0	0
Il17ra	115.625000	925	0	0	0	0	0	0	0	0
Secisbp2	115.500000	791	133	0	0	0	0	0	0	0
Rara	115.500000	772	152	0	0	0	0	0	0	0
Zbtb17	115.375000	923	0	0	0	0	0	0	0	0
Tcp1	115.250000	922	0	0	0	0	0	0	0	0
Snrpe	115.250000	770	152	0	0	0	0	0	0	0
Mrpl18	115.250000	922	0	0	0	0	0	0	0	0
Bcdin3d	115.250000	922	0	0	0	0	0	0	0	0
Pik3ca	115.125000	921	0	0	0	0	0	0	0	0
Afg1l	115.125000	921	0	0	0	0	0	0	0	0
Tssk6	114.875000	696	223	0	0	0	0	0	0	0
Phkb	114.875000	919	0	0	0	0	0	0	0	0
Ndufa13	114.875000	696	223	0	0	0	0	0	0	0
Itfg1	114.875000	919	0	0	0	0	0	0	0	0
Cldn7	114.875000	919	0	0	0	0	0	0	0	0
Arl8b	114.625000	605	312	0	0	0	0	0	0	0
Tprkb	114.375000	915	0	0	0	0	0	0	0	0
Nat8f1	114.375000	915	0	0	0	0	0	0	0	0
Ciz1	114.125000	792	121	0	0	0	0	0	0	0
Zfp687	114.000000	829	83	0	0	0	0	0	0	0
Selenoo	114.000000	912	0	0	0	0	0	0	0	0
Park7	113.875000	837	74	0	0	0	0	0	0	0
Crk	113.875000	911	0	0	0	0	0	0	0	0
Ppp1r15b	113.625000	788	121	0	0	0	0	0	0	0
Gle1	113.625000	834	75	0	0	0	0	0	0	0
Clpp	113.625000	733	176	0	0	0	0	0	0	0
Urb1	113.500000	908	0	0	0	0	0	0	0	0
Exosc6	113.500000	787	121	0	0	0	0	0	0	0
Nudc	113.375000	907	0	0	0	0	0	0	0	0
Ercc1	113.375000	907	0	0	0	0	0	0	0	0
Smndc1	113.250000	906	0	0	0	0	0	0	0	0
Ppat	113.250000	906	0	0	0	0	0	0	0	0
Plaa	113.250000	803	103	0	0	0	0	0	0	0
Paics	113.250000	906	0	0	0	0	0	0	0	0
Orc5	113.250000	739	167	0	0	0	0	0	0	0
Myl6b	113.125000	905	0	0	0	0	0	0	0	0
Myl6	113.125000	905	0	0	0	0	0	0	0	0
Ercc6l2	112.875000	903	0	0	0	0	0	0	0	0
Zswim8	112.750000	902	0	0	0	0	0	0	0	0
Tmed7	112.750000	902	0	0	0	0	0	0	0	0
Rdh14	112.750000	748	154	0	0	0	0	0	0	0
Eif1a	112.750000	902	0	0	0	0	0	0	0	0
Chchd1	112.750000	902	0	0	0	0	0	0	0	0
Setd5	112.625000	901	0	0	0	0	0	0	0	0
Nectin3	112.500000	900	0	0	0	0	0	0	0	0
Ddost	112.500000	900	0	0	0	0	0	0	0	0
Tpgs1	112.375000	899	0	0	0	0	0	0	0	0
Sart1	112.375000	899	0	0	0	0	0	0	0	0
Madcam1	112.375000	899	0	0	0	0	0	0	0	0
Setdb1	112.250000	542	356	0	0	0	0	0	0	0
Ccnq	112.125000	776	121	0	0	0	0	0	0	0
Slc25a23	112.000000	896	0	0	0	0	0	0	0	0
Rnasek	112.000000	896	0	0	0	0	0	0	0	0
Mfsd6l	112.000000	896	0	0	0	0	0	0	0	0
Dchs2	112.000000	0	0	270	0	235	215	0	176	0
Cyb5r3	112.000000	896	0	0	0	0	0	0	0	0
Crb3	112.000000	896	0	0	0	0	0	0	0	0
0610010K14Rik	112.000000	896	0	0	0	0	0	0	0	0
Ttf1	111.875000	770	125	0	0	0	0	0	0	0
Reps1	111.875000	895	0	0	0	0	0	0	0	0
Ppp3r1	111.875000	773	122	0	0	0	0	0	0	0
Eif4a1	111.625000	677	216	0	0	0	0	0	0	0
Rrnad1	111.500000	892	0	0	0	0	0	0	0	0
Maml3	111.500000	892	0	0	0	0	0	0	0	0
Kif5b	111.500000	782	110	0	0	0	0	0	0	0
Isg20l2	111.500000	892	0	0	0	0	0	0	0	0
Ifnar1	111.500000	655	237	0	0	0	0	0	0	0
Adipor1	111.500000	892	0	0	0	0	0	0	0	0
Rsph3b	111.250000	890	0	0	0	0	0	0	0	0
Ppih	111.125000	889	0	0	0	0	0	0	0	0
Anapc11	111.125000	889	0	0	0	0	0	0	0	0
Alyref	111.125000	889	0	0	0	0	0	0	0	0
Tubb4b	111.000000	750	138	0	0	0	0	0	0	0
Cacybp	111.000000	770	118	0	0	0	0	0	0	0
Wipi2	110.875000	887	0	0	0	0	0	0	0	0
Meiob	110.875000	887	0	0	0	0	0	0	0	0
Mob4	110.625000	733	0	0	0	87	65	0	0	0
Fbxl21	110.500000	884	0	0	0	0	0	0	0	0
Tjp2	110.375000	883	0	0	0	0	0	0	0	0
Pkia	110.375000	883	0	0	0	0	0	0	0	0
Gtf3c2	110.375000	883	0	0	0	0	0	0	0	0
Washc4	110.250000	882	0	0	0	0	0	0	0	0
Chmp5	110.250000	693	189	0	0	0	0	0	0	0
Bag1	110.250000	693	189	0	0	0	0	0	0	0
Tpt1	110.125000	881	0	0	0	0	0	0	0	0
Sco1	110.125000	776	105	0	0	0	0	0	0	0
Rchy1	110.125000	707	174	0	0	0	0	0	0	0
Adprm	110.125000	776	105	0	0	0	0	0	0	0
Fem1b	110.000000	880	0	0	0	0	0	0	0	0
Thrap3	109.875000	765	114	0	0	0	0	0	0	0
Gtf2ird2	109.875000	879	0	0	0	0	0	0	0	0
Cdc34	109.875000	879	0	0	0	0	0	0	0	0
Rpl30	109.625000	877	0	0	0	0	0	0	0	0
Dguok	109.625000	633	244	0	0	0	0	0	0	0
Zfp398	109.500000	876	0	0	0	0	0	0	0	0
Lsm1	109.125000	873	0	0	0	0	0	0	0	0
Bag4	109.125000	873	0	0	0	0	0	0	0	0
Thap7	109.000000	735	137	0	0	0	0	0	0	0
Pkmyt1	109.000000	872	0	0	0	0	0	0	0	0
Ccpg1os	109.000000	741	131	0	0	0	0	0	0	0
Ccpg1	109.000000	741	131	0	0	0	0	0	0	0
Taok3	108.750000	870	0	0	0	0	0	0	0	0
