Target_genes	Mxi1|Average	SRX140388|CH12	SRX140391|MEL	SRX15939545|NIH/3T3	SRX15939546|NIH/3T3	STRING
Alpk1	333.500000	211	611	243	269	0
Usp48	333.250000	236	286	392	419	0
Rph3al	333.250000	209	1124	0	0	0
Pcyt2	333.250000	468	481	154	230	0
Gmeb2	333.250000	333	507	217	276	0
Bmi1	333.250000	351	375	219	388	0
Bahcc1	333.250000	165	638	309	221	0
2610301B20Rik	333.250000	411	340	354	228	0
Zbtb26	333.000000	261	379	417	275	0
Tdrd1	333.000000	247	258	349	478	0
Slc30a6	333.000000	253	321	472	286	0
Rbm42	333.000000	339	573	201	219	0
Ccdc186	333.000000	247	258	349	478	0
Adnp2	333.000000	76	258	407	591	0
Ube2j1	332.750000	187	344	480	320	0
Taf6	332.750000	303	391	247	390	0
Insig2	332.750000	204	355	353	419	0
Gad1	332.750000	1331	0	0	0	0
Cnpy4	332.750000	303	391	247	390	0
Spred3	332.500000	249	650	200	231	0
Rit1	332.500000	298	585	188	259	0
Oaz1	332.500000	83	390	366	491	0
Ggn	332.500000	249	650	200	231	0
Dennd1a	332.500000	178	267	465	420	0
Cebpg	332.500000	205	205	559	361	0
Brd3	332.500000	282	327	361	360	0
Psma3	332.250000	230	286	397	416	0
Patz1	332.250000	385	235	224	485	0
Mlkl	332.250000	228	368	444	289	0
Aff1	332.250000	155	299	434	441	0
AB010352	332.250000	465	302	236	326	0
Zfr	332.000000	175	312	457	384	0
Zfp106	332.000000	267	335	291	435	0
Zfc3h1	332.000000	205	228	368	527	0
Uqcrh	332.000000	211	366	382	369	0
Thap2	332.000000	205	228	368	527	0
St3gal2	332.000000	317	430	318	263	0
Snap23	332.000000	267	335	291	435	0
Lrrc41	332.000000	211	366	382	369	0
Cpt1a	332.000000	216	385	355	372	0
Prr12	331.750000	236	341	389	361	0
Ifnz	331.750000	176	607	212	332	0
Fbxl5	331.750000	142	330	444	411	0
Arhgef25	331.750000	198	288	473	368	0
Ahnak	331.750000	910	0	276	141	0
Tpt1	331.500000	491	249	391	195	0
Scx	331.500000	0	0	673	653	0
Cpt1b	331.500000	264	330	386	346	0
Chkb	331.500000	264	330	386	346	0
Cdc42bpb	331.500000	376	0	556	394	0
Cd59a	331.500000	240	290	317	479	0
Atp6ap1	331.500000	227	147	453	499	0
Acadvl	331.500000	429	518	139	240	0
Zfp958	331.250000	232	391	349	353	0
Dnajb5	331.250000	331	270	440	284	0
Cdc7	331.250000	187	284	391	463	0
Cat	331.250000	280	278	402	365	0
Arih1	331.250000	256	378	347	344	0
Ap1m2	331.250000	170	692	0	463	0
Zdhhc7	331.000000	313	364	299	348	0
Xkr7	331.000000	132	1192	0	0	0
Tcf19	331.000000	375	233	360	356	0
Sppl3	331.000000	287	316	370	351	0
Cchcr1	331.000000	375	233	360	356	0
Zfp345	330.750000	488	155	294	386	0
Xpo1	330.750000	352	421	258	292	0
Sema6c	330.750000	229	594	261	239	0
Phf8	330.750000	218	363	386	356	0
Paf1	330.750000	219	503	373	228	0
Mturn	330.750000	181	340	437	365	0
Med29	330.750000	219	503	373	228	0
Zfp335	330.500000	427	553	143	199	0
Zbtb25	330.500000	205	365	380	372	0
Zbtb1	330.500000	205	365	380	372	0
Riok3	330.500000	256	275	320	471	0
Ppp2r2d	330.500000	240	324	457	301	0
Os9	330.500000	224	246	433	419	0
Mapk1ip1	330.500000	240	324	457	301	0
Fnbp1	330.500000	425	167	346	384	0
Anxa6	330.500000	438	303	346	235	0
Zscan29	330.250000	264	277	337	443	0
Taf13	330.250000	340	478	266	237	0
Tada1	330.250000	290	303	328	400	0
Samsn1	330.250000	570	751	0	0	0
Ehmt1	330.250000	266	286	415	354	0
Arl2	330.250000	217	333	461	310	0
Arf4	330.250000	326	396	371	228	0
2810021J22Rik	330.250000	405	405	249	262	0
Surf4	330.000000	201	267	429	423	0
Stkld1	330.000000	201	267	429	423	0
Sirt6	330.000000	231	419	353	317	0
Ephx1	330.000000	349	210	300	461	0
Ankrd24	330.000000	231	419	353	317	0
Ankrd10	330.000000	200	258	460	402	0
Rock1	329.750000	166	712	231	210	0
Pbdc1	329.750000	390	350	244	335	0
Lrba	329.750000	157	176	397	589	0
Kifc3	329.750000	0	211	656	452	0
Heatr5b	329.750000	293	199	385	442	0
Gpatch11	329.750000	293	199	385	442	0
Copz2	329.750000	0	125	592	602	0
Ubac2	329.500000	338	515	239	226	0
Tcf3	329.500000	161	345	399	413	0
Supt7l	329.500000	260	693	101	264	0
Slc4a1ap	329.500000	260	693	101	264	0
Ppcdc	329.500000	365	418	188	347	0
Pgp	329.500000	262	245	400	411	0
Gtdc1	329.500000	414	237	246	421	0
Cul2	329.500000	115	174	518	511	0
Tmcc2	329.250000	104	659	290	264	0
Ppfia3	329.250000	281	456	321	259	0
Lin7b	329.250000	281	456	321	259	0
Hip1	329.250000	176	0	312	829	0
Zfp764	329.000000	329	359	218	410	0
Zfp160	329.000000	304	358	301	353	0
Shfl	329.000000	366	950	0	0	0
Lgr4	329.000000	313	259	440	304	0
Fhl3	329.000000	149	127	553	487	0
Aktip	329.000000	312	182	504	318	0
Adarb1	329.000000	201	208	453	454	0
Slc22a5	328.750000	242	322	423	328	0
Prrc2c	328.750000	161	143	490	521	0
Usp45	328.500000	502	460	183	169	0
Rnf135	328.500000	219	283	269	543	0
Nadsyn1	328.500000	359	421	147	387	0
Ap2a2	328.500000	252	165	502	395	0
Zfp668	328.250000	387	480	224	222	0
Zfp646	328.250000	387	480	224	222	0
Rmnd5a	328.250000	228	271	445	369	0
Prpf18	328.250000	407	511	174	221	0
Mrpl53	328.250000	602	321	198	192	0
Hdac5	328.250000	349	301	258	405	0
Ddx5	328.250000	281	315	424	293	0
Cep95	328.250000	281	315	424	293	0
Scd1	328.000000	176	142	552	442	0
Ppm1k	328.000000	300	527	290	195	0
Mcu	328.000000	0	207	464	641	0
Maoa	328.000000	0	0	582	730	0
Lhx9	328.000000	157	573	221	361	0
Kdm5a	328.000000	347	514	244	207	0
Fancg	328.000000	258	373	421	260	0
Tanc2	327.750000	332	0	431	548	0
Rufy2	327.750000	191	142	400	578	0
Rnf5	327.750000	429	386	308	188	0
Fchsd1	327.750000	378	413	282	238	0
Agpat1	327.750000	429	386	308	188	0
Rtn3	327.500000	110	223	466	511	0
Phospho1	327.500000	373	736	112	89	0
Phax	327.500000	286	229	343	452	0
Cldn11	327.500000	442	599	139	130	0
Bambi	327.500000	217	670	213	210	0
Aldh7a1	327.500000	286	229	343	452	0
Tcp10c	327.250000	1309	0	0	0	0
Gm33989	327.250000	312	222	408	367	0
Fbxo46	327.250000	440	444	240	185	0
Chid1	327.250000	326	451	268	264	0
Bhmg1	327.250000	440	444	240	185	0
Atg4c	327.250000	0	290	501	518	0
Api5	327.250000	385	434	244	246	0
Adam15	327.250000	174	249	362	524	0
Abracl	327.250000	284	437	292	296	0
Zfp40	327.000000	277	591	244	196	0
Stx1a	327.000000	245	386	304	373	0
Scnm1	327.000000	278	639	169	222	0
Poln	327.000000	173	368	427	340	0
Lysmd1	327.000000	278	639	169	222	0
Haus3	327.000000	173	368	427	340	0
Cdip1	327.000000	269	430	348	261	0
Rhbdf1	326.750000	235	296	472	304	0
Rab40c	326.750000	156	239	505	407	0
Naga	326.750000	331	561	174	241	0
Mpg	326.750000	235	296	472	304	0
Gm38396	326.750000	324	361	358	264	0
Fchsd2	326.750000	254	309	392	352	0
Dnm2	326.750000	236	503	329	239	0
Agtpbp1	326.750000	285	350	316	356	0
Rnf31	326.500000	273	295	492	246	0
Rcor3	326.500000	224	292	390	400	0
Rab32	326.500000	0	0	620	686	0
Men1	326.500000	250	448	242	366	0
Klhl26	326.500000	269	477	316	244	0
Hipk2	326.500000	218	216	440	432	0
Ctsd	326.500000	285	356	324	341	0
Specc1l	326.250000	221	314	372	398	0
Oxa1l	326.250000	240	317	279	469	0
Mospd1	326.250000	255	798	155	97	0
Meis1	326.250000	0	647	378	280	0
Lsm8	326.250000	307	288	302	408	0
Mphosph9	326.000000	232	308	399	365	0
2810006K23Rik	326.000000	232	308	399	365	0
Vps41	325.750000	477	498	125	203	0
Plekhm1	325.750000	467	228	249	359	0
Fryl	325.750000	244	183	499	377	0
Clec11a	325.750000	281	332	339	351	0
Whrn	325.500000	496	0	460	346	0
Srf	325.500000	211	441	367	283	0
Tmem88b	325.250000	181	125	283	712	0
Tmem132a	325.250000	0	0	528	773	0
Sh2d2a	325.250000	1301	0	0	0	0
Irak1	325.250000	258	416	378	249	0
Copb1	325.250000	343	396	292	270	0
Smc6	325.000000	250	261	473	316	0
Poglut3	325.000000	0	0	664	636	0
Plod1	325.000000	258	592	228	222	0
Lman2	325.000000	206	324	354	416	0
Gen1	325.000000	250	261	473	316	0
2510039O18Rik	325.000000	258	592	228	222	0
Zbtb3	324.750000	214	431	345	309	0
Polr2g	324.750000	214	431	345	309	0
Fam53c	324.750000	193	293	395	418	0
Dpf2	324.750000	255	182	294	568	0
Atp6v0a1	324.750000	214	580	267	238	0
Rtkn2	324.500000	170	0	570	558	0
Zdhhc5	324.250000	156	283	467	391	0
Zfp687	324.000000	240	486	339	231	0
Vezt	324.000000	140	224	509	423	0
Stk35	324.000000	328	243	286	439	0
Mpdz	324.000000	0	0	639	657	0
Gm13212	324.000000	116	297	330	553	0
Fgd6	324.000000	140	224	509	423	0
Dvl3	324.000000	300	197	377	422	0
Dgka	324.000000	467	267	282	280	0
Bcl2l13	324.000000	228	203	453	412	0
Agfg1	324.000000	342	364	257	333	0
Uba52	323.750000	293	493	292	217	0
Eef1akmt1	323.750000	339	354	335	267	0
Becn1	323.750000	265	427	305	298	0
Adgrl1	323.750000	156	247	373	519	0
Zfp865	323.500000	303	363	400	228	0
Zfp524	323.500000	303	363	400	228	0
Shcbp1l	323.500000	200	1094	0	0	0
Psmd8	323.500000	432	424	287	151	0
Cd2bp2	323.250000	326	560	173	234	0
Zfp395	323.000000	324	205	483	280	0
Wbp11	323.000000	390	375	281	246	0
Flywch1	323.000000	371	499	211	211	0
BC049715	323.000000	390	375	281	246	0
Rbm33	322.750000	154	277	391	469	0
Rab17	322.750000	212	402	298	379	0
Mapkapk3	322.750000	521	643	127	0	0
Habp4	322.750000	249	223	401	418	0
Usf2	322.500000	208	247	293	542	0
Taf1	322.500000	442	373	212	263	0
Rgs20	322.500000	0	0	733	557	0
Fbln2	322.500000	0	0	708	582	0
Cpeb3	322.500000	271	296	329	394	0
Vasp	322.250000	202	422	368	297	0
Sfxn5	322.250000	199	322	308	460	0
Hs1bp3	322.250000	155	271	437	426	0
Gpr137b	322.250000	293	121	466	409	0
Fam171b	322.250000	310	0	517	462	0
Dip2a	322.250000	267	166	492	364	0
2610044O15Rik8	322.250000	371	468	278	172	0
Vcpip1	322.000000	266	322	361	339	0
Snrpb	322.000000	272	373	369	274	0
Rabl6	322.000000	237	357	363	331	0
Gsk3a	322.000000	332	459	300	197	0
Banp	322.000000	315	438	282	253	0
Usp33	321.750000	254	180	510	343	0
Lrrc61	321.750000	956	0	176	155	0
Smchd1	321.500000	188	279	360	459	0
Setd3	321.500000	194	406	387	299	0
Dnajc3	321.500000	302	327	386	271	0
Ccnk	321.500000	194	406	387	299	0
Strada	321.250000	338	322	312	313	0
Snx3	321.250000	246	339	375	325	0
Prr5	321.250000	388	0	409	488	0
Ftsj1	321.250000	184	660	209	232	0
Borcs7	321.250000	200	418	264	403	0
Ptpre	321.000000	198	630	234	222	0
Phlda1	321.000000	246	252	439	347	0
Mvk	321.000000	226	304	321	433	0
Mmab	321.000000	226	304	321	433	0
Zfp703	320.750000	298	546	164	275	0
Zbtb2	320.750000	181	263	425	414	0
Ppp1r21	320.750000	378	195	348	362	0
Otud1	320.750000	194	280	412	397	0
Akap13	320.750000	377	329	316	261	0
Tada3	320.500000	190	353	334	405	0
Arpc4	320.500000	190	353	334	405	0
Rps17	320.250000	270	377	286	348	0
Nsmf	320.250000	139	188	469	485	0
Mad2l1bp	320.250000	322	375	330	254	0
Ankrd6	320.250000	294	196	206	585	0
Zfp212	320.000000	245	377	403	255	0
Rab4a	320.000000	0	804	333	143	0
Papolg	320.000000	256	408	328	288	0
Mtif3	320.000000	317	501	213	249	0
Ly6g5b	320.000000	239	342	397	302	0
Gse1	320.000000	360	487	225	208	0
Erich1	320.000000	243	351	284	402	0
Eid2b	320.000000	225	321	304	430	0
Btg2	320.000000	381	210	334	355	0
B4galt1	320.000000	184	232	431	433	0
Zfp26	319.750000	235	599	239	206	0
Zfp189	319.750000	265	588	190	236	0
Smurf2	319.750000	260	355	401	263	0
Mrpl50	319.750000	265	588	190	236	0
Zbtb22	319.500000	339	386	278	275	0
Wasf1	319.500000	271	326	340	341	0
Tapbp	319.500000	339	386	278	275	0
Sh3bp2	319.500000	166	380	295	437	0
Gm867	319.500000	466	705	107	0	0
Dclk1	319.500000	0	0	658	620	0
Cdc40	319.500000	271	326	340	341	0
Ap2s1	319.500000	304	478	310	186	0
Adipor2	319.500000	354	467	249	208	0
Adcy4	319.500000	201	1077	0	0	0
Tmem94	319.250000	368	365	298	246	0
Rpl37	319.250000	304	296	344	333	0
4931414P19Rik	319.250000	157	606	202	312	0
Rbx1	319.000000	173	215	373	515	0
Gm4952	319.000000	492	0	329	455	0
Cstf3	319.000000	310	263	292	411	0
Ash2l	319.000000	291	328	366	291	0
Trappc6b	318.750000	261	174	426	414	0
Slfn14	318.750000	298	419	298	260	0
Prcd	318.750000	0	714	176	385	0
Lrmp	318.750000	773	364	0	138	0
Ilrun	318.750000	142	355	423	355	0
Heatr4	318.750000	176	545	332	222	0
Cygb	318.750000	0	714	176	385	0
Akip1	318.750000	476	799	0	0	0
Acot2	318.750000	176	545	332	222	0
Tspyl3	318.500000	201	1073	0	0	0
Myoz3	318.500000	202	261	271	540	0
Gcc1	318.500000	215	434	381	244	0
Elp6	318.500000	216	386	289	383	0
Ccn4	318.500000	0	0	529	745	0
Arf5	318.500000	215	434	381	244	0
Acp6	318.500000	302	603	155	214	0
Zfp780b	318.250000	229	611	268	165	0
Wdr1	318.250000	218	300	390	365	0
Shf	318.250000	243	226	372	432	0
Rpl34-ps1	318.250000	376	349	291	257	0
Rpl34	318.250000	376	349	291	257	0
Ncstn	318.250000	215	303	303	452	0
Epb41l1	318.250000	0	146	380	747	0
Copa	318.250000	215	303	303	452	0
Ccdc74a	318.250000	338	494	255	186	0
Unk	318.000000	250	382	333	307	0
Trafd1	318.000000	372	266	380	254	0
Specc1	318.000000	139	523	334	276	0
Rac1	318.000000	151	244	408	469	0
Eva1c	318.000000	0	297	449	526	0
Ercc1	318.000000	262	463	206	341	0
Znrf1	317.750000	134	121	704	312	0
Wsb1	317.750000	300	297	334	340	0
Rc3h1	317.750000	262	271	308	430	0
Helz	317.750000	235	314	230	492	0
Tma7	317.500000	287	434	260	289	0
Lrig3	317.500000	0	0	639	631	0
Gpcpd1	317.500000	231	188	331	520	0
Ccdc51	317.500000	287	434	260	289	0
Adipor1	317.500000	291	238	459	282	0
Zdhhc6	317.250000	179	269	360	461	0
Vti1a	317.250000	179	269	360	461	0
Sf3b1	317.250000	290	247	312	420	0
Rreb1	317.250000	151	550	322	246	0
Etnk1	317.250000	145	199	406	519	0
Ddt	317.250000	354	640	133	142	0
Zfp873	317.000000	207	291	378	392	0
Zfp60	317.000000	269	337	334	328	0
Ube4b	317.000000	266	206	310	486	0
Tm9sf2	317.000000	344	380	322	222	0
Rnf43	317.000000	902	366	0	0	0
Ndufs4	317.000000	329	514	199	226	0
Kitl	317.000000	0	0	577	691	0
Hmox2	317.000000	210	280	397	381	0
Ctnnb1	317.000000	198	343	390	337	0
Vezf1	316.750000	198	396	357	316	0
Swi5	316.750000	221	335	354	357	0
Kcnn4	316.750000	192	584	244	247	0
Golga2	316.750000	221	335	354	357	0
Etv1	316.750000	225	0	352	690	0
Zfp830	316.500000	380	313	302	271	0
Stam	316.500000	158	531	295	282	0
Rala	316.500000	257	187	348	474	0
R3hdm2	316.500000	217	188	345	516	0
Cct6b	316.500000	380	313	302	271	0
Btbd1	316.500000	148	161	560	397	0
Rsu1	316.250000	186	254	352	473	0
Fut10	316.250000	0	539	294	432	0
Enthd1	316.250000	0	0	370	895	0
Arhgef12	316.250000	74	572	299	320	0
Pdcd6ip	316.000000	261	293	389	321	0
Irf2bp2	316.000000	281	496	231	256	0
Exoc4	316.000000	199	422	387	256	0
Dlx2	316.000000	0	107	550	607	0
Trim3	315.750000	98	159	517	489	0
Smbd1	315.750000	266	997	0	0	0
Rpl36a	315.750000	377	378	230	278	0
Ptpra	315.750000	162	213	451	437	0
Gadd45a	315.750000	291	502	225	245	0
Fn3k	315.750000	243	875	145	0	0
Commd1	315.750000	263	345	291	364	0
Btk	315.750000	377	378	230	278	0
Abhd17a	315.750000	203	448	312	300	0
Stard3	315.500000	329	348	291	294	0
Flt3l	315.500000	454	327	175	306	0
Cdh2	315.500000	0	0	663	599	0
Zfp526	315.250000	170	538	321	232	0
Dedd2	315.250000	170	538	321	232	0
Tmed8	315.000000	338	221	374	327	0
Samd15	315.000000	338	221	374	327	0
Mbtps2	315.000000	237	463	285	275	0
Gpr19	315.000000	270	237	295	458	0
Cacul1	315.000000	193	426	270	371	0
Bhlha15	315.000000	445	815	0	0	0
Zswim2	314.750000	1259	0	0	0	0
Tcf12	314.750000	469	324	261	205	0
Rcor2	314.750000	329	317	274	339	0
Pimreg	314.750000	318	345	231	365	0
Lfng	314.750000	0	749	239	271	0
Lancl2	314.750000	146	403	280	430	0
Dagla	314.750000	884	0	154	221	0
Aipl1	314.750000	318	345	231	365	0
Slc35d2	314.500000	158	166	342	592	0
Ptger4	314.500000	299	430	187	342	0
Marveld1	314.500000	0	189	572	497	0
Gm10509	314.500000	222	265	346	425	0
Cradd	314.500000	237	320	307	394	0
Ythdf3	314.250000	240	256	363	398	0
Leo1	314.250000	167	343	307	440	0
Gigyf2	314.250000	149	225	283	600	0
Cnot6l	314.250000	202	641	227	187	0
Ahsa2	314.250000	264	192	354	447	0
Zkscan17	314.000000	285	390	282	299	0
Zbtb41	314.000000	157	218	357	524	0
Rbm12b1	314.000000	242	120	380	514	0
Psap	314.000000	148	533	357	218	0
Mrpl45	314.000000	248	562	239	207	0
Bcat2	314.000000	221	462	320	253	0
Mex3b	313.750000	239	372	372	272	0
Eml1	313.750000	0	0	663	592	0
Ccdc138	313.750000	385	263	303	304	0
Arpp19	313.750000	240	320	383	312	0
Parp10	313.500000	241	398	287	328	0
Majin	313.500000	141	728	235	150	0
Grina	313.500000	241	398	287	328	0
Cldn12	313.500000	181	0	470	603	0
Capn2	313.500000	219	135	392	508	0
Zfp784	313.250000	216	580	180	277	0
Psrc1	313.250000	255	278	256	464	0
Mindy2	313.250000	276	227	349	401	0
Fktn	313.250000	158	357	308	430	0
Scaf1	313.000000	355	497	217	183	0
Rras	313.000000	355	497	217	183	0
Polr2c	313.000000	277	371	337	267	0
Nanos2	313.000000	792	319	0	141	0
Mypop	313.000000	792	319	0	141	0
Mib1	313.000000	149	280	449	374	0
Gnai2	313.000000	290	243	390	329	0
Dnmt3a	313.000000	413	438	167	234	0
Dnaaf4	313.000000	349	903	0	0	0
Ttyh3	312.750000	0	866	243	142	0
Tomm20l	312.750000	635	616	0	0	0
Six5	312.750000	241	245	393	372	0
Cox16	312.750000	324	365	354	208	0
Serpini1	312.500000	178	341	352	379	0
Pdcd10	312.500000	178	341	352	379	0
Mtmr1	312.500000	179	171	357	543	0
Laptm4b	312.500000	229	0	526	495	0
Dennd5a	312.500000	173	358	390	329	0
Ddhd1	312.500000	262	260	428	300	0
Antxr2	312.500000	158	163	438	491	0
Aak1	312.500000	164	186	475	425	0
Xkr5	312.250000	251	351	331	316	0
Rps14	312.250000	185	303	390	371	0
Kremen2	312.250000	413	836	0	0	0
Ablim1	312.250000	404	0	409	436	0
Zfp871	312.000000	214	466	317	251	0
Traf3	312.000000	308	421	292	227	0
Smc4	312.000000	237	200	413	398	0
Ift80	312.000000	237	200	413	398	0
Zfp959	311.750000	216	270	412	349	0
Nsmaf	311.750000	263	512	190	282	0
Kctd17	311.750000	0	0	695	552	0
Il6st	311.750000	190	169	471	417	0
Gpsm2	311.750000	148	309	382	408	0
Ubtf	311.500000	503	272	307	164	0
Smarcc2	311.500000	239	288	345	374	0
Rag2	311.500000	149	468	249	380	0
Iftap	311.500000	149	468	249	380	0
Cmip	311.500000	172	248	491	335	0
Zdhhc8	311.250000	238	285	329	393	0
S100a10	311.250000	212	239	404	390	0
Pxn	311.250000	277	327	302	339	0
Nedd4l	311.250000	92	293	327	533	0
Xpa	311.000000	245	399	299	301	0
Tbpl1	311.000000	164	449	304	327	0
Prdm9	311.000000	253	279	293	419	0
Gdpd5	311.000000	229	171	427	417	0
Retreg1	310.750000	161	461	304	317	0
Plcd3	310.750000	453	525	119	146	0
Orc4	310.750000	200	285	424	334	0
Nenf	310.750000	184	181	435	443	0
Mbd5	310.750000	200	285	424	334	0
Gm13276	310.750000	185	514	212	332	0
Arhgap23	310.750000	0	506	370	367	0
Acbd4	310.750000	453	525	119	146	0
Trim13	310.500000	250	229	485	278	0
Tmem134	310.500000	419	348	270	205	0
Oard1	310.500000	301	483	270	188	0
Nfya	310.500000	301	483	270	188	0
Asxl3	310.500000	0	0	676	566	0
Aip	310.500000	419	348	270	205	0
Zfp54	310.250000	354	379	201	307	0
Tmco6	310.250000	264	326	191	460	0
Sgcd	310.250000	0	0	523	718	0
Nfkbia	310.250000	173	205	386	477	0
H2-T24	310.250000	290	574	161	216	0
Tmprss9	310.000000	105	837	0	298	0
Tesk2	310.000000	220	296	336	388	0
Dpy19l3	310.000000	0	242	522	476	0
Dcaf12	310.000000	279	247	365	349	0
Jund	309.750000	388	436	231	184	0
Iqcn	309.750000	388	436	231	184	0
Ip6k2	309.750000	431	278	220	310	0
Homer3	309.750000	200	219	388	432	0
Dram2	309.750000	131	372	368	368	0
Cept1	309.750000	131	372	368	368	0
Slc2a3	309.500000	249	636	145	208	0
Nfkb1	309.500000	336	425	262	215	0
Ifngr2	309.500000	175	189	416	458	0
Gm5617	309.500000	212	353	354	319	0
Aifm2	309.500000	147	165	465	461	0
Sntb2	309.250000	223	331	351	332	0
Ppp3ca	309.250000	201	274	417	345	0
Mtmr3	309.250000	150	269	399	419	0
Lrp12	309.250000	0	322	378	537	0
Gcdh	309.250000	351	270	329	287	0
Egr1	309.250000	508	327	170	232	0
Ebpl	309.250000	337	318	330	252	0
Ulbp1	309.000000	247	0	460	529	0
Ghitm	309.000000	285	421	240	290	0
Csnk1g3	309.000000	200	189	351	496	0
9130019O22Rik	309.000000	375	295	270	296	0
Necap1	308.750000	187	320	363	365	0
Ccdc187	308.750000	0	0	741	494	0
Smap1	308.500000	123	353	343	415	0
Gbe1	308.500000	0	256	478	500	0
Echdc1	308.500000	162	231	244	597	0
Cdk17	308.500000	192	202	322	518	0
Zw10	308.250000	256	409	334	234	0
Crtc3	308.250000	233	197	395	408	0
Arid3b	308.250000	512	446	105	170	0
Zfp473	308.000000	410	460	202	160	0
Vrk3	308.000000	410	460	202	160	0
Slc30a4	308.000000	171	0	389	672	0
Rnf220	308.000000	171	338	342	381	0
Ccdc130	308.000000	192	348	393	299	0
Mettl27	307.750000	105	325	340	461	0
Lpp	307.750000	0	0	607	624	0
Ccdc84	307.750000	331	250	178	472	0
Zfp74	307.500000	158	398	402	272	0
Rnf11	307.500000	165	198	408	459	0
Map3k8	307.500000	214	0	547	469	0
Ift140	307.500000	252	197	382	399	0
Derl3	307.500000	407	823	0	0	0
Cramp1l	307.500000	252	197	382	399	0
Usp3	307.250000	305	355	225	344	0
Tnip1	307.250000	293	936	0	0	0
Slc29a3	307.250000	154	382	378	315	0
Aptx	307.250000	289	535	208	197	0
Tmem219	307.000000	244	313	401	270	0
Med24	307.000000	445	569	124	90	0
Grsf1	307.000000	266	239	327	396	0
Atp5k	307.000000	294	532	129	273	0
Prickle4	306.750000	225	406	232	364	0
P4ha2	306.750000	107	272	441	407	0
Lrpap1	306.750000	198	392	266	371	0
Lemd3	306.750000	169	261	270	527	0
Frs3	306.750000	225	406	232	364	0
St6galnac6	306.500000	213	312	405	296	0
Aftph	306.500000	192	442	268	324	0
1700008O03Rik	306.500000	166	282	291	487	0
Tmem87a	306.250000	174	317	419	315	0
Rb1	306.250000	201	256	499	269	0
Ganc	306.250000	174	317	419	315	0
Fads2	306.250000	0	322	408	495	0
Fads1	306.250000	144	388	332	361	0
Dnaic2	306.250000	591	0	230	404	0
Rgl1	306.000000	200	267	360	397	0
Ptp4a3	306.000000	358	513	159	194	0
Myo1c	306.000000	345	260	262	357	0
Kcna4	306.000000	0	0	603	621	0
Hspg2	306.000000	225	390	226	383	0
Herc1	306.000000	332	271	257	364	0
Gm13272	306.000000	148	607	212	257	0
Fmr1	306.000000	122	512	318	272	0
Arpc5	306.000000	200	267	360	397	0
Psme1	305.750000	387	280	349	207	0
Fitm1	305.750000	387	280	349	207	0
Errfi1	305.750000	0	183	408	632	0
Dido1	305.750000	310	367	321	225	0
Clk3	305.750000	240	367	325	291	0
Ankrd39	305.750000	212	255	430	326	0
Pde4b	305.500000	244	434	221	323	0
Asic1	305.500000	335	244	350	293	0
Arid3a	305.500000	239	513	269	201	0
Adamtsl4	305.500000	185	0	483	554	0
Abcd4	305.500000	255	530	242	195	0
Tjap1	305.250000	278	454	271	218	0
Slc38a1	305.250000	395	0	378	448	0
Mbd6	305.250000	431	413	177	200	0
Ddit3	305.250000	431	413	177	200	0
Ankrd13c	305.250000	443	308	270	200	0
Zfp341	305.000000	275	274	316	355	0
Ttc23	305.000000	298	375	199	348	0
Tnfrsf9	305.000000	726	0	170	324	0
Shld2	305.000000	230	186	447	357	0
Rfx3	305.000000	205	544	207	264	0
Lrrc28	305.000000	298	375	199	348	0
Glud1	305.000000	230	186	447	357	0
Atf3	305.000000	411	442	77	290	0
Appl1	305.000000	338	117	435	330	0
Sft2d2	304.750000	286	651	111	171	0
Rpl3	304.750000	314	242	226	437	0
Rhobtb3	304.750000	0	0	555	664	0
Rffl	304.750000	121	489	349	260	0
Mfsd14b	304.750000	203	304	339	373	0
