Target_genes	Bcl6|Average	SRX094460|Liver	SRX094461|Liver	SRX094462|Liver	SRX094463|Liver	SRX094464|Liver	SRX094465|Liver	SRX094466|Liver	SRX016344|Macrophages	SRX028980|Macrophages	SRX028981|Macrophages	SRX112905|Macrophages	SRX6095747|mESC_derived_neural_cells	SRX6095749|mESC_derived_neural_cells	SRX6095751|mESC_derived_neural_cells	ERX383750|Pancreas	ERX383751|Pancreas	SRX1158860|Tfh	SRX353402|Th9	SRX353403|Th9	SRX1158861|Unclassified	STRING
Acot4	60.600000	291	535	386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tm6sf2	60.450000	487	509	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zbed4	60.400000	229	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	436	0	0	253	0
Trib1	60.300000	431	396	109	0	165	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0
Mroh2a	60.300000	204	378	223	0	0	0	0	0	0	0	0	0	0	0	0	0	197	0	0	204	0
Mesd	60.250000	307	353	198	0	0	0	0	0	0	0	0	0	0	0	0	0	192	155	0	0	0
Baiap2	60.200000	190	287	194	0	0	0	0	0	0	0	0	0	0	102	0	0	270	0	0	161	0
Fabp2	60.100000	385	396	243	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Tspan4	59.700000	316	309	98	0	0	0	0	0	0	0	0	231	0	0	0	0	118	0	0	122	0
Polr2l	59.700000	316	309	98	0	0	0	0	0	0	0	0	231	0	0	0	0	118	0	0	122	0
Fcna	59.700000	298	612	169	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F12	59.700000	262	631	191	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0
Tmem268	59.650000	387	554	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm4981	59.650000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	629	0	0	564	0
Dux	59.650000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	629	0	0	564	0
Ldha	59.250000	414	546	106	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0
Naprt	59.200000	621	416	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mroh6	59.200000	621	416	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmem144	59.150000	0	165	0	0	0	0	0	0	0	0	159	0	0	0	0	0	492	0	0	367	0
Gm11213	59.100000	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	241	539	0	0	245	0
Crls1	59.100000	411	480	195	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0
Cyp3a41b	59.000000	583	420	0	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coq10b	58.900000	148	218	0	0	0	133	0	0	0	0	0	0	0	0	0	0	111	568	0	0	0
Ext1	58.750000	422	559	194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ablim1	58.650000	264	357	155	0	0	0	0	0	0	0	0	0	0	0	0	0	275	0	0	122	0
Atp5b	58.500000	338	390	133	0	0	0	0	0	0	0	0	0	0	0	0	0	185	0	124	0	0
Zfp458	57.950000	360	478	0	143	0	0	0	0	0	0	178	0	0	0	0	0	0	0	0	0	0
Rab3il1	57.850000	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	632	0	0	375	0
Myh14	57.850000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	668	0	0	489	0
Marchf6	57.850000	350	623	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Best1	57.850000	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	632	0	0	375	0
Ncoa4	57.800000	210	250	0	0	0	0	0	108	0	0	464	0	0	0	0	0	124	0	0	0	0
Birc5	57.650000	424	572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0
Apoa1	57.600000	188	198	0	168	141	137	320	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mt1	57.450000	232	618	299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H4c17	57.250000	155	165	0	191	0	226	0	0	0	0	0	0	142	129	0	0	137	0	0	0	0
H2bc15	57.100000	122	133	0	138	0	0	0	0	0	0	0	163	232	176	0	0	178	0	0	0	0
H2ac15	57.100000	122	133	0	138	0	0	0	0	0	0	0	163	232	176	0	0	178	0	0	0	0
Taar8a	57.000000	323	525	155	0	0	0	0	0	0	0	0	0	0	0	0	0	137	0	0	0	0
Pacsin2	56.850000	306	462	149	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	98	0
Cct2	56.750000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	666	0	0	469	0
Usf3	56.650000	330	477	169	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Timd2	56.600000	250	370	127	0	0	0	0	0	0	0	0	0	0	0	0	0	286	0	99	0	0
Rmdn2	56.500000	337	258	153	0	0	0	0	0	0	0	0	0	0	0	0	0	208	0	0	174	0
Manea	56.450000	409	442	0	119	0	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pipox	56.350000	419	481	227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
St7	56.150000	377	622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0
Atp5g1	56.000000	244	393	224	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	132	0	0
Sbk1	55.800000	217	497	146	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	135	0
Retreg1	55.600000	176	600	336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Myl6b	55.600000	424	496	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hamp2	55.600000	154	237	0	401	0	320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ftl1	55.550000	296	294	0	159	0	142	0	0	0	0	0	0	138	82	0	0	0	0	0	0	0
Mtmr12	55.150000	452	496	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Serpinf2	55.000000	508	592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vgll4	54.800000	370	589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	0	0	0	0
S1pr2	54.750000	290	396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	261	0	0	148	0
Cfb	54.750000	475	420	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dhrs3	54.400000	329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	427	0	0	332	0
H4c2	54.150000	78	96	0	123	0	152	0	0	0	0	0	124	274	236	0	0	0	0	0	0	0
Abca8b	53.950000	318	442	208	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0
Adh4	53.850000	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	670	0	0	323	0
Hdgf	53.700000	325	605	0	0	0	0	0	0	0	0	0	144	0	0	0	0	0	0	0	0	0
Aifm3	53.650000	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	605	0	0	348	0
Npc2	53.550000	387	389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	0	0	135	0
Isca2	53.550000	387	389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	0	0	135	0
Alpl	53.350000	344	365	127	0	0	0	0	0	0	0	0	0	0	0	0	0	231	0	0	0	0
Cry1	52.950000	309	414	128	0	0	0	0	0	0	0	208	0	0	0	0	0	0	0	0	0	0
Socs3	52.800000	331	473	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atp13a3	52.800000	447	304	136	0	0	0	0	0	0	0	0	0	0	0	0	0	169	0	0	0	0
Pdcd4	52.400000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	599	0	0	449	0
Atad3a	52.400000	222	532	144	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Lman1	52.350000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	679	0	0	368	0
Zfp740	52.150000	281	450	213	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Foxn1	51.700000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	599	0	0	435	0
C3	51.700000	547	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	291	0	0	0	0
H4c8	51.650000	144	176	0	166	0	0	0	0	0	0	0	136	200	211	0	0	0	0	0	0	0
H3c8	51.650000	144	176	0	166	0	0	0	0	0	0	0	136	200	211	0	0	0	0	0	0	0
H3c15	51.650000	130	87	0	132	0	198	0	0	0	0	0	0	219	267	0	0	0	0	0	0	0
H3c14	51.650000	130	87	0	132	0	198	0	0	0	0	0	0	219	267	0	0	0	0	0	0	0
H2ac19	51.650000	130	87	0	132	0	198	0	0	0	0	0	0	219	267	0	0	0	0	0	0	0
H2ac18	51.650000	130	87	0	132	0	198	0	0	0	0	0	0	219	267	0	0	0	0	0	0	0
H2ac10	51.650000	144	176	0	166	0	0	0	0	0	0	0	136	200	211	0	0	0	0	0	0	0
Ankrd24	51.550000	168	140	0	0	0	0	0	0	0	0	280	116	160	167	0	0	0	0	0	0	0
Dusp12	51.500000	451	473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0
Actb	51.500000	120	101	0	113	0	387	0	0	0	0	103	0	117	89	0	0	0	0	0	0	0
Alb	51.450000	152	130	0	183	0	222	178	0	0	0	0	0	0	0	0	0	164	0	0	0	0
Nfil3	51.400000	547	481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Camta1	51.400000	294	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	375	0	105	158	0
Eef1aknmt	51.350000	547	406	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ddb2	51.300000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	741	0	0	285	0
Top2b	51.250000	316	488	221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ctcfl	50.850000	141	474	115	0	0	0	0	0	0	0	0	0	0	0	0	0	287	0	0	0	0
Ccm2	50.800000	295	373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	170	0
Ttc9b	50.750000	187	173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	352	0	0	303	0
Ptp4a1	50.750000	371	516	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Slc17a1	50.700000	109	473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	297	0	0	135	0
Id2	50.600000	292	211	0	273	0	236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	511
Atxn1	50.450000	96	338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	373	0	0	202	0
Zbp1	50.050000	329	571	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tgm2	49.950000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	597	0	0	402	0
Arap1	49.900000	299	395	198	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0
F2	49.550000	399	315	147	0	0	0	0	0	0	0	0	0	0	0	0	0	130	0	0	0	0
Map2k6	49.450000	192	393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	294	0	0	110	0
Zbtb39	49.350000	520	270	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Amfr	49.350000	663	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0
Tmem169	49.150000	500	483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pecr	49.150000	500	483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zc3h10	49.100000	261	275	170	0	0	0	0	0	0	0	0	0	145	131	0	0	0	0	0	0	0
Rpl41	49.100000	261	275	170	0	0	0	0	0	0	0	0	0	145	131	0	0	0	0	0	0	0
Spop	48.950000	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	467	0	0	362	0
Aldob	48.900000	213	188	0	192	0	151	234	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Id3	48.850000	132	0	0	146	0	359	0	0	0	0	0	0	0	0	0	0	252	0	0	88	0
Fmo3	48.750000	355	472	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vstm4	48.600000	0	0	0	0	0	0	0	196	0	0	161	0	0	0	0	0	322	0	0	293	0
Slc30a10	48.550000	134	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	262	0	0	374	0
Copg1	48.550000	350	492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0	0	0
Atg9b	48.500000	356	474	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Abcg8	48.500000	328	426	216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Abcg5	48.500000	328	426	216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Abcb8	48.500000	356	474	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rubcn	48.450000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	637	0	0	332	0
Dram1	48.250000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	625	0	0	340	0
Apoc3	48.200000	114	198	0	168	141	137	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cab39l	48.100000	214	407	163	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0
Cab39	48.100000	274	310	243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0
H3c2	47.950000	78	96	0	123	0	152	0	0	0	0	0	0	274	236	0	0	0	0	0	0	0
Grm8	47.950000	325	444	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dram2	47.900000	417	323	218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cept1	47.900000	417	323	218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cmtm8	47.850000	114	260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	415	0	0	168	0
Foxa2	47.800000	287	334	175	0	0	0	0	0	0	0	0	0	0	0	0	0	160	0	0	0	0
Ciz1	47.800000	447	353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156	0	0	0	0
Lipc	47.750000	319	242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	263	0	0	131	0
Hjurp	47.600000	247	275	147	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	180	0
A730008H23Rik	47.600000	247	275	147	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	180	0
Ambp	47.500000	137	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	390	0	0	278	0
Mospd3	47.450000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	536	0	0	413	0
Tmem219	47.400000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	598	0	0	350	0
Kctd13	47.400000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	598	0	0	350	0
Slc26a9	47.350000	384	415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0
Apoe	47.300000	128	171	0	171	0	335	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Adcy10	47.100000	266	341	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0
Rhpn2	47.050000	187	430	0	0	0	0	0	0	0	0	0	0	0	95	0	0	153	0	0	76	0
Ccdc182	47.050000	241	447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253	0	0	0	0
Whamm	46.950000	0	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	554	0	0	209	0
Ralgds	46.900000	180	348	126	0	0	0	0	0	0	0	114	0	0	0	0	0	170	0	0	0	0
Col18a1	46.900000	190	258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	322	0	0	168	0
Abhd17b	46.900000	513	301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0
1110059E24Rik	46.900000	513	301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0
Chn1	46.850000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	539	0	0	398	0
Sfi1	46.800000	223	101	0	0	0	0	0	0	0	0	0	0	145	153	0	0	142	0	0	172	0
Col14a1	46.750000	279	370	136	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
Fgl1	46.700000	298	311	122	0	0	0	0	0	0	0	0	0	0	0	0	0	203	0	0	0	0
G3bp1	46.600000	114	384	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	107	0
H4c9	46.550000	122	120	0	282	0	0	0	0	0	0	0	0	104	184	0	0	119	0	0	0	0
H2bc11	46.550000	122	120	0	282	0	0	0	0	0	0	0	0	104	184	0	0	119	0	0	0	0
H2ac11	46.550000	122	120	0	282	0	0	0	0	0	0	0	0	104	184	0	0	119	0	0	0	0
Brms1	46.550000	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	596	0	0	213	0
Prom1	46.500000	238	507	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cd1d1	46.500000	244	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	161	0
Tnk2	46.450000	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	485	0	0	348	0
Slc38a4	46.450000	333	178	0	262	0	0	0	0	0	0	0	0	0	0	0	0	156	0	0	0	0
Litaf	46.400000	285	489	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Albfm1	46.400000	420	183	0	104	0	0	0	0	0	0	0	0	0	0	0	0	221	0	0	0	0
Lin54	46.000000	309	393	119	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0
Tmem87b	45.950000	121	147	0	0	0	0	0	0	0	0	0	0	189	284	0	0	178	0	0	0	0
H4c1	45.850000	78	96	0	123	0	152	0	0	0	0	0	124	158	186	0	0	0	0	0	0	0
Gm6812	45.800000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	566	0	0	350	0
Cyp4b1	45.750000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	458	0	0	457	0
Celf4	45.750000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	595	0	0	320	0
Ifna13	45.700000	0	0	0	157	0	108	197	0	0	0	157	0	0	0	0	0	0	0	295	0	0
Lbp	45.600000	312	328	135	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gal3st4	45.600000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	608	0	0	304	0
Cd99l2	45.600000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	570	0	0	342	0
Ngdn	45.550000	176	272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	226	0	237	0	0
Nedd4l	45.450000	176	365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	207	0	0	161	0
Snx21	45.400000	239	463	135	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0
Surf2	45.100000	289	275	186	0	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Surf1	45.100000	289	275	186	0	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Slc17a4	45.050000	107	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	413	0	0	195	0
Mat1a	45.050000	203	300	142	119	0	0	0	0	0	0	0	0	0	0	0	0	137	0	0	0	0
Gzmm	45.000000	267	493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	0	0	0	0
Pik3ap1	44.950000	337	253	145	0	0	0	0	0	0	0	0	0	0	0	0	0	164	0	0	0	0
Nup153	44.950000	128	0	0	0	0	0	0	0	0	0	148	0	0	0	0	0	422	0	0	201	0
Muc20	44.950000	0	0	0	0	0	0	0	0	0	0	292	0	0	0	0	0	377	0	0	230	0
Tmem229a	44.900000	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	476	0	0	272	0
Dgat2	44.900000	216	143	0	240	0	171	0	0	0	0	0	0	0	0	0	0	128	0	0	0	0
H1f2	44.850000	71	0	0	128	0	0	0	0	0	0	0	0	196	338	0	0	164	0	0	0	0
Kcnk4	44.700000	293	344	172	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gpr137	44.700000	293	344	172	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bad	44.700000	293	344	172	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kcne1	44.550000	148	417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191	0	0	135	0
Cplane2	44.550000	241	528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0
Clta	44.500000	253	481	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lrpprc	44.400000	188	198	0	0	0	0	0	0	0	0	0	299	0	0	0	0	203	0	0	0	0
Ttc39b	44.300000	373	431	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atp6v0c	44.300000	0	0	0	0	0	0	0	0	0	0	435	0	176	275	0	0	0	0	0	0	0
Olfml1	44.250000	0	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	425	0	0	274	0
Tsc22d1	44.200000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	550	0	0	334	0
H3c6	44.200000	0	0	0	0	0	0	0	0	0	0	0	0	366	381	0	0	137	0	0	0	0
Ugt1a1	44.100000	247	449	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Klhdc8a	44.000000	358	331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191	0	0	0	0
Haao	43.950000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	539	0	0	340	0
Taar8c	43.900000	250	491	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ldlrad3	43.800000	163	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	311	0	0	225	0
Aplp2	43.800000	382	359	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aebp2	43.800000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	480	0	0	396	0
Rdm1	43.750000	233	328	0	0	198	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0
Mrpl42	43.750000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	580	0	0	295	0
Tuba1b	43.700000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	520	0	0	354	0
P2ry14	43.700000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	539	0	0	335	0
Inpp5b	43.650000	560	200	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rrn3	43.550000	273	372	105	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0
Tspan2	43.350000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	516	0	0	351	0
Schip1	43.350000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	452	0	0	415	0
Tcf7l2	43.300000	331	535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Slc38a7	43.150000	241	455	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Faah	43.100000	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	546	0	0	192	0
Pdia4	43.000000	265	276	155	0	0	0	0	0	0	0	0	0	0	0	0	0	164	0	0	0	0
Cyp2c54	43.000000	409	315	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmem108	42.750000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	532	0	0	323	0
Fmnl3	42.700000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	520	0	0	334	0
Fgf21	42.700000	71	154	85	0	0	0	0	0	0	0	0	0	0	0	0	0	388	0	0	156	0
Ugcg	42.650000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	566	0	0	287	0
Pnpla6	42.650000	196	382	138	0	0	0	0	0	0	0	0	0	0	0	0	0	137	0	0	0	0
Morc1	42.650000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	594	0	0	259	0
Gabrr2	42.650000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	564	0	0	289	0
Chd3	42.650000	240	461	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zfp442	42.600000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	578	0	0	274	0
Atg7	42.600000	294	435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0
Rps6kl1	42.500000	293	424	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gns	42.450000	231	310	145	0	0	0	0	0	0	0	163	0	0	0	0	0	0	0	0	0	0
Styxl1	42.250000	368	333	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mdh2	42.250000	368	333	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gnpnat1	42.250000	293	411	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sppl2a	42.200000	257	439	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Snai2	42.200000	299	384	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dchs2	42.150000	0	0	0	0	0	0	0	302	0	169	0	0	0	0	0	0	0	0	372	0	0
Raet1e	42.100000	140	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	317	0	0	130	0
Raet1c	42.100000	140	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	317	0	0	130	0
Raet1b	42.100000	140	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	317	0	0	130	0
Prdm10	42.100000	212	493	0	0	0	0	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0
Bcl3	42.050000	0	0	0	0	0	0	0	0	0	0	0	657	0	0	0	0	184	0	0	0	0
Abcd4	42.050000	418	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0	0	0	0
Zfp523	42.000000	0	0	0	0	0	0	0	127	0	0	713	0	0	0	0	0	0	0	0	0	0
Hpd	41.900000	334	504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fam227b	41.900000	0	0	0	195	0	0	0	409	0	0	234	0	0	0	0	0	0	0	0	0	0
Dtwd1	41.900000	0	0	0	195	0	0	0	409	0	0	234	0	0	0	0	0	0	0	0	0	0
Trpm8	41.850000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	449	0	0	388	0
Cyp3a25	41.800000	313	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	392	0	0	0	0
Specc1	41.750000	238	276	203	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0
Fbxo15	41.750000	251	455	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Xrcc2	41.550000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	524	0	0	307	0
Isg15	41.550000	0	0	0	0	0	0	0	0	0	0	0	0	219	356	0	0	111	0	0	145	0
Agrn	41.550000	0	0	0	0	0	0	0	0	0	0	0	0	219	356	0	0	111	0	0	145	0
Pfkfb3	41.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	532	0	0	298	0
Stard10	41.450000	0	77	0	87	0	0	0	0	0	0	0	0	0	0	0	0	383	0	0	282	0
G6pc	41.400000	82	97	0	0	130	0	0	0	0	0	0	0	0	0	0	0	371	0	0	148	0
